trip_id,0521,0529,0536,0539,0801,0806,0811,0816,0821,0826,0901,0906,2241G,2242F,2246F,2351F,2397F,2720F,2726F,2793F,2794F,3308F,3360F,3480,5200F,5205,5261,5264F,5265F,5266F,5267,5311,5312,5352,5407F,5413F,5414F,5415F,5416F,5451F,5459F,5460F,5461F,5462F,5468,5714,5762,6201F,6202,6204,6258,6260F,6419F
113481209238202001,06:21:00,,,06:23:00,,,,,,,,,,,,,,,06:17:00,,06:12:00,,,,,,,,,,,,,,,,,,,,,,,,,06:19:00,,,,,,06:15:03,06:14:00
113481210238202001,06:13:00,,,06:15:00,,,,,,,,,,,,,,,06:09:00,,06:04:00,,,,,,,,,,,,,,,,,,,,,,,,,06:11:00,,,,,,06:07:03,06:06:00
113481211238202001,06:36:00,,,06:38:00,,,,,,,,,,,,,,,06:32:00,,06:27:00,,,,,,,,,,,,,,,,,,,,,,,,,06:34:00,,,,,,06:30:03,06:29:00
113481236238202001,07:30:00,,,07:32:00,,,,,,,,,,,,,,,07:25:00,,07:20:00,,,,,,,,,,,,,,,,,,,,,,,,,07:27:00,,,,,,07:23:03,07:22:00
113481341238202001,16:16:00,,,16:18:00,,,,,,,,,,,,,,,16:11:00,,16:05:00,,,,,,,,,,,,,,,,,,,,,,,,,16:13:00,,,,,,16:08:23,16:07:00
113481380238202001,,,19:38:00,19:37:00,,,,,,,,,,,,,,19:42:00,,,19:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,19:41:00,19:44:36,19:46:00,,,,
113481387238202001,,,18:34:00,18:33:00,,,,,,,,,,,,,,18:38:00,,,18:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,18:37:00,18:40:36,18:42:00,,,,
113481390238202001,,,19:02:00,19:01:00,,,,,,,,,,,,,,19:06:00,,,19:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,19:05:00,19:08:36,19:10:00,,,,
113481408238202001,16:04:00,,,16:06:00,,,,,,,,,,,,,,,15:59:00,,15:53:00,,,,,,,,,,,,,,,,,,,,,,,,,16:01:00,,,,,,15:56:23,15:55:00
113481432238202001,05:12:00,,,05:14:00,,,,,,,,,,,,,,,05:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,05:10:00,,,,,,,
113481433238202001,06:03:00,,,06:05:00,,,,,,,,,,,,,,,05:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,06:01:00,,,,,,,
113481435238202001,07:08:00,,,07:10:00,,,,,,,,,,,,,,,07:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,07:05:00,,,,,,,
113481438238202001,15:09:00,,,15:11:00,,,,,,,,,,,,,,,15:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,15:06:00,,,,,,,
113481440238202001,15:45:00,,,15:47:00,,,,,,,,,,,,,,,15:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,15:42:00,,,,,,,
113481448238202001,,,,,,,,,,,,,,,,,,,,,,,,10:21:00,,,,,,,,,,,,,,,,10:12:00,10:12:41,10:14:00,10:15:46,10:17:00,10:18:09,,,,,,,,
113481487238202001,,,,,06:57:00,,06:55:12,,06:53:37,,06:58:33,,,,06:52:00,,07:09:00,,,,,,,,07:07:00,07:04:46,,,,07:03:09,,07:01:52,07:00:00,,07:10:00,07:11:24,07:13:00,07:14:17,07:15:00,,,,,,,,,,,,,,
113481491238202001,,,,,,,,,,,,,,,,,06:43:00,,,,,,,,,,,,,,,,,,06:44:00,06:45:24,06:47:00,06:48:17,06:49:00,,,,,,,,,,,,,,
113481493238202001,,,,,,,,,,,,,,,,,05:43:00,,,,,,,,,,,,,,,,,,05:44:00,05:45:24,05:47:00,05:48:17,05:49:00,,,,,,,,,,,,,,
113481495238202001,,,,,,,,,,,,,,,,,05:59:00,,,,,,,,,,,,,,,,,,06:00:00,06:01:24,06:03:00,06:04:17,06:05:00,,,,,,,,,,,,,,
113481500238202001,,,,,,,,,,,,,,,,,06:16:00,,,,,,,,,,,,,,,,,,06:17:00,06:18:24,06:20:00,06:21:17,06:22:00,,,,,,,,,,,,,,
113481506238202001,,,,,,,,,,,,,05:56:00,,,,,,,06:00:00,,05:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:57:14,,
113481510238202001,,,,,,,,,,,,,,,,,,,,08:47:00,,,08:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113481513238202001,,,,,,,,,,,,,,,,,,,,,,,,25:08:00,,,,,,,,,,,,,,,,25:00:00,25:00:41,25:02:00,25:03:11,25:04:00,25:05:09,,,,,,,,
113481517238202001,,,,,,,,,,,,,,,,,15:34:00,,,,,,,,,,,,,,,,,,15:36:00,15:37:24,15:39:00,15:40:17,15:41:00,,,,,,,,,,,,,,
113481520238202001,,,,,,06:07:00,,06:08:38,,06:10:05,,06:06:03,06:12:00,,,,,,,06:16:00,,06:15:00,,05:58:00,,,06:00:45,05:59:00,06:02:11,,06:03:20,,,06:05:00,,,,,,,,,,,,,,,,,06:13:14,,
113481523238202001,,,,,,06:46:00,,06:47:38,,06:49:05,,06:45:03,06:51:00,,,,,,,06:56:00,,06:55:00,,06:36:00,,,06:39:02,06:37:00,06:40:43,,06:42:03,,,06:44:00,,,,,,,,,,,,,,,,,06:52:39,,
113481524238202001,,,,,,,,,,,,,16:02:00,,,,,,,16:08:00,,16:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16:03:39,,
113481528238202001,,,,,,,,,,,,,15:18:00,,,,,,,15:24:00,,15:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:19:39,,
113481532238202001,,,,,,07:03:00,,07:04:58,,07:06:42,,07:01:35,07:09:00,,,,,,,07:14:00,,07:13:00,,06:52:00,,,06:55:02,06:53:00,06:56:43,,06:58:03,,,07:00:00,,,,,,,,,,,,,,,,,07:10:39,,
113481537238202001,,,,,,,,,,,,,,,,,,,,19:03:00,,,19:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113481540238202001,,,,,19:27:00,,19:25:12,,19:23:37,,19:28:33,,,19:21:00,19:22:00,19:39:00,,,,19:15:00,,,19:17:00,,19:37:00,19:34:46,,,,19:33:09,,19:31:52,19:30:00,,,,,,,,,,,,,,,,,19:19:12,,,
113481544238202001,,,,,,,,,,,,,,,,,,,,21:20:00,,,21:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113481546238202001,,,,,20:25:00,,20:23:12,,20:21:37,,20:26:33,,,20:19:00,20:20:00,20:37:00,,,,20:13:00,,,20:15:00,,20:35:00,20:32:46,,,,20:31:09,,20:29:52,20:28:00,,,,,,,,,,,,,,,,,20:17:12,,,
113481548238202001,,,,,20:04:00,,20:02:12,,20:00:37,,20:05:33,,,19:58:00,19:59:00,20:16:00,,,,19:52:00,,,19:54:00,,20:14:00,20:11:46,,,,20:10:09,,20:08:52,20:07:00,,,,,,,,,,,,,,,,,19:56:12,,,
113481550238202001,,,,,19:45:00,,19:43:12,,19:41:37,,19:46:33,,,19:39:00,19:40:00,19:57:00,,,,19:33:00,,,19:35:00,,19:55:00,19:52:46,,,,19:51:09,,19:49:52,19:48:00,,,,,,,,,,,,,,,,,19:37:12,,,
113481555238202001,,,,,18:57:00,,18:55:12,,18:53:37,,18:58:33,,,18:51:00,18:52:00,19:09:00,,,,18:45:00,,,18:47:00,,19:07:00,19:04:46,,,,19:03:09,,19:01:52,19:00:00,,,,,,,,,,,,,,,,,18:49:12,,,
113481559238202001,,,,,,,,,,,,,,,,22:31:00,,,,,,,,,,,,,,,,,,,,,,,,22:23:00,22:23:41,22:25:00,22:26:11,22:27:00,22:28:11,,,,,,,,
113481593238203501,,,,,20:56:00,,20:54:12,,20:52:37,,20:57:33,,,20:50:00,20:51:00,,21:08:00,,,20:45:00,,,20:47:00,,21:06:00,21:03:46,,,,21:02:09,,21:00:52,20:59:00,,21:09:00,21:10:24,21:12:00,21:13:17,21:14:00,,,,,,,,,,,20:48:39,,,
113481594238203501,,,,,23:28:00,,23:26:12,,23:24:37,,23:29:02,,,23:22:00,23:23:00,,23:39:00,,,23:17:00,,,23:19:00,,23:37:00,23:34:46,,,,23:33:09,,23:31:52,23:30:00,,23:40:00,23:41:24,23:43:00,23:44:17,23:45:00,,,,,,,,,,,23:20:39,,,
113481595238203501,,,,,,23:53:00,,23:54:38,,23:56:05,,23:52:03,23:58:00,,,,,,,24:03:00,,24:02:00,,23:44:00,,,23:46:45,23:45:00,23:48:11,,23:49:20,,,23:51:00,,,,,,23:36:00,23:36:41,23:38:00,23:39:11,23:40:00,23:41:09,,,,,,23:59:39,,
113481596238203501,,,,,,21:23:00,,21:24:38,,21:26:05,,21:22:03,21:28:00,,,,,,,21:33:00,,21:32:00,,21:14:00,,,21:16:45,21:15:00,21:18:11,,21:19:20,,,21:21:00,,,,,,21:06:00,21:06:41,21:08:00,21:09:11,21:10:00,21:11:09,,,,,,21:29:39,,
113481597238203501,,,,,,21:07:00,,21:08:38,,21:10:05,,21:06:03,21:12:00,,,,,,,21:17:00,,21:16:00,,20:58:00,,,21:00:45,20:59:00,21:02:11,,21:03:20,,,21:05:00,,,,,,20:50:00,20:50:41,20:52:00,20:53:11,20:54:00,20:55:09,,,,,,21:13:39,,
113481598238203501,,,,,,,,,,,,,,,,25:08:00,,,,,,,,,,,,,,,,,,,,,,,,25:00:00,25:00:41,25:02:00,25:03:11,25:04:00,25:05:11,,,,,,,,
113481599238203501,,,,,,21:38:00,,21:39:38,,21:41:05,,21:37:03,21:43:00,,,,,,,21:48:00,,21:47:00,,21:29:00,,,21:31:45,21:30:00,21:33:11,,21:34:20,,,21:36:00,,,,,,21:21:00,21:21:41,21:23:00,21:24:11,21:25:00,21:26:09,,,,,,21:44:39,,
113481600238203501,,,,,22:43:00,,22:41:12,,22:39:37,,22:44:02,,,22:37:00,22:38:00,,22:54:00,,,22:32:00,,,22:34:00,,22:52:00,22:49:46,,,,22:48:09,,22:46:52,22:45:00,,22:55:00,22:56:24,22:58:00,22:59:17,23:00:00,,,,,,,,,,,22:35:39,,,
113481601238203501,,,,,21:58:00,,21:56:12,,21:54:37,,21:59:02,,,21:52:00,21:53:00,,22:09:00,,,21:47:00,,,21:49:00,,22:07:00,22:04:46,,,,22:03:09,,22:01:52,22:00:00,,22:10:00,22:11:24,22:13:00,22:14:17,22:15:00,,,,,,,,,,,21:50:39,,,
113481602238203501,,,,,,21:53:00,,21:54:38,,21:56:05,,21:52:03,21:58:00,,,,,,,22:03:00,,22:02:00,,21:44:00,,,21:46:45,21:45:00,21:48:11,,21:49:20,,,21:51:00,,,,,,21:36:00,21:36:41,21:38:00,21:39:11,21:40:00,21:41:09,,,,,,21:59:39,,
113481603238203501,,,,,22:28:00,,22:26:12,,22:24:37,,22:29:02,,,22:22:00,22:23:00,,22:39:00,,,22:17:00,,,22:19:00,,22:37:00,22:34:46,,,,22:33:09,,22:31:52,22:30:00,,22:40:00,22:41:24,22:43:00,22:44:17,22:45:00,,,,,,,,,,,22:20:39,,,
113481604238203501,,,,,21:26:00,,21:24:12,,21:22:37,,21:27:02,,,21:20:00,21:21:00,,21:37:00,,,21:15:00,,,21:17:00,,21:35:00,21:32:46,,,,21:31:09,,21:29:52,21:28:00,,21:38:00,21:39:24,21:41:00,21:42:17,21:43:00,,,,,,,,,,,21:18:39,,,
113481605238203501,,,,,23:13:00,,23:11:12,,23:09:37,,23:14:02,,,23:07:00,23:08:00,,23:24:00,,,23:02:00,,,23:04:00,,23:22:00,23:19:46,,,,23:18:09,,23:16:52,23:15:00,,23:25:00,23:26:24,23:28:00,23:29:17,23:30:00,,,,,,,,,,,23:05:39,,,
113481606238203501,,,,,21:42:00,,21:40:12,,21:38:37,,21:43:02,,,21:36:00,21:37:00,,21:53:00,,,21:31:00,,,21:33:00,,21:51:00,21:48:46,,,,21:47:09,,21:45:52,21:44:00,,21:54:00,21:55:24,21:57:00,21:58:17,21:59:00,,,,,,,,,,,21:34:39,,,
113481607238203501,,,,,,23:08:00,,23:09:38,,23:11:05,,23:07:03,23:13:00,,,,,,,23:18:00,,23:17:00,,22:59:00,,,23:01:45,23:00:00,23:03:11,,23:04:20,,,23:06:00,,,,,,22:51:00,22:51:41,22:53:00,22:54:11,22:55:00,22:56:09,,,,,,23:14:39,,
113481608238203501,,,,,,22:08:00,,22:09:38,,22:11:05,,22:07:03,22:13:00,,,,,,,22:18:00,,22:17:00,,21:59:00,,,22:01:45,22:00:00,22:03:11,,22:04:20,,,22:06:00,,,,,,21:51:00,21:51:41,21:53:00,21:54:11,21:55:00,21:56:09,,,,,,22:14:39,,
113481609238203501,,,,,21:11:00,,21:09:12,,21:07:37,,21:12:02,,,21:05:00,21:06:00,,21:22:00,,,21:00:00,,,21:02:00,,21:20:00,21:17:46,,,,21:16:09,,21:14:52,21:13:00,,21:23:00,21:24:24,21:26:00,21:27:17,21:28:00,,,,,,,,,,,21:03:39,,,
113481610238203501,,,,,,22:23:00,,22:24:38,,22:26:05,,22:22:03,22:28:00,,,,,,,22:33:00,,22:32:00,,22:14:00,,,22:16:45,22:15:00,22:18:11,,22:19:20,,,22:21:00,,,,,,22:06:00,22:06:41,22:08:00,22:09:11,22:10:00,22:11:09,,,,,,22:29:39,,
113481611238203501,,,,,,23:38:00,,23:39:38,,23:41:05,,23:37:03,23:43:00,,,,,,,23:48:00,,23:47:00,,23:29:00,,,23:31:45,23:30:00,23:33:11,,23:34:20,,,23:36:00,,,,,,23:21:00,23:21:41,23:23:00,23:24:11,23:25:00,23:26:09,,,,,,23:44:39,,
113481612238203501,,,,,23:43:00,,23:41:12,,23:39:37,,23:44:02,,,23:37:00,23:38:00,,23:54:00,,,23:32:00,,,23:34:00,,23:52:00,23:49:46,,,,23:48:09,,23:46:52,23:45:00,,23:55:00,23:56:24,23:58:00,23:59:17,24:00:00,,,,,,,,,,,23:35:39,,,
113481613238203501,,,,,23:58:00,,23:56:12,,23:54:37,,23:59:02,,,23:52:00,23:53:00,,24:09:00,,,23:47:00,,,23:49:00,,24:07:00,24:04:46,,,,24:03:09,,24:01:52,24:00:00,,24:10:00,24:11:24,24:13:00,24:14:17,24:15:00,,,,,,,,,,,23:50:39,,,
113481614238203501,,,,,,20:37:00,,20:38:38,,20:40:05,,20:36:03,20:42:00,,,,,,,20:47:00,,20:46:00,,20:28:00,,,20:30:45,20:29:00,20:32:11,,20:33:20,,,20:35:00,,,,,,20:20:00,20:20:41,20:22:00,20:23:11,20:24:00,20:25:09,,,,,,20:43:39,,
113481615238203501,,,,,22:13:00,,22:11:12,,22:09:37,,22:14:02,,,22:07:00,22:08:00,,22:24:00,,,22:02:00,,,22:04:00,,22:22:00,22:19:46,,,,22:18:09,,22:16:52,22:15:00,,22:25:00,22:26:24,22:28:00,22:29:17,22:30:00,,,,,,,,,,,22:05:39,,,
113481616238203501,,,,,,20:52:00,,20:53:38,,20:55:05,,20:51:03,20:57:00,,,,,,,21:02:00,,21:01:00,,20:43:00,,,20:45:45,20:44:00,20:47:11,,20:48:20,,,20:50:00,,,,,,20:35:00,20:35:41,20:37:00,20:38:11,20:39:00,20:40:09,,,,,,20:58:39,,
113481617238203501,,,,,,22:53:00,,22:54:38,,22:56:05,,22:52:03,22:58:00,,,,,,,23:03:00,,23:02:00,,22:44:00,,,22:46:45,22:45:00,22:48:11,,22:49:20,,,22:51:00,,,,,,22:36:00,22:36:41,22:38:00,22:39:11,22:40:00,22:41:09,,,,,,22:59:39,,
113481618238203501,,,,,22:58:00,,22:56:12,,22:54:37,,22:59:02,,,22:52:00,22:53:00,,23:09:00,,,22:47:00,,,22:49:00,,23:07:00,23:04:46,,,,23:03:09,,23:01:52,23:00:00,,23:10:00,23:11:24,23:13:00,23:14:17,23:15:00,,,,,,,,,,,22:50:39,,,
113481619238203501,,,,,,23:23:00,,23:24:38,,23:26:05,,23:22:03,23:28:00,,,,,,,23:33:00,,23:32:00,,23:14:00,,,23:16:45,23:15:00,23:18:11,,23:19:20,,,23:21:00,,,,,,23:06:00,23:06:41,23:08:00,23:09:11,23:10:00,23:11:09,,,,,,23:29:39,,
113481620238203501,,,,,,24:08:00,,24:09:38,,24:11:05,,24:07:03,24:13:00,,,,,,,24:18:00,,24:17:00,,23:59:00,,,24:01:45,24:00:00,24:03:11,,24:04:20,,,24:06:00,,,,,,23:51:00,23:51:41,23:53:00,23:54:11,23:55:00,23:56:09,,,,,,24:14:39,,
113481621238203501,,,,,24:13:00,,24:11:12,,24:09:37,,24:14:02,,,24:07:00,24:08:00,,24:24:00,,,24:02:00,,,24:04:00,,24:22:00,24:19:46,,,,24:18:09,,24:16:52,24:15:00,,24:25:00,24:26:24,24:28:00,24:29:17,24:30:00,,,,,,,,,,,24:05:39,,,
113481622238203501,,,,,,24:20:00,,24:21:38,,24:23:05,,24:19:03,24:25:00,,,,,,,24:30:00,,24:29:00,,24:11:00,,,24:13:45,24:12:00,24:15:11,,24:16:20,,,24:18:00,,,,,,24:03:00,24:03:41,24:05:00,24:06:11,24:07:00,24:08:09,,,,,,24:26:39,,
113481623238203501,,,,,,22:38:00,,22:39:38,,22:41:05,,22:37:03,22:43:00,,,,,,,22:48:00,,22:47:00,,22:29:00,,,22:31:45,22:30:00,22:33:11,,22:34:20,,,22:36:00,,,,,,22:21:00,22:21:41,22:23:00,22:24:11,22:25:00,22:26:09,,,,,,22:44:39,,
113481624238203501,,,,,,06:19:00,,06:20:38,,06:22:05,,06:18:03,06:24:00,,,,,,,06:28:00,,06:27:00,,06:10:00,,,06:12:45,06:11:00,06:14:11,,06:15:20,,,06:17:00,,,,,,06:03:00,06:03:41,06:05:00,06:06:11,06:07:00,06:07:52,,,,,,06:25:14,,
113481625238203501,,,,,06:37:00,,06:35:12,,06:33:37,,06:38:02,,,06:31:00,06:32:00,,06:48:00,,,06:26:00,,,06:28:00,,06:46:00,06:43:46,,,,06:42:09,,06:40:52,06:39:00,,06:49:00,06:50:24,06:52:00,06:53:17,06:54:00,,,,,,,,,,,06:29:39,,,
113481626238203501,,,,,,,,,,,,,,,,24:53:00,,,,,,,,,,,,,,,,,,,,,,,,24:45:00,24:45:41,24:47:00,24:48:11,24:49:00,24:50:11,,,,,,,,
113481627238203501,,,,,,05:40:00,,05:41:38,,05:43:05,,05:39:03,05:45:00,,,,,,,05:49:00,,05:48:00,,05:31:00,,,05:33:45,05:32:00,05:35:11,,05:36:20,,,05:38:00,,,,,,05:24:00,05:24:41,05:26:00,05:27:11,05:28:00,05:28:52,,,,,,05:46:14,,
113481628238203501,,,,,25:01:00,,24:59:12,,24:57:37,,25:02:02,,,24:55:00,24:56:00,25:12:00,,,,24:50:00,,,24:52:00,,25:10:00,25:07:46,,,,25:06:09,,25:04:52,25:03:00,,,,,,,,,,,,,,,,,24:53:39,,,
113481629238203501,,,,,06:21:00,,06:19:12,,06:17:37,,06:22:02,,,06:15:00,06:16:00,,06:32:00,,,06:10:00,,,06:12:00,,06:30:00,06:27:46,,,,06:26:09,,06:24:52,06:23:00,,06:33:00,06:34:24,06:36:00,06:37:17,06:38:00,,,,,,,,,,,06:13:39,,,
113481630238203501,,,,,,06:51:00,,06:52:38,,06:54:05,,06:50:03,06:56:00,,,,,,,07:00:00,,06:59:00,,06:42:00,,,06:44:45,06:43:00,06:46:11,,06:47:20,,,06:49:00,,,,,,06:35:00,06:35:41,06:37:00,06:38:11,06:39:00,06:39:52,,,,,,06:57:14,,
113481631238203501,,,,,,05:18:00,,05:19:38,,05:21:05,,05:17:03,05:23:00,,,,,,,05:27:00,,05:26:00,,05:09:00,,,05:11:45,05:10:00,05:13:11,,05:14:20,,,05:16:00,,,,,,,,,,,,,,,,,05:24:14,,
113481632238203501,,,,,,07:36:00,,07:37:38,,07:39:05,,07:35:03,07:41:00,,,,,,,07:45:00,,07:44:00,,07:27:00,,,07:29:45,07:28:00,07:31:11,,07:32:20,,,07:34:00,,,,,,07:20:00,07:20:41,07:22:00,07:23:11,07:24:00,07:24:52,,,,,,07:42:14,,
113481633238203501,,,,,,04:59:00,,05:00:38,,05:02:05,,04:58:03,05:04:00,,,,,,,05:08:00,,05:07:00,,04:50:00,,,04:52:45,04:51:00,04:54:11,,04:55:20,,,04:57:00,,,,,,,,,,,,,,,,,05:05:14,,
113481634238203501,,,,,,08:06:00,,08:07:38,,08:09:05,,08:05:03,08:11:00,,,,,,,08:15:00,,08:14:00,,07:57:00,,,07:59:45,07:58:00,08:01:11,,08:02:20,,,08:04:00,,,,,,07:50:00,07:50:41,07:52:00,07:53:11,07:54:00,07:54:52,,,,,,08:12:14,,
113481635238203501,,,,,,08:21:00,,08:22:38,,08:24:05,,08:20:03,08:26:00,,,,,,,08:30:00,,08:29:00,,08:12:00,,,08:14:45,08:13:00,08:16:11,,08:17:20,,,08:19:00,,,,,,08:05:00,08:05:41,08:07:00,08:08:11,08:09:00,08:09:52,,,,,,08:27:14,,
113481636238203501,,,,,,,,,,,,,,,,,,,,,,,,24:39:00,,,,,,,,,,,,,,,,24:31:00,24:31:41,24:33:00,24:34:11,24:35:00,24:36:09,,,,,,,,
113481637238203501,,,,,,06:36:00,,06:37:38,,06:39:05,,06:35:03,06:41:00,,,,,,,06:45:00,,06:44:00,,06:27:00,,,06:29:45,06:28:00,06:31:11,,06:32:20,,,06:34:00,,,,,,06:20:00,06:20:41,06:22:00,06:23:11,06:24:00,06:24:52,,,,,,06:42:14,,
113481638238203501,,,,,,08:51:00,,08:52:38,,08:54:05,,08:50:03,08:56:00,,,,,,,09:00:00,,08:59:00,,08:42:00,,,08:44:45,08:43:00,08:46:11,,08:47:20,,,08:49:00,,,,,,08:35:00,08:35:41,08:37:00,08:38:11,08:39:00,08:39:52,,,,,,08:57:14,,
113481639238203501,,,,,,08:36:00,,08:37:38,,08:39:05,,08:35:03,08:41:00,,,,,,,08:45:00,,08:44:00,,08:27:00,,,08:29:45,08:28:00,08:31:11,,08:32:20,,,08:34:00,,,,,,08:20:00,08:20:41,08:22:00,08:23:11,08:24:00,08:24:52,,,,,,08:42:14,,
113481640238203501,,,,,,09:06:00,,09:07:58,,09:09:42,,09:05:03,09:12:00,,,,,,,09:16:00,,09:15:00,,08:57:00,,,08:59:45,08:58:00,09:01:11,,09:02:20,,,09:04:00,,,,,,08:50:00,08:50:41,08:52:00,08:53:11,08:54:00,08:54:52,,,,,,09:13:14,,
113481641238203501,,,,,,09:21:00,,09:22:58,,09:24:42,,09:20:03,09:27:00,,,,,,,09:31:00,,09:30:00,,09:12:00,,,09:14:45,09:13:00,09:16:11,,09:17:20,,,09:19:00,,,,,,09:05:00,09:05:41,09:07:00,09:08:11,09:09:00,09:09:52,,,,,,09:28:14,,
113481642238203501,,,,,,09:57:00,,09:58:58,,10:00:42,,09:56:03,10:03:00,,,,,,,10:08:00,,10:07:00,,09:48:00,,,09:50:45,09:49:00,09:52:11,,09:53:20,,,09:55:00,,,,,,09:41:00,09:41:41,09:43:00,09:44:11,09:45:00,09:45:52,,,,,,10:04:39,,
113481643238203501,,,,,05:35:00,,05:33:12,,05:31:37,,05:36:02,,,05:29:00,05:30:00,,05:46:00,,,05:24:00,,,05:26:00,,05:44:00,05:41:46,,,,05:40:09,,05:38:52,05:37:00,,05:47:00,05:48:24,05:50:00,05:51:17,05:52:00,,,,,,,,,,,05:27:39,,,
113481644238203501,,,,,24:28:00,,24:26:12,,24:24:37,,24:29:02,,,24:22:00,24:23:00,,24:39:00,,,24:17:00,,,24:19:00,,24:37:00,24:34:46,,,,24:33:09,,24:31:52,24:30:00,,24:40:00,24:41:24,24:43:00,24:44:17,24:45:00,,,,,,,,,,,24:20:39,,,
113481645238203501,,,,,,07:21:00,,07:22:38,,07:24:05,,07:20:03,07:26:00,,,,,,,07:30:00,,07:29:00,,07:12:00,,,07:14:45,07:13:00,07:16:11,,07:17:20,,,07:19:00,,,,,,07:05:00,07:05:41,07:07:00,07:08:11,07:09:00,07:09:52,,,,,,07:27:14,,
113481646238203501,,,,,,10:08:00,,10:09:58,,10:11:42,,10:07:03,10:14:00,,,,,,,10:19:00,,10:18:00,,09:58:00,,,10:01:02,09:59:00,10:02:43,,10:04:03,,,10:06:00,,,,,,09:51:00,09:51:41,09:53:00,09:54:11,09:55:00,09:55:52,,,,,,10:15:39,,
113481647238203501,,,,,,09:35:00,,09:36:58,,09:38:42,,09:34:03,09:41:00,,,,,,,09:45:00,,09:44:00,,09:26:00,,,09:28:45,09:27:00,09:30:11,,09:31:20,,,09:33:00,,,,,,09:19:00,09:19:41,09:21:00,09:22:11,09:23:00,09:23:52,,,,,,09:42:14,,
113481648238203501,,,,,06:07:00,,06:05:12,,06:03:37,,06:08:02,,,06:01:00,06:02:00,,06:18:00,,,05:56:00,,,05:58:00,,06:16:00,06:13:46,,,,06:12:09,,06:10:52,06:09:00,,06:19:00,06:20:24,06:22:00,06:23:17,06:24:00,,,,,,,,,,,05:59:39,,,
113481649238203501,,,,,,10:20:00,,10:21:58,,10:23:42,,10:19:03,10:26:00,,,,,,,10:31:00,,10:30:00,,10:10:00,,,10:13:02,10:11:00,10:14:43,,10:16:03,,,10:18:00,,,,,,10:02:00,10:02:41,10:04:00,10:05:11,10:06:00,10:07:09,,,,,,10:27:39,,
113481650238203501,,,,,,10:32:00,,10:33:58,,10:35:42,,10:31:03,10:38:00,,,,,,,10:43:00,,10:42:00,,10:22:00,,,10:25:02,10:23:00,10:26:43,,10:28:03,,,10:30:00,,,,,,10:14:00,10:14:41,10:16:00,10:17:11,10:18:00,10:19:09,,,,,,10:39:39,,
113481651238203501,,,,,,,,,,,,,,,,,05:07:00,,,,,,,,,,,,,,,,,,05:08:00,05:09:24,05:11:00,05:12:17,05:13:00,,,,,,,,,,,,,,
113481652238203501,,,,,,07:06:00,,07:07:38,,07:09:05,,07:05:03,07:11:00,,,,,,,07:15:00,,07:14:00,,06:57:00,,,06:59:45,06:58:00,07:01:11,,07:02:20,,,07:04:00,,,,,,06:50:00,06:50:41,06:52:00,06:53:11,06:54:00,06:54:52,,,,,,07:12:14,,
113481653238203501,,,,,,07:51:00,,07:52:38,,07:54:05,,07:50:03,07:56:00,,,,,,,08:00:00,,07:59:00,,07:42:00,,,07:44:45,07:43:00,07:46:11,,07:47:20,,,07:49:00,,,,,,07:35:00,07:35:41,07:37:00,07:38:11,07:39:00,07:39:52,,,,,,07:57:14,,
113481654238203501,,,,,,10:44:00,,10:45:58,,10:47:42,,10:43:03,10:50:00,,,,,,,10:55:00,,10:54:00,,10:34:00,,,10:37:02,10:35:00,10:38:43,,10:40:03,,,10:42:00,,,,,,10:26:00,10:26:41,10:28:00,10:29:11,10:30:00,10:31:09,,,,,,10:51:39,,
113481655238203501,,,,,,19:10:00,,19:11:58,,19:13:42,,19:09:03,19:16:00,,,,,,,19:21:00,,19:20:00,,19:00:00,,,19:03:02,19:01:00,19:04:43,,19:06:03,,,19:08:00,,,,,,18:52:00,18:52:41,18:54:00,18:55:11,18:56:00,18:57:09,,,,,,19:17:39,,
113481656238203501,,,,,,11:56:00,,11:57:58,,11:59:42,,11:55:03,12:02:00,,,,,,,12:07:00,,12:06:00,,11:46:00,,,11:49:02,11:47:00,11:50:43,,11:52:03,,,11:54:00,,,,,,11:38:00,11:38:41,11:40:00,11:41:11,11:42:00,11:43:09,,,,,,12:03:39,,
113481657238203501,,,,,,17:33:00,,17:34:58,,17:36:42,,17:32:03,17:39:00,,,,,,,17:44:00,,17:43:00,,17:23:00,,,17:26:02,17:24:00,17:27:43,,17:29:03,,,17:31:00,,,,,,17:15:00,17:15:41,17:17:00,17:18:11,17:19:00,17:20:09,,,,,,17:40:39,,
