trip_id,1015,1085,2225,2226,2252,2414,2415,2416,2417,2452,2453,2523,2550,2551,2555,2556,2598,2599,2600,2601,2602,2605,2606,2607,2612,2614,2616B,2617,2618,2619,2620,2621,2622,2623,2624,2625,2631,2632,2732,2939B,2952B,3046,3074,3681,3682,3856,5152,5161,5719,5915
113174185236942601,,,20:46:00,20:47:09,,,,,,,,,,,,,20:38:00,20:40:08,20:41:06,20:41:43,20:42:58,20:43:17,20:44:21,20:45:00,,20:39:06,,,,,,,,,,,,,,,,,20:36:00,,,20:49:00,,,,
113174186236942601,,,,,05:49:06,,,,,,,,05:48:00,,,,,,,,,,,,,,,05:50:00,05:50:36,05:51:09,05:51:46,05:52:41,05:53:12,05:54:07,05:54:43,05:56:00,,,,,,05:57:12,05:59:00,,,,,,,
113174187236942601,,24:31:00,,,,,,,24:23:00,24:24:00,24:25:06,,,24:32:43,,24:33:55,,,,,,,,,,,24:27:00,,,,,,,,,,,24:25:59,,24:27:45,,,,24:35:00,,,24:28:36,24:28:58,,
113174188236942601,,24:11:00,,,,,,,24:03:00,24:04:00,24:05:06,,,24:12:43,,24:13:55,,,,,,,,,,,24:07:00,,,,,,,,,,,24:05:59,,24:07:45,,,,24:15:00,,,24:08:36,24:08:58,,
113174189236942601,,,24:21:00,24:22:09,,,,,,,,,,,,,24:13:00,24:15:08,24:16:06,24:16:43,24:17:58,24:18:17,24:19:21,24:20:00,,24:14:06,,,,,,,,,,,,,,,,,24:11:00,,,24:24:00,,,,
113174190236942601,08:17:00,,,,,08:22:44,08:23:35,08:24:51,08:26:00,,,08:14:10,,,08:15:25,,,,,,,,,,08:21:00,,,,,,,,,,,,08:21:43,,,,08:19:59,,,,08:13:00,,,,08:19:15,08:18:30
113174191236942601,,18:26:00,,,18:33:02,,,,18:17:00,18:18:00,18:19:06,,18:31:51,18:27:43,,18:28:55,,,,,,,,,,,18:21:00,18:34:00,18:34:42,18:35:21,18:36:03,18:37:08,18:37:44,18:38:48,18:39:30,18:41:00,,18:19:59,,18:21:56,,18:42:12,18:44:00,18:30:00,,,18:23:00,18:23:28,,
113174192236942601,,17:47:00,,,17:54:02,,,,17:37:00,17:38:00,17:39:06,,17:52:51,17:48:43,,17:49:55,,,,,,,,,,,17:41:00,17:55:00,17:55:42,17:56:21,17:57:03,17:58:08,17:58:44,17:59:48,18:00:30,18:02:00,,17:39:59,,17:42:07,,18:03:12,18:05:00,17:51:00,,,17:43:24,17:43:57,,
113174193236942601,,17:27:00,,,17:34:02,,,,17:17:00,17:18:00,17:19:06,,17:32:51,17:28:43,,17:29:55,,,,,,,,,,,17:21:00,17:35:00,17:35:42,17:36:21,17:37:03,17:38:08,17:38:44,17:39:48,17:40:30,17:42:00,,17:19:59,,17:22:07,,17:43:12,17:45:00,17:31:00,,,17:23:24,17:23:57,,
113174194236942601,,16:27:00,,,16:34:02,,,,16:17:00,16:18:00,16:19:06,,16:32:51,16:28:43,,16:29:55,,,,,,,,,,,16:21:00,16:35:00,16:35:42,16:36:21,16:37:03,16:38:08,16:38:44,16:39:48,16:40:30,16:42:00,,16:19:59,,16:22:07,,16:43:36,16:46:00,16:31:00,,,16:23:24,16:23:57,,
113174195236942601,,14:47:00,,,14:54:02,,,,14:37:00,14:38:00,14:39:06,,14:52:51,14:48:43,,14:49:55,,,,,,,,,,,14:41:00,14:55:00,14:55:42,14:56:21,14:57:03,14:58:08,14:58:44,14:59:48,15:00:30,15:02:00,,14:39:59,,14:42:07,,15:03:36,15:06:00,14:51:00,,,14:43:24,14:43:57,,
113174196236942601,16:54:00,,16:45:59,16:47:07,,17:01:04,17:02:06,17:03:37,17:05:00,,,16:50:28,,,16:52:01,,16:36:00,16:38:44,16:39:59,16:40:47,16:42:24,16:42:48,16:44:09,16:45:00,16:59:00,16:37:24,,,,,,,,,,,16:59:52,,,,16:57:43,,16:34:00,,16:49:00,,,,16:56:49,16:55:53
113174197236942601,,16:07:00,,,16:14:02,,,,15:57:00,15:58:00,15:59:06,,16:12:51,16:08:43,,16:09:55,,,,,,,,,,,16:01:00,16:15:00,16:15:42,16:16:21,16:17:03,16:18:08,16:18:44,16:19:48,16:20:30,16:22:00,,15:59:59,,16:02:07,,16:23:36,16:26:00,16:11:00,,,16:03:24,16:03:57,,
113174198236942601,,15:47:00,,,15:54:02,,,,15:37:00,15:38:00,15:39:06,,15:52:51,15:48:43,,15:49:55,,,,,,,,,,,15:41:00,15:55:00,15:55:42,15:56:21,15:57:03,15:58:08,15:58:44,15:59:48,16:00:30,16:02:00,,15:39:59,,15:42:07,,16:03:36,16:06:00,15:51:00,,,15:43:24,15:43:57,,
113174199236942601,,15:27:00,,,15:34:02,,,,15:17:00,15:18:00,15:19:06,,15:32:51,15:28:43,,15:29:55,,,,,,,,,,,15:21:00,15:35:00,15:35:42,15:36:21,15:37:03,15:38:08,15:38:44,15:39:48,15:40:30,15:42:00,,15:19:59,,15:22:07,,15:43:36,15:46:00,15:31:00,,,15:23:24,15:23:57,,
113174200236942601,,14:27:00,,,14:34:02,,,,14:17:00,14:18:00,14:19:06,,14:32:51,14:28:43,,14:29:55,,,,,,,,,,,14:21:00,14:35:00,14:35:42,14:36:21,14:37:03,14:38:08,14:38:44,14:39:48,14:40:30,14:42:00,,14:19:59,,14:22:07,,14:43:36,14:46:00,14:31:00,,,14:23:24,14:23:57,,
113174201236942601,,15:07:00,,,15:14:02,,,,14:57:00,14:58:00,14:59:06,,15:12:51,15:08:43,,15:09:55,,,,,,,,,,,15:01:00,15:15:00,15:15:42,15:16:21,15:17:03,15:18:08,15:18:44,15:19:48,15:20:30,15:22:00,,14:59:59,,15:02:07,,15:23:36,15:26:00,15:11:00,,,15:03:24,15:03:57,,
113174202236942601,17:34:00,,17:25:59,17:27:07,,17:41:04,17:42:06,17:43:37,17:45:00,,,17:30:28,,,17:32:01,,17:16:00,17:18:44,17:19:59,17:20:47,17:22:24,17:22:48,17:24:09,17:25:00,17:39:00,17:17:24,,,,,,,,,,,17:39:52,,,,17:37:43,,17:14:00,,17:29:00,,,,17:36:49,17:35:53
113174203236942601,,14:07:00,,,14:14:02,,,,13:57:00,13:58:00,13:59:06,,14:12:51,14:08:43,,14:09:55,,,,,,,,,,,14:01:00,14:15:00,14:15:42,14:16:21,14:17:03,14:18:08,14:18:44,14:19:48,14:20:30,14:22:00,,13:59:59,,14:02:07,,14:23:36,14:26:00,14:11:00,,,14:03:24,14:03:57,,
113174204236942601,,09:07:00,,,09:14:02,,,,08:58:00,08:59:00,09:00:06,,09:12:51,09:08:43,,09:09:55,,,,,,,,,,,09:02:00,09:15:00,09:15:36,09:16:09,09:16:46,09:17:41,09:18:12,09:19:07,09:19:43,09:21:00,,09:00:59,,09:02:56,,09:22:12,09:24:00,09:11:00,,,09:04:00,09:04:28,,
113174205236942601,,18:46:00,,,18:53:02,,,,18:37:00,18:38:00,18:39:06,,18:51:51,18:47:43,,18:48:55,,,,,,,,,,,18:41:00,18:54:00,18:54:42,18:55:21,18:56:03,18:57:08,18:57:44,18:58:48,18:59:30,19:01:00,,18:39:59,,18:41:56,,19:02:12,19:04:00,18:50:00,,,18:43:00,18:43:28,,
113174206236942601,,18:06:00,,,18:13:02,,,,17:57:00,17:58:00,17:59:06,,18:11:51,18:07:43,,18:08:55,,,,,,,,,,,18:01:00,18:14:00,18:14:42,18:15:21,18:16:03,18:17:08,18:17:44,18:18:48,18:19:30,18:21:00,,17:59:59,,18:01:56,,18:22:12,18:24:00,18:10:00,,,18:03:00,18:03:28,,
113174207236942601,,13:07:00,,,13:14:02,,,,12:57:00,12:58:00,12:59:06,,13:12:51,13:08:43,,13:09:55,,,,,,,,,,,13:01:00,13:15:00,13:15:42,13:16:21,13:17:03,13:18:08,13:18:44,13:19:48,13:20:30,13:22:00,,12:59:59,,13:02:07,,13:23:36,13:26:00,13:11:00,,,13:03:24,13:03:57,,
113174208236942601,,16:47:00,,,16:54:02,,,,16:37:00,16:38:00,16:39:06,,16:52:51,16:48:43,,16:49:55,,,,,,,,,,,16:41:00,16:55:00,16:55:42,16:56:21,16:57:03,16:58:08,16:58:44,16:59:48,17:00:30,17:02:00,,16:39:59,,16:42:07,,17:03:36,17:06:00,16:51:00,,,16:43:24,16:43:57,,
113174209236942601,,13:47:00,,,13:54:02,,,,13:37:00,13:38:00,13:39:06,,13:52:51,13:48:43,,13:49:55,,,,,,,,,,,13:41:00,13:55:00,13:55:42,13:56:21,13:57:03,13:58:08,13:58:44,13:59:48,14:00:30,14:02:00,,13:39:59,,13:42:07,,14:03:36,14:06:00,13:51:00,,,13:43:24,13:43:57,,
113174210236942601,,13:27:00,,,13:34:02,,,,13:17:00,13:18:00,13:19:06,,13:32:51,13:28:43,,13:29:55,,,,,,,,,,,13:21:00,13:35:00,13:35:42,13:36:21,13:37:03,13:38:08,13:38:44,13:39:48,13:40:30,13:42:00,,13:19:59,,13:22:07,,13:43:36,13:46:00,13:31:00,,,13:23:24,13:23:57,,
113174211236942601,17:14:00,,17:05:59,17:07:07,,17:21:04,17:22:06,17:23:37,17:25:00,,,17:10:28,,,17:12:01,,16:56:00,16:58:44,16:59:59,17:00:47,17:02:24,17:02:48,17:04:09,17:05:00,17:19:00,16:57:24,,,,,,,,,,,17:19:52,,,,17:17:43,,16:54:00,,17:09:00,,,,17:16:49,17:15:53
113174212236942601,16:14:00,,16:05:59,16:07:07,,16:21:04,16:22:06,16:23:37,16:25:00,,,16:10:28,,,16:12:01,,15:56:00,15:58:44,15:59:59,16:00:47,16:02:24,16:02:48,16:04:09,16:05:00,16:19:00,15:57:24,,,,,,,,,,,16:19:52,,,,16:17:43,,15:54:00,,16:09:00,,,,16:16:49,16:15:53
113174213236942601,15:34:00,,15:25:59,15:27:07,,15:41:04,15:42:06,15:43:37,15:45:00,,,15:30:28,,,15:32:01,,15:16:00,15:18:44,15:19:59,15:20:47,15:22:24,15:22:48,15:24:09,15:25:00,15:39:00,15:17:24,,,,,,,,,,,15:39:52,,,,15:37:43,,15:14:00,,15:29:00,,,,15:36:49,15:35:53
113174214236942601,14:54:00,,14:45:59,14:47:07,,15:01:04,15:02:06,15:03:37,15:05:00,,,14:50:28,,,14:52:01,,14:36:00,14:38:44,14:39:59,14:40:47,14:42:24,14:42:48,14:44:09,14:45:00,14:59:00,14:37:24,,,,,,,,,,,14:59:52,,,,14:57:43,,14:34:00,,14:49:00,,,,14:56:49,14:55:53
113174215236942601,14:34:00,,14:25:59,14:27:07,,14:41:04,14:42:06,14:43:37,14:45:00,,,14:30:28,,,14:32:01,,14:16:00,14:18:44,14:19:59,14:20:47,14:22:24,14:22:48,14:24:09,14:25:00,14:39:00,14:17:24,,,,,,,,,,,14:39:52,,,,14:37:43,,14:14:00,,14:29:00,,,,14:36:49,14:35:53
113174216236942601,14:14:00,,14:05:59,14:07:07,,14:21:04,14:22:06,14:23:37,14:25:00,,,14:10:28,,,14:12:01,,13:56:00,13:58:44,13:59:59,14:00:47,14:02:24,14:02:48,14:04:09,14:05:00,14:19:00,13:57:24,,,,,,,,,,,14:19:52,,,,14:17:43,,13:54:00,,14:09:00,,,,14:16:49,14:15:53
113174217236942601,12:54:00,,12:45:59,12:47:07,,13:01:04,13:02:06,13:03:37,13:05:00,,,12:50:28,,,12:52:01,,12:36:00,12:38:44,12:39:59,12:40:47,12:42:24,12:42:48,12:44:09,12:45:00,12:59:00,12:37:24,,,,,,,,,,,12:59:52,,,,12:57:43,,12:34:00,,12:49:00,,,,12:56:49,12:55:53
113174218236942601,18:14:00,,18:05:59,18:07:07,,18:20:44,18:21:35,18:22:51,18:24:00,,,18:10:28,,,18:12:01,,17:56:00,17:58:44,17:59:59,18:00:47,18:02:24,18:02:48,18:04:09,18:05:00,18:19:00,17:57:24,,,,,,,,,,,18:19:43,,,,18:17:43,,17:54:00,,18:09:00,,,,18:16:49,18:15:53
113174219236942601,,24:08:00,,,24:15:02,,,,24:00:00,24:01:00,24:02:06,,24:13:51,24:09:43,,24:10:55,,,,,,,,,,,24:04:00,24:16:00,24:16:36,24:17:09,24:17:46,24:18:41,24:19:12,24:20:07,24:20:43,24:22:00,,24:02:59,,24:04:45,,24:23:12,24:25:00,24:12:00,,,24:05:36,24:05:58,,
113174220236942601,17:54:00,,17:45:59,17:47:07,,18:01:04,18:02:06,18:03:37,18:05:00,,,17:50:28,,,17:52:01,,17:36:00,17:38:44,17:39:59,17:40:47,17:42:24,17:42:48,17:44:09,17:45:00,17:59:00,17:37:24,,,,,,,,,,,17:59:52,,,,17:57:43,,17:34:00,,17:49:00,,,,17:56:49,17:55:53
113174221236942601,,23:48:00,,,23:55:02,,,,23:40:00,23:41:00,23:42:06,,23:53:51,23:49:43,,23:50:55,,,,,,,,,,,23:44:00,23:56:00,23:56:36,23:57:09,23:57:46,23:58:41,23:59:12,24:00:07,24:00:43,24:02:00,,23:42:59,,23:44:45,,24:03:12,24:05:00,23:52:00,,,23:45:36,23:45:58,,
113174222236942601,13:34:00,,13:25:59,13:27:07,,13:41:04,13:42:06,13:43:37,13:45:00,,,13:30:28,,,13:32:01,,13:16:00,13:18:44,13:19:59,13:20:47,13:22:24,13:22:48,13:24:09,13:25:00,13:39:00,13:17:24,,,,,,,,,,,13:39:52,,,,13:37:43,,13:14:00,,13:29:00,,,,13:36:49,13:35:53
113174223236942601,13:14:00,,13:05:59,13:07:07,,13:21:04,13:22:06,13:23:37,13:25:00,,,13:10:28,,,13:12:01,,12:56:00,12:58:44,12:59:59,13:00:47,13:02:24,13:02:48,13:04:09,13:05:00,13:19:00,12:57:24,,,,,,,,,,,13:19:52,,,,13:17:43,,12:54:00,,13:09:00,,,,13:16:49,13:15:53
113174224236942601,08:22:00,,08:14:59,08:16:07,,08:27:44,08:28:35,08:29:51,08:31:00,,,08:19:10,,,08:20:25,,08:07:00,08:09:08,08:10:06,08:10:43,08:11:58,08:12:17,08:13:21,08:14:00,08:26:00,08:08:06,,,,,,,,,,,08:26:43,,,,08:24:59,,08:05:00,,08:18:00,,,,08:24:15,08:23:30
113174225236942601,07:52:00,,07:44:59,07:46:07,,07:57:44,07:58:35,07:59:51,08:01:00,,,07:49:10,,,07:50:25,,07:37:00,07:39:08,07:40:06,07:40:43,07:41:58,07:42:17,07:43:21,07:44:00,07:56:00,07:38:06,,,,,,,,,,,07:56:43,,,,07:54:59,,07:35:00,,07:48:00,,,,07:54:15,07:53:30
113174226236942601,08:52:00,,08:44:59,08:46:07,,08:57:44,08:58:35,08:59:51,09:01:00,,,08:49:10,,,08:50:25,,08:37:00,08:39:08,08:40:06,08:40:43,08:41:58,08:42:17,08:43:21,08:44:00,08:56:00,08:38:06,,,,,,,,,,,08:56:43,,,,08:54:59,,08:35:00,,08:48:00,,,,08:54:15,08:53:30
113174227236942601,16:34:00,,16:25:59,16:27:07,,16:41:04,16:42:06,16:43:37,16:45:00,,,16:30:28,,,16:32:01,,16:16:00,16:18:44,16:19:59,16:20:47,16:22:24,16:22:48,16:24:09,16:25:00,16:39:00,16:17:24,,,,,,,,,,,16:39:52,,,,16:37:43,,16:14:00,,16:29:00,,,,16:36:49,16:35:53
113174228236942601,15:54:00,,15:45:59,15:47:07,,16:01:04,16:02:06,16:03:37,16:05:00,,,15:50:28,,,15:52:01,,15:36:00,15:38:44,15:39:59,15:40:47,15:42:24,15:42:48,15:44:09,15:45:00,15:59:00,15:37:24,,,,,,,,,,,15:59:52,,,,15:57:43,,15:34:00,,15:49:00,,,,15:56:49,15:55:53
113174229236942601,15:14:00,,15:05:59,15:07:07,,15:21:04,15:22:06,15:23:37,15:25:00,,,15:10:28,,,15:12:01,,14:56:00,14:58:44,14:59:59,15:00:47,15:02:24,15:02:48,15:04:09,15:05:00,15:19:00,14:57:24,,,,,,,,,,,15:19:52,,,,15:17:43,,14:54:00,,15:09:00,,,,15:16:49,15:15:53
113174230236942601,,19:06:00,,,19:13:02,,,,18:57:00,18:58:00,18:59:06,,19:11:51,19:07:43,,19:08:55,,,,,,,,,,,19:01:00,19:14:00,19:14:36,19:15:09,19:15:46,19:16:41,19:17:12,19:18:07,19:18:43,19:20:00,,18:59:59,,19:01:56,,19:21:12,19:23:00,19:10:00,,,19:03:00,19:03:28,,
113174231236942601,13:54:00,,13:45:59,13:47:07,,14:01:04,14:02:06,14:03:37,14:05:00,,,13:50:28,,,13:52:01,,13:36:00,13:38:44,13:39:59,13:40:47,13:42:24,13:42:48,13:44:09,13:45:00,13:59:00,13:37:24,,,,,,,,,,,13:59:52,,,,13:57:43,,13:34:00,,13:49:00,,,,13:56:49,13:55:53
113174232236942601,,20:46:00,,,20:53:02,,,,20:37:00,20:38:00,20:39:06,,20:51:51,20:47:43,,20:48:55,,,,,,,,,,,20:41:00,20:54:00,20:54:36,20:55:09,20:55:46,20:56:41,20:57:12,20:58:07,20:58:43,21:00:00,,20:39:59,,20:41:56,,21:01:12,21:03:00,20:50:00,,,20:43:00,20:43:28,,
113174233236942601,,22:27:00,,,22:34:02,,,,22:18:00,22:19:00,22:20:06,,22:32:51,22:28:43,,22:29:55,,,,,,,,,,,22:22:00,22:35:00,22:35:36,22:36:09,22:36:46,22:37:41,22:38:12,22:39:07,22:39:43,22:41:00,,22:20:59,,22:22:56,,22:42:12,22:44:00,22:31:00,,,22:24:00,22:24:28,,
113174234236942601,,21:26:00,,,21:33:02,,,,21:17:00,21:18:00,21:19:06,,21:31:51,21:27:43,,21:28:55,,,,,,,,,,,21:21:00,21:34:00,21:34:36,21:35:09,21:35:46,21:36:41,21:37:12,21:38:07,21:38:43,21:40:00,,21:19:59,,21:21:56,,21:41:12,21:43:00,21:30:00,,,21:23:00,21:23:28,,
113174235236942601,,21:06:00,,,21:13:02,,,,20:57:00,20:58:00,20:59:06,,21:11:51,21:07:43,,21:08:55,,,,,,,,,,,21:01:00,21:14:00,21:14:36,21:15:09,21:15:46,21:16:41,21:17:12,21:18:07,21:18:43,21:20:00,,20:59:59,,21:01:56,,21:21:12,21:23:00,21:10:00,,,21:03:00,21:03:28,,
113174236236942601,,20:26:00,,,20:33:02,,,,20:17:00,20:18:00,20:19:06,,20:31:51,20:27:43,,20:28:55,,,,,,,,,,,20:21:00,20:34:00,20:34:36,20:35:09,20:35:46,20:36:41,20:37:12,20:38:07,20:38:43,20:40:00,,20:19:59,,20:21:56,,20:41:12,20:43:00,20:30:00,,,20:23:00,20:23:28,,
113174237236942601,,22:48:00,,,22:55:02,,,,22:39:00,22:40:00,22:41:06,,22:53:51,22:49:43,,22:50:55,,,,,,,,,,,22:43:00,22:56:00,22:56:36,22:57:09,22:57:46,22:58:41,22:59:12,23:00:07,23:00:43,23:02:00,,22:41:59,,22:43:56,,23:03:12,23:05:00,22:52:00,,,22:45:00,22:45:28,,
113174238236942601,,22:06:00,,,22:13:02,,,,21:57:00,21:58:00,21:59:06,,22:11:51,22:07:43,,22:08:55,,,,,,,,,,,22:01:00,22:14:00,22:14:36,22:15:09,22:15:46,22:16:41,22:17:12,22:18:07,22:18:43,22:20:00,,21:59:59,,22:01:56,,22:21:12,22:23:00,22:10:00,,,22:03:00,22:03:28,,
113174239236942601,,23:28:00,,,23:35:02,,,,23:20:00,23:21:00,23:22:06,,23:33:51,23:29:43,,23:30:55,,,,,,,,,,,23:24:00,23:36:00,23:36:36,23:37:09,23:37:46,23:38:41,23:39:12,23:40:07,23:40:43,23:42:00,,23:22:59,,23:24:45,,23:43:12,23:45:00,23:32:00,,,23:25:36,23:25:58,,
113174240236942601,,23:08:00,,,23:15:02,,,,23:00:00,23:01:00,23:02:06,,23:13:51,23:09:43,,23:10:55,,,,,,,,,,,23:04:00,23:16:00,23:16:36,23:17:09,23:17:46,23:18:41,23:19:12,23:20:07,23:20:43,23:22:00,,23:02:59,,23:04:45,,23:23:12,23:25:00,23:12:00,,,23:05:36,23:05:58,,
113174241236942601,,21:46:00,,,21:53:02,,,,21:37:00,21:38:00,21:39:06,,21:51:51,21:47:43,,21:48:55,,,,,,,,,,,21:41:00,21:54:00,21:54:36,21:55:09,21:55:46,21:56:41,21:57:12,21:58:07,21:58:43,22:00:00,,21:39:59,,21:41:56,,22:01:12,22:03:00,21:50:00,,,21:43:00,21:43:28,,
113174242236942601,,19:46:00,,,19:53:02,,,,19:37:00,19:38:00,19:39:06,,19:51:51,19:47:43,,19:48:55,,,,,,,,,,,19:41:00,19:54:00,19:54:36,19:55:09,19:55:46,19:56:41,19:57:12,19:58:07,19:58:43,20:00:00,,19:39:59,,19:41:56,,20:01:12,20:03:00,19:50:00,,,19:43:00,19:43:28,,
113174243236942601,,20:06:00,,,20:13:02,,,,19:57:00,19:58:00,19:59:06,,20:11:51,20:07:43,,20:08:55,,,,,,,,,,,20:01:00,20:14:00,20:14:36,20:15:09,20:15:46,20:16:41,20:17:12,20:18:07,20:18:43,20:20:00,,19:59:59,,20:01:56,,20:21:12,20:23:00,20:10:00,,,20:03:00,20:03:28,,
113174244236942601,,12:47:00,,,12:54:02,,,,12:37:00,12:38:00,12:39:06,,12:52:51,12:48:43,,12:49:55,,,,,,,,,,,12:41:00,12:55:00,12:55:42,12:56:21,12:57:03,12:58:08,12:58:44,12:59:48,13:00:30,13:02:00,,12:39:59,,12:42:07,,13:03:36,13:06:00,12:51:00,,,12:43:24,12:43:57,,
113174245236942601,,12:07:00,,,12:14:02,,,,11:57:00,11:58:00,11:59:06,,12:12:51,12:08:43,,12:09:55,,,,,,,,,,,12:01:00,12:15:00,12:15:42,12:16:21,12:17:03,12:18:08,12:18:44,12:19:48,12:20:30,12:22:00,,11:59:59,,12:02:07,,12:23:36,12:26:00,12:11:00,,,12:03:24,12:03:57,,
113174246236942601,,12:27:00,,,12:34:02,,,,12:17:00,12:18:00,12:19:06,,12:32:51,12:28:43,,12:29:55,,,,,,,,,,,12:21:00,12:35:00,12:35:42,12:36:21,12:37:03,12:38:08,12:38:44,12:39:48,12:40:30,12:42:00,,12:19:59,,12:22:07,,12:43:36,12:46:00,12:31:00,,,12:23:24,12:23:57,,
113174247236942601,,06:58:00,,,07:05:02,,,,06:50:00,06:51:00,06:52:06,,07:03:51,06:59:43,,07:00:55,,,,,,,,,,,06:54:00,07:06:00,07:06:36,07:07:09,07:07:46,07:08:41,07:09:12,07:10:07,07:10:43,07:12:00,,06:52:59,,06:54:45,,07:13:12,07:15:00,07:02:00,,,06:55:36,06:55:58,,
113174248236942601,,07:58:00,,,08:05:02,,,,07:50:00,07:51:00,07:52:06,,08:03:51,07:59:43,,08:00:55,,,,,,,,,,,07:54:00,08:06:00,08:06:36,08:07:09,08:07:46,08:08:41,08:09:12,08:10:07,08:10:43,08:12:00,,07:52:59,,07:54:45,,08:13:12,08:15:00,08:02:00,,,07:55:36,07:55:58,,
113174249236942601,,11:47:00,,,11:54:02,,,,11:37:00,11:38:00,11:39:06,,11:52:51,11:48:43,,11:49:55,,,,,,,,,,,11:41:00,11:55:00,11:55:36,11:56:09,11:56:46,11:57:41,11:58:12,11:59:07,11:59:43,12:01:00,,11:39:59,,11:42:07,,12:02:36,12:05:00,11:51:00,,,11:43:24,11:43:57,,
113174250236942601,,07:28:00,,,07:35:02,,,,07:20:00,07:21:00,07:22:06,,07:33:51,07:29:43,,07:30:55,,,,,,,,,,,07:24:00,07:36:00,07:36:36,07:37:09,07:37:46,07:38:41,07:39:12,07:40:07,07:40:43,07:42:00,,07:22:59,,07:24:45,,07:43:12,07:45:00,07:32:00,,,07:25:36,07:25:58,,
113174251236942601,,09:27:00,,,09:34:02,,,,09:18:00,09:19:00,09:20:06,,09:32:51,09:28:43,,09:29:55,,,,,,,,,,,09:22:00,09:35:00,09:35:36,09:36:09,09:36:46,09:37:41,09:38:12,09:39:07,09:39:43,09:41:00,,09:20:59,,09:22:56,,09:42:12,09:44:00,09:31:00,,,09:24:00,09:24:28,,
113174252236942601,,08:27:00,,,08:34:02,,,,08:19:00,08:20:00,08:21:06,,08:32:51,08:28:43,,08:29:55,,,,,,,,,,,08:23:00,08:35:00,08:35:36,08:36:09,08:36:46,08:37:41,08:38:12,08:39:07,08:39:43,08:41:00,,08:21:59,,08:23:45,,08:42:12,08:44:00,08:31:00,,,08:24:36,08:24:58,,
113174253236942601,,11:07:00,,,11:14:02,,,,10:57:00,10:58:00,10:59:06,,11:12:51,11:08:43,,11:09:55,,,,,,,,,,,11:01:00,11:15:00,11:15:36,11:16:09,11:16:46,11:17:41,11:18:12,11:19:07,11:19:43,11:21:00,,10:59:59,,11:02:07,,11:22:12,11:24:00,11:11:00,,,11:03:24,11:03:57,,
113174254236942601,,09:47:00,,,09:54:02,,,,09:38:00,09:39:00,09:40:06,,09:52:51,09:48:43,,09:49:55,,,,,,,,,,,09:42:00,09:55:00,09:55:36,09:56:09,09:56:46,09:57:41,09:58:12,09:59:07,09:59:43,10:01:00,,09:40:59,,09:42:56,,10:02:12,10:04:00,09:51:00,,,09:44:00,09:44:28,,
113174255236942601,,10:47:00,,,10:54:02,,,,10:37:00,10:38:00,10:39:06,,10:52:51,10:48:43,,10:49:55,,,,,,,,,,,10:41:00,10:55:00,10:55:36,10:56:09,10:56:46,10:57:41,10:58:12,10:59:07,10:59:43,11:01:00,,10:39:59,,10:42:07,,11:02:12,11:04:00,10:51:00,,,10:43:24,10:43:57,,
113174256236942601,,10:07:00,,,10:14:02,,,,09:57:00,09:58:00,09:59:06,,10:12:51,10:08:43,,10:09:55,,,,,,,,,,,10:01:00,10:15:00,10:15:36,10:16:09,10:16:46,10:17:41,10:18:12,10:19:07,10:19:43,10:21:00,,09:59:59,,10:02:07,,10:22:12,10:24:00,10:11:00,,,10:03:24,10:03:57,,
113174257236942601,,10:27:00,,,10:34:02,,,,10:17:00,10:18:00,10:19:06,,10:32:51,10:28:43,,10:29:55,,,,,,,,,,,10:21:00,10:35:00,10:35:36,10:36:09,10:36:46,10:37:41,10:38:12,10:39:07,10:39:43,10:41:00,,10:19:59,,10:22:07,,10:42:12,10:44:00,10:31:00,,,10:23:24,10:23:57,,
113174258236942601,,06:28:00,,,06:35:02,,,,06:20:00,06:21:00,06:22:06,,06:33:51,06:29:43,,06:30:55,,,,,,,,,,,06:24:00,06:36:00,06:36:36,06:37:09,06:37:46,06:38:41,06:39:12,06:40:07,06:40:43,06:42:00,,06:22:59,,06:24:45,,06:43:12,06:45:00,06:32:00,,,06:25:36,06:25:58,,
113174259236942601,,19:26:00,,,19:33:02,,,,19:17:00,19:18:00,19:19:06,,19:31:51,19:27:43,,19:28:55,,,,,,,,,,,19:21:00,19:34:00,19:34:36,19:35:09,19:35:46,19:36:41,19:37:12,19:38:07,19:38:43,19:40:00,,19:19:59,,19:21:56,,19:41:12,19:43:00,19:30:00,,,19:23:00,19:23:28,,
113174260236942601,,08:47:00,,,08:54:02,,,,08:38:00,08:39:00,08:40:06,,08:52:51,08:48:43,,08:49:55,,,,,,,,,,,08:42:00,08:55:00,08:55:36,08:56:09,08:56:46,08:57:41,08:58:12,08:59:07,08:59:43,09:01:00,,08:40:59,,08:42:56,,09:02:12,09:04:00,08:51:00,,,08:44:00,08:44:28,,
113174261236942601,,11:27:00,,,11:34:02,,,,11:17:00,11:18:00,11:19:06,,11:32:51,11:28:43,,11:29:55,,,,,,,,,,,11:21:00,11:35:00,11:35:36,11:36:09,11:36:46,11:37:41,11:38:12,11:39:07,11:39:43,11:41:00,,11:19:59,,11:22:07,,11:42:12,11:44:00,11:31:00,,,11:23:24,11:23:57,,
113174262236942601,24:08:00,,24:00:59,24:02:07,,24:13:44,24:14:35,24:15:51,24:17:00,,,24:05:10,,,24:06:25,,23:53:00,23:55:08,23:56:06,23:56:43,23:57:58,23:58:17,23:59:21,24:00:00,24:12:00,23:54:06,,,,,,,,,,,24:12:43,,,,24:10:59,,23:51:00,,24:04:00,,,,24:10:15,24:09:30
