trip_id,0089,1042,5272F,5273F,5281G,5501,5502,5503,5504,5507,5508,5531,5555,5556,5559,5560,5561F,5562,5601,5602,5603,5604,5605,5655,5656,5657,5658,5659,9551,9552,9553,9556,9557,9575,9577,9578
112960456236299000,,05:00:00,,,05:08:00,05:01:38,05:03:00,05:04:41,05:06:11,05:10:00,05:11:00,,,,,,,,05:12:02,05:12:49,05:13:36,05:14:49,05:16:00,,,,,,05:16:51,05:19:55,05:18:54,05:21:00,,,,
112960457236299000,05:17:00,,,,05:24:00,05:18:02,05:19:00,05:20:41,05:22:11,05:26:00,05:27:00,,,,,,,,05:28:02,05:28:49,05:29:36,05:30:49,05:32:00,,,,,,05:32:51,05:35:55,05:34:54,05:37:00,,,,
112960458236299000,05:52:00,,,05:45:00,,,,,,,,05:51:00,05:42:00,05:43:08,05:46:43,05:48:37,05:50:00,,,,,,,05:37:00,05:38:07,05:39:21,05:40:11,05:40:58,,,,,05:31:00,05:32:23,05:33:36,05:35:59
112960461236299000,06:08:00,,,06:01:00,,,,,,,,06:07:00,05:58:00,05:59:08,06:02:43,06:04:37,06:06:00,,,,,,,05:53:00,05:54:07,05:55:21,05:56:11,05:56:58,,,,,05:47:00,05:48:23,05:49:36,05:51:59
112960463236299000,05:56:00,,,,06:03:00,05:57:02,05:58:00,05:59:41,06:01:11,06:05:00,06:06:00,,,,,,,,06:07:02,06:07:49,06:08:36,06:09:49,06:11:00,,,,,,06:11:51,06:14:55,06:13:54,06:16:00,,,,
112960464236299000,06:24:00,,,06:17:00,,,,,,,,06:23:00,06:14:00,06:15:08,06:18:43,06:20:37,06:22:00,,,,,,,06:09:00,06:10:07,06:11:21,06:12:11,06:12:58,,,,,06:03:00,06:04:23,06:05:36,06:07:59
112960467236299000,06:37:00,,,06:30:00,,,,,,,,,06:27:00,06:28:08,06:31:43,06:33:37,06:35:00,06:36:09,,,,,,06:22:00,06:23:07,06:24:21,06:25:11,06:25:58,,,,,06:16:00,06:17:23,06:18:36,06:20:59
112960468236299000,06:12:00,,,,06:19:00,06:13:02,06:14:00,06:15:41,06:17:11,06:21:00,06:22:00,,,,,,,,06:23:02,06:23:49,06:24:36,06:25:49,06:27:00,,,,,,06:27:51,06:30:55,06:29:54,06:32:00,,,,
112960471236299000,06:47:00,,,06:40:00,,,,,,,,,06:37:00,06:38:08,06:41:43,06:43:37,06:45:00,06:46:09,,,,,,06:32:00,06:33:07,06:34:21,06:35:11,06:35:58,,,,,06:26:00,06:27:23,06:28:36,06:30:59
112960472236299000,06:28:00,,,,06:35:00,06:29:02,06:30:00,06:31:41,06:33:11,06:37:00,06:38:00,,,,,,,,06:39:02,06:39:49,06:40:36,06:41:49,06:43:00,,,,,,06:43:51,06:46:55,06:45:54,06:48:00,,,,
112960475236299000,06:59:00,,,06:52:00,,,,,,,,,06:49:00,06:50:08,06:53:43,06:55:37,06:57:00,06:58:09,,,,,,06:44:00,06:45:07,06:46:21,06:47:11,06:47:58,,,,,06:38:00,06:39:23,06:40:36,06:42:59
112960476236299000,06:41:00,,,,06:48:00,06:42:02,06:43:00,06:44:41,06:46:11,06:50:00,06:51:00,,,,,,,,06:52:02,06:52:49,06:53:36,06:54:49,06:56:00,,,,,,06:56:51,06:59:55,06:58:54,07:01:00,,,,
112960479236299000,07:10:00,,,07:03:00,,,,,,,,,07:00:00,07:01:08,07:04:43,07:06:37,07:08:00,07:09:09,,,,,,06:55:00,06:56:07,06:57:21,06:58:11,06:58:58,,,,,06:49:00,06:50:23,06:51:36,06:53:59
112960480236299000,06:52:00,,,,06:59:00,06:53:02,06:54:00,06:55:41,06:57:11,07:01:00,07:02:00,,,,,,,,07:03:02,07:03:49,07:04:36,07:05:49,07:07:00,,,,,,07:07:51,07:10:55,07:09:54,07:12:00,,,,
112960482236299000,07:20:00,,,07:13:00,,,,,,,,,07:10:00,07:11:08,07:14:43,07:16:37,07:18:00,07:19:09,,,,,,07:05:00,07:06:07,07:07:21,07:08:11,07:08:58,,,,,06:59:00,07:00:23,07:01:36,07:03:59
112960485236299000,07:26:00,,,07:18:00,,,,,,,,,07:15:00,07:16:08,07:20:04,07:22:21,07:24:00,07:25:09,,,,,,07:10:00,07:11:07,07:12:21,07:13:11,07:13:58,,,,,07:03:00,07:04:37,07:06:02,07:08:49
112960487236299000,07:03:00,,,,07:10:00,07:04:02,07:05:00,07:06:41,07:08:11,07:13:00,07:14:00,,,,,,,,07:15:02,07:15:49,07:16:36,07:17:49,07:19:00,,,,,,07:19:51,07:22:55,07:21:54,07:24:00,,,,
112960488236299000,07:32:00,,,07:24:00,,,,,,,,,07:21:00,07:22:08,07:26:04,07:28:21,07:30:00,07:31:09,,,,,,07:16:00,07:17:07,07:18:21,07:19:11,07:19:58,,,,,07:09:00,07:10:37,07:12:02,07:14:49
112960491236299000,07:09:00,,,,07:16:00,07:10:02,07:11:00,07:12:41,07:14:11,07:19:00,07:20:00,,,,,,,,07:21:15,07:22:10,07:23:07,07:24:34,07:26:00,,,,,,07:26:51,07:29:55,07:28:54,07:31:00,,,,
112960492236299000,07:38:00,,,07:30:00,,,,,,,,,07:27:00,07:28:08,07:32:04,07:34:21,07:36:00,07:37:09,,,,,,07:22:00,07:23:07,07:24:21,07:25:11,07:25:58,,,,,07:15:00,07:16:37,07:18:02,07:20:49
112960495236299000,07:14:00,,,,07:21:00,07:15:02,07:16:00,07:17:41,07:19:11,07:24:00,07:25:00,,,,,,,,07:26:15,07:27:10,07:28:07,07:29:34,07:31:00,,,,,,07:31:51,07:34:55,07:33:54,07:36:00,,,,
112960496236299000,07:44:00,,,07:36:00,,,,,,,,,07:32:00,07:33:30,07:38:04,07:40:21,07:42:00,07:43:09,,,,,,07:27:00,07:28:07,07:29:21,07:30:11,07:30:58,,,,,07:20:00,07:21:37,07:23:02,07:25:49
112960499236299000,,07:21:00,,,07:29:00,07:22:38,07:24:00,07:25:41,07:27:11,07:32:00,07:33:00,,,,,,,,07:34:15,07:35:10,07:36:07,07:37:34,07:39:00,,,,,,07:39:51,07:42:55,07:41:54,07:44:00,,,,
112960500236299000,07:56:00,,,07:48:00,,,,,,,,,07:44:00,07:45:30,07:50:04,07:52:21,07:54:00,07:55:09,,,,,,07:39:00,07:40:07,07:41:21,07:42:11,07:42:58,,,,,07:32:00,07:33:37,07:35:02,07:37:49
112960501236299000,07:50:00,,,07:42:00,,,,,,,,,07:38:00,07:39:30,07:44:04,07:46:21,07:48:00,07:49:09,,,,,,07:33:00,07:34:07,07:35:21,07:36:11,07:36:58,,,,,07:26:00,07:27:37,07:29:02,07:31:49
112960504236299000,07:27:00,,,,07:34:00,07:28:02,07:29:00,07:30:41,07:32:11,07:37:00,07:38:00,,,,,,,,07:39:15,07:40:10,07:41:07,07:42:34,07:44:00,,,,,,07:44:51,07:47:55,07:46:54,07:49:00,,,,
112960508236299000,07:39:00,,,,07:47:00,07:40:02,07:41:00,07:43:02,07:44:50,07:50:00,07:51:00,,,,,,,,07:52:15,07:53:10,07:54:07,07:55:34,07:57:00,,,,,,07:57:51,08:00:55,07:59:54,08:02:00,,,,
112960509236299000,07:45:00,,,,07:53:00,07:46:02,07:47:00,07:49:02,07:50:50,07:56:00,07:57:00,,,,,,,,07:58:15,07:59:10,08:00:07,08:01:34,08:03:00,,,,,,08:03:51,08:06:55,08:05:54,08:08:00,,,,
112960510236299000,07:33:00,,,,07:41:00,07:34:02,07:35:00,07:37:02,07:38:50,07:44:00,07:45:00,,,,,,,,07:46:15,07:47:10,07:48:07,07:49:34,07:51:00,,,,,,07:51:51,07:54:55,07:53:54,07:56:00,,,,
112960511236299000,08:02:00,,,07:54:00,,,,,,,,,07:50:00,07:51:30,07:56:04,07:58:21,08:00:00,08:01:09,,,,,,07:45:00,07:46:07,07:47:21,07:48:11,07:48:58,,,,,07:38:00,07:39:37,07:41:02,07:43:49
112960512236299000,08:08:00,,,08:00:00,,,,,,,,,07:56:00,07:57:30,08:02:04,08:04:21,08:06:00,08:07:09,,,,,,07:51:00,07:52:07,07:53:21,07:54:11,07:54:58,,,,,07:44:00,07:45:37,07:47:02,07:49:49
112960520236299000,08:09:00,,,,08:17:00,08:10:02,08:11:00,08:13:02,08:14:50,08:20:00,08:21:00,,,,,,,,08:22:15,08:23:10,08:24:07,08:25:34,08:27:00,,,,,,08:27:51,08:30:55,08:29:54,08:32:00,,,,
112960521236299000,08:14:00,,,08:06:00,,,,,,,,,08:02:00,08:03:30,08:08:04,08:10:21,08:12:00,08:13:09,,,,,,07:57:00,07:58:07,07:59:21,08:00:11,08:00:58,,,,,07:50:00,07:51:37,07:53:02,07:55:49
112960522236299000,08:26:00,,,08:18:00,,,,,,,,,08:14:00,08:15:30,08:20:04,08:22:21,08:24:00,08:25:09,,,,,,08:09:00,08:10:07,08:11:21,08:12:11,08:12:58,,,,,08:02:00,08:03:37,08:05:02,08:07:49
112960523236299000,08:32:00,,,08:24:00,,,,,,,,,08:20:00,08:21:30,08:26:04,08:28:21,08:30:00,08:31:09,,,,,,08:15:00,08:16:07,08:17:21,08:18:11,08:18:58,,,,,08:08:00,08:09:37,08:11:02,08:13:49
112960524236299000,08:20:00,,,08:12:00,,,,,,,,,08:08:00,08:09:30,08:14:04,08:16:21,08:18:00,08:19:09,,,,,,08:03:00,08:04:07,08:05:21,08:06:11,08:06:58,,,,,07:56:00,07:57:37,07:59:02,08:01:49
112960525236299000,07:51:00,,,,07:59:00,07:52:02,07:53:00,07:55:02,07:56:50,08:02:00,08:03:00,,,,,,,,08:04:15,08:05:10,08:06:07,08:07:34,08:09:00,,,,,,08:09:51,08:12:55,08:11:54,08:14:00,,,,
112960526236299000,07:57:00,,,,08:05:00,07:58:02,07:59:00,08:01:02,08:02:50,08:08:00,08:09:00,,,,,,,,08:10:15,08:11:10,08:12:07,08:13:34,08:15:00,,,,,,08:15:51,08:18:55,08:17:54,08:20:00,,,,
112960527236299000,08:03:00,,,,08:11:00,08:04:02,08:05:00,08:07:02,08:08:50,08:14:00,08:15:00,,,,,,,,08:16:15,08:17:10,08:18:07,08:19:34,08:21:00,,,,,,08:21:51,08:24:55,08:23:54,08:26:00,,,,
112960533236299000,08:33:00,,,,08:41:00,08:34:02,08:35:00,08:37:02,08:38:50,08:44:00,08:45:00,,,,,,,,08:46:15,08:47:10,08:48:07,08:49:34,08:51:00,,,,,,08:51:51,08:54:55,08:53:54,08:56:00,,,,
112960534236299000,08:39:00,,,,08:47:00,08:40:02,08:41:00,08:43:02,08:44:50,08:50:00,08:51:00,,,,,,,,08:52:15,08:53:10,08:54:07,08:55:34,08:57:00,,,,,,08:57:51,09:00:55,08:59:54,09:02:00,,,,
112960535236299000,08:15:00,,,,08:23:00,08:16:02,08:17:00,08:19:02,08:20:50,08:26:00,08:27:00,,,,,,,,08:28:15,08:29:10,08:30:07,08:31:34,08:33:00,,,,,,08:33:51,08:36:55,08:35:54,08:38:00,,,,
112960541236299000,08:27:00,,,,08:35:00,08:28:02,08:29:00,08:31:02,08:32:50,08:38:00,08:39:00,,,,,,,,08:40:15,08:41:10,08:42:07,08:43:34,08:45:00,,,,,,08:45:51,08:48:55,08:47:54,08:50:00,,,,
112960542236299000,08:21:00,,,,08:29:00,08:22:02,08:23:00,08:25:02,08:26:50,08:32:00,08:33:00,,,,,,,,08:34:15,08:35:10,08:36:07,08:37:34,08:39:00,,,,,,08:39:51,08:42:55,08:41:54,08:44:00,,,,
112960543236299000,08:56:00,,,08:48:00,,,,,,,,,08:44:00,08:45:30,08:50:04,08:52:21,08:54:00,08:55:09,,,,,,08:39:00,08:40:07,08:41:21,08:42:11,08:42:58,,,,,08:32:00,08:33:37,08:35:02,08:37:49
112960544236299000,08:50:00,,,08:42:00,,,,,,,,,08:38:00,08:39:30,08:44:04,08:46:21,08:48:00,08:49:09,,,,,,08:33:00,08:34:07,08:35:21,08:36:11,08:36:58,,,,,08:26:00,08:27:37,08:29:02,08:31:49
112960545236299000,08:44:00,,,08:36:00,,,,,,,,,08:32:00,08:33:30,08:38:04,08:40:21,08:42:00,08:43:09,,,,,,08:27:00,08:28:07,08:29:21,08:30:11,08:30:58,,,,,08:20:00,08:21:37,08:23:02,08:25:49
112960546236299000,08:38:00,,,08:30:00,,,,,,,,,08:26:00,08:27:30,08:32:04,08:34:21,08:36:00,08:37:09,,,,,,08:21:00,08:22:07,08:23:21,08:24:11,08:24:58,,,,,08:14:00,08:15:37,08:17:02,08:19:49
112960547236299000,09:02:00,,,08:54:00,,,,,,,,,08:50:00,08:51:30,08:56:04,08:58:21,09:00:00,09:01:09,,,,,,08:45:00,08:46:07,08:47:21,08:48:11,08:48:58,,,,,08:38:00,08:39:37,08:41:02,08:43:49
112960553236299000,08:51:00,,,,08:59:00,08:52:02,08:53:00,08:55:02,08:56:50,09:02:00,09:03:00,,,,,,,,09:04:15,09:05:10,09:06:07,09:07:34,09:09:00,,,,,,09:09:51,09:12:55,09:11:54,09:14:00,,,,
112960554236299000,08:45:00,,,,08:53:00,08:46:02,08:47:00,08:49:02,08:50:50,08:56:00,08:57:00,,,,,,,,08:58:15,08:59:10,09:00:07,09:01:34,09:03:00,,,,,,09:03:51,09:06:55,09:05:54,09:08:00,,,,
112960555236299000,08:57:00,,,,09:05:00,08:58:02,08:59:00,09:01:02,09:02:50,09:08:00,09:09:00,,,,,,,,09:10:15,09:11:10,09:12:07,09:13:34,09:15:00,,,,,,09:15:51,09:18:55,09:17:54,09:20:00,,,,
112960560236299000,09:03:00,,,,09:11:00,09:04:02,09:05:00,09:07:02,09:08:50,09:14:00,09:15:00,,,,,,,,09:16:15,09:17:10,09:18:07,09:19:34,09:21:00,,,,,,09:21:51,09:24:55,09:23:54,09:26:00,,,,
112960561236299000,09:14:00,,,09:06:00,,,,,,,,,09:02:00,09:03:30,09:08:04,09:10:21,09:12:00,09:13:09,,,,,,08:57:00,08:58:07,08:59:21,09:00:11,09:00:58,,,,,08:50:00,08:51:37,08:53:02,08:55:49
112960562236299000,09:19:00,,,09:11:00,,,,,,,,,09:07:00,09:08:30,09:13:04,09:15:21,09:17:00,09:18:09,,,,,,09:02:00,09:03:07,09:04:21,09:05:11,09:05:58,,,,,08:55:00,08:56:37,08:58:02,09:00:49
112960563236299000,09:31:00,,,09:24:00,,,,,,,,,09:20:00,09:21:30,09:25:43,09:27:37,09:29:00,09:30:09,,,,,,09:15:00,09:16:07,09:17:21,09:18:11,09:18:58,,,,,09:08:00,09:09:37,09:11:02,09:13:49
112960567236299000,10:00:00,,,09:53:00,,,,,,,,,09:49:00,09:50:30,09:54:43,09:56:37,09:58:00,09:59:09,,,,,,09:44:00,09:45:07,09:46:21,09:47:11,09:47:58,,,,,09:37:00,09:38:37,09:40:02,09:42:49
112960568236299000,09:40:00,,,09:33:00,,,,,,,,,09:29:00,09:30:30,09:34:43,09:36:37,09:38:00,09:39:09,,,,,,09:24:00,09:25:07,09:26:21,09:27:11,09:27:58,,,,,09:17:00,09:18:37,09:20:02,09:22:49
112960569236299000,09:50:00,,,09:43:00,,,,,,,,,09:39:00,09:40:30,09:44:43,09:46:37,09:48:00,09:49:09,,,,,,09:34:00,09:35:07,09:36:21,09:37:11,09:37:58,,,,,09:27:00,09:28:37,09:30:02,09:32:49
112960576236299000,10:04:00,,,,10:11:00,10:05:02,10:06:00,10:07:41,10:09:11,10:14:00,10:15:00,,,,,,,,10:16:15,10:17:10,10:18:07,10:19:34,10:21:00,,,,,,10:21:51,10:24:55,10:23:54,10:26:00,,,,
112960577236299000,09:54:00,,,,10:01:00,09:55:02,09:56:00,09:57:41,09:59:11,10:04:00,10:05:00,,,,,,,,10:06:15,10:07:10,10:08:07,10:09:34,10:11:00,,,,,,10:11:51,10:14:55,10:13:54,10:16:00,,,,
112960578236299000,10:20:00,,,10:13:00,,,,,,,,,10:09:00,10:10:30,10:14:43,10:16:37,10:18:00,10:19:09,,,,,,10:03:00,10:04:21,10:05:49,10:06:50,10:07:45,,,,,09:56:00,09:57:37,09:59:02,10:01:49
112960579236299000,10:30:00,,,10:23:00,,,,,,,,,10:19:00,10:20:30,10:24:43,10:26:37,10:28:00,10:29:09,,,,,,10:13:00,10:14:21,10:15:49,10:16:50,10:17:45,,,,,10:07:00,10:08:23,10:09:36,10:11:59
112960580236299000,10:10:00,,,10:03:00,,,,,,,,,09:59:00,10:00:30,10:04:43,10:06:37,10:08:00,10:09:09,,,,,,09:54:00,09:55:07,09:56:21,09:57:11,09:57:58,,,,,09:47:00,09:48:37,09:50:02,09:52:49
112960587236299000,10:14:00,,,,10:21:00,10:15:02,10:16:00,10:17:41,10:19:11,10:24:00,10:25:00,,,,,,,,10:26:15,10:27:10,10:28:07,10:29:34,10:31:00,,,,,,10:31:51,10:34:55,10:33:54,10:36:00,,,,
112960588236299000,10:24:00,,,,10:31:00,10:25:02,10:26:00,10:27:41,10:29:11,10:34:00,10:35:00,,,,,,,,10:36:15,10:37:10,10:38:07,10:39:34,10:41:00,,,,,,10:41:51,10:44:55,10:43:54,10:46:00,,,,
112960589236299000,10:40:00,,,10:33:00,,,,,,,,,10:29:00,10:30:30,10:34:43,10:36:37,10:38:00,10:39:09,,,,,,10:23:00,10:24:21,10:25:49,10:26:50,10:27:45,,,,,10:17:00,10:18:23,10:19:36,10:21:59
112960590236299000,10:50:00,,,10:43:00,,,,,,,,,10:39:00,10:40:30,10:44:43,10:46:37,10:48:00,10:49:09,,,,,,10:33:00,10:34:21,10:35:49,10:36:50,10:37:45,,,,,10:27:00,10:28:23,10:29:36,10:31:59
112960591236299000,11:00:00,,,10:53:00,,,,,,,,,10:49:00,10:50:30,10:54:43,10:56:37,10:58:00,10:59:09,,,,,,10:43:00,10:44:21,10:45:49,10:46:50,10:47:45,,,,,10:37:00,10:38:23,10:39:36,10:41:59
112960592236299000,11:10:00,,,11:03:00,,,,,,,,,10:59:00,11:00:30,11:04:43,11:06:37,11:08:00,11:09:09,,,,,,10:53:00,10:54:21,10:55:49,10:56:50,10:57:45,,,,,10:47:00,10:48:23,10:49:36,10:51:59
112960593236299000,10:34:00,,,,10:41:00,10:35:02,10:36:00,10:37:41,10:39:11,10:44:00,10:45:00,,,,,,,,10:46:15,10:47:10,10:48:07,10:49:34,10:51:00,,,,,,10:51:51,10:54:55,10:53:54,10:56:00,,,,
112960594236299000,10:44:00,,,,10:51:00,10:45:02,10:46:00,10:47:41,10:49:11,10:54:00,10:55:00,,,,,,,,10:56:15,10:57:10,10:58:07,10:59:34,11:01:00,,,,,,11:01:51,11:04:55,11:03:54,11:06:00,,,,
112960601236299000,11:19:00,,,11:12:00,,,,,,,,,11:08:00,11:09:30,11:13:43,11:15:37,11:17:00,11:18:09,,,,,,11:02:00,11:03:21,11:04:49,11:05:50,11:06:45,,,,,10:56:00,10:57:23,10:58:36,11:00:59
112960602236299000,11:30:00,,,11:23:00,,,,,,,,,11:19:00,11:20:30,11:24:43,11:26:37,11:28:00,11:29:09,,,,,,11:13:00,11:14:21,11:15:49,11:16:50,11:17:45,,,,,11:07:00,11:08:23,11:09:36,11:11:59
112960603236299000,11:39:00,,,11:32:00,,,,,,,,,11:28:00,11:29:30,11:33:43,11:35:37,11:37:00,11:38:09,,,,,,11:22:00,11:23:21,11:24:49,11:25:50,11:26:45,,,,,11:16:00,11:17:23,11:18:36,11:20:59
112960604236299000,11:14:00,,,,11:21:00,11:15:02,11:16:00,11:17:41,11:19:11,11:24:00,11:25:00,,,,,,,,11:26:15,11:27:10,11:28:07,11:29:34,11:31:00,,,,,,11:31:51,11:34:55,11:33:54,11:36:00,,,,
112960605236299000,11:04:00,,,,11:11:00,11:05:02,11:06:00,11:07:41,11:09:11,11:14:00,11:15:00,,,,,,,,11:16:15,11:17:10,11:18:07,11:19:34,11:21:00,,,,,,11:21:51,11:24:55,11:23:54,11:26:00,,,,
112960606236299000,10:54:00,,,,11:01:00,10:55:02,10:56:00,10:57:41,10:59:11,11:04:00,11:05:00,,,,,,,,11:06:15,11:07:10,11:08:07,11:09:34,11:11:00,,,,,,11:11:51,11:14:55,11:13:54,11:16:00,,,,
112960616236299000,12:10:00,,,12:03:00,,,,,,,,,11:59:00,12:00:30,12:04:43,12:06:37,12:08:00,12:09:09,,,,,,11:53:00,11:54:21,11:55:49,11:56:50,11:57:45,,,,,11:47:00,11:48:23,11:49:36,11:51:59
112960617236299000,12:02:00,,,11:55:00,,,,,,,,,11:51:00,11:52:30,11:56:43,11:58:37,12:00:00,12:01:09,,,,,,11:45:00,11:46:21,11:47:49,11:48:50,11:49:45,,,,,11:39:00,11:40:23,11:41:36,11:43:59
112960618236299000,11:55:00,,,11:48:00,,,,,,,,,11:44:00,11:45:30,11:49:43,11:51:37,11:53:00,11:54:09,,,,,,11:38:00,11:39:21,11:40:49,11:41:50,11:42:45,,,,,11:32:00,11:33:23,11:34:36,11:36:59
112960619236299000,11:47:00,,,11:40:00,,,,,,,,,11:36:00,11:37:30,11:41:43,11:43:37,11:45:00,11:46:09,,,,,,11:30:00,11:31:21,11:32:49,11:33:50,11:34:45,,,,,11:24:00,11:25:23,11:26:36,11:28:59
112960620236299000,11:39:00,,,,11:46:00,11:40:02,11:41:00,11:42:41,11:44:11,11:49:00,11:50:00,,,,,,,,11:51:15,11:52:10,11:53:07,11:54:34,11:56:00,,,,,,11:56:51,11:59:55,11:58:54,12:01:00,,,,
112960621236299000,11:31:00,,,,11:38:00,11:32:02,11:33:00,11:34:41,11:36:11,11:41:00,11:42:00,,,,,,,,11:43:15,11:44:10,11:45:07,11:46:34,11:48:00,,,,,,11:48:51,11:51:55,11:50:54,11:53:00,,,,
112960622236299000,11:23:00,,,,11:30:00,11:24:02,11:25:00,11:26:41,11:28:11,11:33:00,11:34:00,,,,,,,,11:35:15,11:36:10,11:37:07,11:38:34,11:40:00,,,,,,11:40:51,11:43:55,11:42:54,11:45:00,,,,
112960623236299000,11:47:00,,,,11:54:00,11:48:02,11:49:00,11:50:41,11:52:11,11:57:00,11:58:00,,,,,,,,11:59:15,12:00:10,12:01:07,12:02:34,12:04:00,,,,,,12:04:51,12:07:55,12:06:54,12:09:00,,,,
112960632236299000,12:18:00,,,,12:25:00,12:19:02,12:20:00,12:21:41,12:23:11,12:28:00,12:29:00,,,,,,,,12:30:15,12:31:10,12:32:07,12:33:34,12:35:00,,,,,,12:35:51,12:38:55,12:37:54,12:40:00,,,,
112960633236299000,12:10:00,,,,12:17:00,12:11:02,12:12:00,12:13:41,12:15:11,12:20:00,12:21:00,,,,,,,,12:22:15,12:23:10,12:24:07,12:25:34,12:27:00,,,,,,12:27:51,12:30:55,12:29:54,12:32:00,,,,
112960634236299000,12:25:00,,,12:18:00,,,,,,,,,12:14:00,12:15:30,12:19:43,12:21:37,12:23:00,12:24:09,,,,,,12:08:00,12:09:21,12:10:49,12:11:50,12:12:45,,,,,12:02:00,12:03:23,12:04:36,12:06:59
112960635236299000,12:40:00,,,12:33:00,,,,,,,,,12:29:00,12:30:30,12:34:43,12:36:37,12:38:00,12:39:09,,,,,,12:23:00,12:24:21,12:25:49,12:26:50,12:27:45,,,,,12:17:00,12:18:23,12:19:36,12:21:59
112960636236299000,12:32:00,,,12:25:00,,,,,,,,,12:21:00,12:22:30,12:26:43,12:28:37,12:30:00,12:31:09,,,,,,12:15:00,12:16:21,12:17:49,12:18:50,12:19:45,,,,,12:09:00,12:10:23,12:11:36,12:13:59
112960637236299000,12:17:00,,,12:10:00,,,,,,,,,12:06:00,12:07:30,12:11:43,12:13:37,12:15:00,12:16:09,,,,,,12:00:00,12:01:21,12:02:49,12:03:50,12:04:45,,,,,11:54:00,11:55:23,11:56:36,11:58:59
112960638236299000,12:03:00,,,,12:10:00,12:04:02,12:05:00,12:06:41,12:08:11,12:13:00,12:14:00,,,,,,,,12:15:15,12:16:10,12:17:07,12:18:34,12:20:00,,,,,,12:20:51,12:23:55,12:22:54,12:25:00,,,,
112960639236299000,11:55:00,,,,12:02:00,11:56:02,11:57:00,11:58:41,12:00:11,12:05:00,12:06:00,,,,,,,,12:07:15,12:08:10,12:09:07,12:10:34,12:12:00,,,,,,12:12:51,12:15:55,12:14:54,12:17:00,,,,
112960648236299000,12:25:00,,,,12:32:00,12:26:02,12:27:00,12:28:41,12:30:11,12:35:00,12:36:00,,,,,,,,12:37:15,12:38:10,12:39:07,12:40:34,12:42:00,,,,,,12:42:51,12:45:55,12:44:54,12:47:00,,,,
112960649236299000,12:33:00,,,,12:40:00,12:34:02,12:35:00,12:36:41,12:38:11,12:43:00,12:44:00,,,,,,,,12:45:15,12:46:10,12:47:07,12:48:34,12:50:00,,,,,,12:50:51,12:53:55,12:52:54,12:55:00,,,,
112960650236299000,12:40:00,,,,12:47:00,12:41:02,12:42:00,12:43:41,12:45:11,12:50:00,12:51:00,,,,,,,,12:52:15,12:53:10,12:54:07,12:55:34,12:57:00,,,,,,12:57:51,13:00:55,12:59:54,13:02:00,,,,
112960651236299000,12:48:00,,,,12:55:00,12:49:02,12:50:00,12:51:41,12:53:11,12:58:00,12:59:00,,,,,,,,13:00:15,13:01:10,13:02:07,13:03:34,13:05:00,,,,,,13:05:51,13:08:55,13:07:54,13:10:00,,,,
112960652236299000,13:12:00,,,13:05:00,,,,,,,,,13:01:00,13:02:30,13:06:43,13:08:37,13:10:00,13:11:09,,,,,,12:55:00,12:56:21,12:57:49,12:58:50,12:59:45,,,,,12:49:00,12:50:23,12:51:36,12:53:59
112960653236299000,12:56:00,,,12:49:00,,,,,,,,,12:45:00,12:46:30,12:50:43,12:52:37,12:54:00,12:55:09,,,,,,12:39:00,12:40:21,12:41:49,12:42:50,12:43:45,,,,,12:33:00,12:34:23,12:35:36,12:37:59
112960654236299000,12:48:00,,,12:41:00,,,,,,,,,12:37:00,12:38:30,12:42:43,12:44:37,12:46:00,12:47:09,,,,,,12:31:00,12:32:21,12:33:49,12:34:50,12:35:45,,,,,12:25:00,12:26:23,12:27:36,12:29:59
112960655236299000,13:04:00,,,12:57:00,,,,,,,,,12:53:00,12:54:30,12:58:43,13:00:37,13:02:00,13:03:09,,,,,,12:47:00,12:48:21,12:49:49,12:50:50,12:51:45,,,,,12:41:00,12:42:23,12:43:36,12:45:59
112960665236299000,12:56:00,,,,13:03:00,12:57:02,12:58:00,12:59:41,13:01:11,13:06:00,13:07:00,,,,,,,,13:08:15,13:09:10,13:10:07,13:11:34,13:13:00,,,,,,13:13:51,13:16:55,13:15:54,13:18:00,,,,
112960666236299000,13:04:00,,,,13:11:00,13:05:02,13:06:00,13:07:41,13:09:11,13:14:00,13:15:00,,,,,,,,13:16:15,13:17:10,13:18:07,13:19:34,13:21:00,,,,,,13:21:51,13:24:55,13:23:54,13:26:00,,,,
112960667236299000,13:12:00,,,,13:19:00,13:13:02,13:14:00,13:15:41,13:17:11,13:22:00,13:23:00,,,,,,,,13:24:15,13:25:10,13:26:07,13:27:34,13:29:00,,,,,,13:29:51,13:32:55,13:31:54,13:34:00,,,,
112960668236299000,13:19:00,,,,13:26:00,13:20:02,13:21:00,13:22:41,13:24:11,13:29:00,13:30:00,,,,,,,,13:31:15,13:32:10,13:33:07,13:34:34,13:36:00,,,,,,13:36:51,13:39:55,13:38:54,13:41:00,,,,
112960669236299000,13:43:00,,,13:36:00,,,,,,,,,13:32:00,13:33:30,13:37:43,13:39:37,13:41:00,13:42:09,,,,,,13:26:00,13:27:21,13:28:49,13:29:50,13:30:45,,,,,13:20:00,13:21:23,13:22:36,13:24:59
112960670236299000,13:27:00,,,13:20:00,,,,,,,,,13:16:00,13:17:30,13:21:43,13:23:37,13:25:00,13:26:09,,,,,,13:10:00,13:11:21,13:12:49,13:13:50,13:14:45,,,,,13:04:00,13:05:23,13:06:36,13:08:59
