trip_id,1043,1383,1385,1525,1531,1540,1550,1551,1553,1554,2015,2017,2022,2025,2027,2028,2029,2069,2071,2078,2084,2085,2087,9851,9853,9876
113285809237318501,,,17:02:00,,,,17:00:33,,16:59:00,16:59:51,16:48:00,16:49:35,,16:50:34,16:54:33,16:57:49,16:49:01,16:54:00,,,,,,16:52:09,16:56:28,
113285810237318501,,,16:50:00,,,,16:48:33,,16:47:00,16:47:51,16:36:00,16:37:35,,16:38:34,16:42:33,16:45:49,16:37:01,16:42:00,,,,,,16:40:09,16:44:28,
113285811237318501,,,16:38:00,,,,16:36:33,,16:35:00,16:35:51,16:24:00,16:25:35,,16:26:34,16:30:33,16:33:49,16:25:01,16:30:00,,,,,,16:28:09,16:32:28,
113285812237318501,,,16:26:00,,,,16:24:33,,16:23:00,16:23:51,16:12:00,16:13:35,,16:14:34,16:18:33,16:21:49,16:13:01,16:18:00,,,,,,16:16:09,16:20:28,
113285813237318501,,,16:14:00,,,,16:12:33,,16:11:00,16:11:51,16:00:00,16:01:35,,16:02:34,16:06:33,16:09:49,16:01:01,16:06:00,,,,,,16:04:09,16:08:28,
113285814237318501,,,16:02:00,,,,16:00:33,,15:59:00,15:59:51,15:48:00,15:49:35,,15:50:34,15:54:33,15:57:49,15:49:01,15:54:00,,,,,,15:52:09,15:56:28,
113285815237318501,,,15:02:00,,,,15:00:33,,14:59:00,14:59:51,14:48:00,14:49:35,,14:50:34,14:54:33,14:57:49,14:49:01,14:54:00,,,,,,14:52:09,14:56:28,
113285816237318501,,,14:50:00,,,,14:48:33,,14:47:00,14:47:51,14:36:00,14:37:35,,14:38:34,14:42:33,14:45:49,14:37:01,14:42:00,,,,,,14:40:09,14:44:28,
113285817237318501,,,14:38:00,,,,14:36:33,,14:35:00,14:35:51,14:24:00,14:25:35,,14:26:34,14:30:33,14:33:49,14:25:01,14:30:00,,,,,,14:28:09,14:32:28,
113285818237318501,,,14:26:00,,,,14:24:33,,14:23:00,14:23:51,14:12:00,14:13:35,,14:14:34,14:18:33,14:21:49,14:13:01,14:18:00,,,,,,14:16:09,14:20:28,
113285819237318501,,,14:14:00,,,,14:12:33,,14:11:00,14:11:51,14:00:00,14:01:35,,14:02:34,14:06:33,14:09:49,14:01:01,14:06:00,,,,,,14:04:09,14:08:28,
113285820237318501,,,14:02:00,,,,14:00:33,,13:59:00,13:59:51,13:48:00,13:49:35,,13:50:34,13:54:33,13:57:49,13:49:01,13:54:00,,,,,,13:52:09,13:56:28,
113285821237318501,,,13:50:00,,,,13:48:33,,13:47:00,13:47:51,13:36:00,13:37:35,,13:38:34,13:42:33,13:45:49,13:37:01,13:42:00,,,,,,13:40:09,13:44:28,
113285822237318501,,,13:38:00,,,,13:36:33,,13:35:00,13:35:51,13:24:00,13:25:35,,13:26:34,13:30:33,13:33:49,13:25:01,13:30:00,,,,,,13:28:09,13:32:28,
113285823237318501,,,13:26:00,,,,13:24:33,,13:23:00,13:23:51,13:12:00,13:13:35,,13:14:34,13:18:33,13:21:49,13:13:01,13:18:00,,,,,,13:16:09,13:20:28,
113285824237318501,,,13:14:00,,,,13:12:33,,13:11:00,13:11:51,13:00:00,13:01:35,,13:02:34,13:06:33,13:09:49,13:01:01,13:06:00,,,,,,13:04:09,13:08:28,
113285825237318501,,,13:02:00,,,,13:00:33,,12:59:00,12:59:51,12:48:00,12:49:35,,12:50:34,12:54:33,12:57:49,12:49:01,12:54:00,,,,,,12:52:09,12:56:28,
113285826237318501,,,12:50:00,,,,12:48:33,,12:47:00,12:47:51,12:36:00,12:37:35,,12:38:34,12:42:33,12:45:49,12:37:01,12:42:00,,,,,,12:40:09,12:44:28,
113285827237318501,,,12:38:00,,,,12:36:33,,12:35:00,12:35:51,12:24:00,12:25:35,,12:26:34,12:30:33,12:33:49,12:25:01,12:30:00,,,,,,12:28:09,12:32:28,
113285828237318501,,,07:37:00,,,,07:35:33,,07:34:00,07:34:51,07:24:00,07:25:19,,07:26:08,07:29:33,07:32:49,07:24:51,07:29:00,,,,,,07:27:27,07:31:28,
113285829237318501,,,07:57:00,,,,07:55:33,,07:54:00,07:54:51,07:44:00,07:45:19,,07:46:08,07:49:33,07:52:49,07:44:51,07:49:00,,,,,,07:47:27,07:51:28,
113285830237318501,,,08:17:00,,,,08:15:33,,08:14:00,08:14:51,08:04:00,08:05:19,,08:06:08,08:09:33,08:12:49,08:04:51,08:09:00,,,,,,08:07:27,08:11:28,
113285831237318501,,,08:37:00,,,,08:35:33,,08:34:00,08:34:51,08:24:00,08:25:19,,08:26:08,08:29:33,08:32:49,08:24:51,08:29:00,,,,,,08:27:27,08:31:28,
113285832237318501,,,08:57:00,,,,08:55:33,,08:54:00,08:54:51,08:44:00,08:45:19,,08:46:08,08:49:33,08:52:49,08:44:51,08:49:00,,,,,,08:47:27,08:51:28,
113285833237318501,,,09:17:00,,,,09:15:33,,09:14:00,09:14:51,09:04:00,09:05:19,,09:06:08,09:09:33,09:12:49,09:04:51,09:09:00,,,,,,09:07:27,09:11:28,
113285834237318501,,,09:32:00,,,,09:30:33,,09:29:00,09:29:51,09:19:00,09:20:19,,09:21:08,09:24:33,09:27:49,09:19:51,09:24:00,,,,,,09:22:27,09:26:28,
113285835237318501,,,09:47:00,,,,09:45:33,,09:44:00,09:44:51,09:34:00,09:35:19,,09:36:08,09:39:33,09:42:49,09:34:51,09:39:00,,,,,,09:37:27,09:41:28,
113285836237318501,,,10:17:00,,,,10:15:33,,10:14:00,10:14:51,10:04:00,10:05:19,,10:06:08,10:09:33,10:12:49,10:04:51,10:09:00,,,,,,10:07:27,10:11:28,
113285837237318501,,,10:32:00,,,,10:30:33,,10:29:00,10:29:51,10:19:00,10:20:19,,10:21:08,10:24:33,10:27:49,10:19:51,10:24:00,,,,,,10:22:27,10:26:28,
113285838237318501,,,10:47:00,,,,10:45:33,,10:44:00,10:44:51,10:34:00,10:35:19,,10:36:08,10:39:33,10:42:49,10:34:51,10:39:00,,,,,,10:37:27,10:41:28,
113285839237318501,,,11:02:00,,,,11:00:33,,10:59:00,10:59:51,10:49:00,10:50:19,,10:51:08,10:54:33,10:57:49,10:49:51,10:54:00,,,,,,10:52:27,10:56:28,
113285840237318501,,,11:14:00,,,,11:12:33,,11:11:00,11:11:51,11:01:00,11:02:19,,11:03:08,11:06:33,11:09:49,11:01:51,11:06:00,,,,,,11:04:27,11:08:28,
113285841237318501,,,11:26:00,,,,11:24:33,,11:23:00,11:23:51,11:13:00,11:14:19,,11:15:08,11:18:33,11:21:49,11:13:51,11:18:00,,,,,,11:16:27,11:20:28,
113285842237318501,,,12:14:00,,,,12:12:33,,12:11:00,12:11:51,12:01:00,12:02:19,,12:03:08,12:06:33,12:09:49,12:01:51,12:06:00,,,,,,12:04:27,12:08:28,
113285843237318501,,,12:26:00,,,,12:24:33,,12:23:00,12:23:51,12:13:00,12:14:19,,12:15:08,12:18:33,12:21:49,12:13:51,12:18:00,,,,,,12:16:27,12:20:28,
113285844237318501,,,06:25:00,,,,06:23:33,,06:22:00,06:22:51,06:13:00,06:14:19,,06:15:08,06:18:26,06:21:04,06:13:51,06:18:00,,,,,,06:16:27,06:19:58,
113285845237318501,,,07:17:00,,,,07:15:33,,07:14:00,07:14:51,07:05:00,07:06:19,,07:07:08,07:10:26,07:13:04,07:05:51,07:10:00,,,,,,07:08:27,07:11:58,
113285846237318501,20:49:57,20:45:00,,20:47:06,,20:46:09,,20:48:00,,,20:57:00,,20:49:14,,,,,,20:54:47,20:55:48,20:51:00,20:51:27,20:56:23,,,20:53:34
113285847237318501,20:29:57,20:25:00,,20:27:06,,20:26:09,,20:28:00,,,20:37:00,,20:29:14,,,,,,20:34:47,20:35:48,20:31:00,20:31:27,20:36:23,,,20:33:34
113285848237318501,20:09:57,20:05:00,,20:07:06,,20:06:09,,20:08:00,,,20:18:00,,20:09:14,,,,,,20:15:24,20:16:36,20:11:00,20:11:31,20:17:17,,,20:13:59
113285849237318501,19:54:57,19:50:00,,19:52:06,,19:51:09,,19:53:00,,,20:03:00,,19:54:14,,,,,,20:00:24,20:01:36,19:56:00,19:56:31,20:02:17,,,19:58:59
113285850237318501,12:08:57,12:03:00,,12:05:48,,12:04:32,,12:07:00,,,12:16:00,,12:08:14,,,,,,12:13:47,12:14:48,12:10:00,12:10:27,12:15:23,,,12:12:34
113285851237318501,12:20:57,12:15:00,,12:17:48,,12:16:32,,12:19:00,,,12:28:00,,12:20:14,,,,,,12:25:47,12:26:48,12:22:00,12:22:27,12:27:23,,,12:24:34
113285852237318501,12:32:57,12:27:00,,12:29:48,,12:28:32,,12:31:00,,,12:41:00,,12:32:14,,,,,,12:38:24,12:39:36,12:34:00,12:34:31,12:40:17,,,12:36:59
113285853237318501,12:44:57,12:39:00,,12:41:48,,12:40:32,,12:43:00,,,12:53:00,,12:44:14,,,,,,12:50:24,12:51:36,12:46:00,12:46:31,12:52:17,,,12:48:59
113285854237318501,12:56:57,12:51:00,,12:53:48,,12:52:32,,12:55:00,,,13:05:00,,12:56:14,,,,,,13:02:24,13:03:36,12:58:00,12:58:31,13:04:17,,,13:00:59
113285855237318501,13:08:57,13:03:00,,13:05:48,,13:04:32,,13:07:00,,,13:17:00,,13:08:14,,,,,,13:14:24,13:15:36,13:10:00,13:10:31,13:16:17,,,13:12:59
113285856237318501,13:20:57,13:15:00,,13:17:48,,13:16:32,,13:19:00,,,13:29:00,,13:20:14,,,,,,13:26:24,13:27:36,13:22:00,13:22:31,13:28:17,,,13:24:59
113285857237318501,13:32:57,13:27:00,,13:29:48,,13:28:32,,13:31:00,,,13:41:00,,13:32:14,,,,,,13:38:24,13:39:36,13:34:00,13:34:31,13:40:17,,,13:36:59
113285858237318501,13:44:57,13:39:00,,13:41:48,,13:40:32,,13:43:00,,,13:53:00,,13:44:14,,,,,,13:50:24,13:51:36,13:46:00,13:46:31,13:52:17,,,13:48:59
113285859237318501,13:56:57,13:51:00,,13:53:48,,13:52:32,,13:55:00,,,14:05:00,,13:56:14,,,,,,14:02:24,14:03:36,13:58:00,13:58:31,14:04:17,,,14:00:59
113285860237318501,14:08:57,14:03:00,,14:05:48,,14:04:32,,14:07:00,,,14:17:00,,14:08:14,,,,,,14:14:24,14:15:36,14:10:00,14:10:31,14:16:17,,,14:12:59
113285861237318501,14:20:57,14:15:00,,14:17:48,,14:16:32,,14:19:00,,,14:29:00,,14:20:14,,,,,,14:26:24,14:27:36,14:22:00,14:22:31,14:28:17,,,14:24:59
113285862237318501,14:32:57,14:27:00,,14:29:48,,14:28:32,,14:31:00,,,14:41:00,,14:32:14,,,,,,14:38:24,14:39:36,14:34:00,14:34:31,14:40:17,,,14:36:59
113285863237318501,14:44:57,14:39:00,,14:41:48,,14:40:32,,14:43:00,,,14:53:00,,14:44:14,,,,,,14:50:24,14:51:36,14:46:00,14:46:31,14:52:17,,,14:48:59
113285864237318501,14:56:57,14:51:00,,14:53:48,,14:52:32,,14:55:00,,,15:05:00,,14:56:14,,,,,,15:02:24,15:03:36,14:58:00,14:58:31,15:04:17,,,15:00:59
113285865237318501,15:08:57,15:03:00,,15:05:48,,15:04:32,,15:07:00,,,15:17:00,,15:08:14,,,,,,15:14:24,15:15:36,15:10:00,15:10:31,15:16:17,,,15:12:59
113285866237318501,15:20:57,15:15:00,,15:17:48,,15:16:32,,15:19:00,,,15:29:00,,15:20:14,,,,,,15:26:24,15:27:36,15:22:00,15:22:31,15:28:17,,,15:24:59
113285867237318501,15:32:57,15:27:00,,15:29:48,,15:28:32,,15:31:00,,,15:41:00,,15:32:14,,,,,,15:38:24,15:39:36,15:34:00,15:34:31,15:40:17,,,15:36:59
113285868237318501,15:44:57,15:39:00,,15:41:48,,15:40:32,,15:43:00,,,15:53:00,,15:44:14,,,,,,15:50:24,15:51:36,15:46:00,15:46:31,15:52:17,,,15:48:59
113285869237318501,17:32:57,17:27:00,,17:29:48,,17:28:32,,17:31:00,,,17:41:00,,17:32:14,,,,,,17:38:24,17:39:36,17:34:00,17:34:31,17:40:17,,,17:36:59
113285870237318501,17:44:57,17:39:00,,17:41:48,,17:40:32,,17:43:00,,,17:53:00,,17:44:14,,,,,,17:50:24,17:51:36,17:46:00,17:46:31,17:52:17,,,17:48:59
113285871237318501,17:56:57,17:51:00,,17:53:48,,17:52:32,,17:55:00,,,18:05:00,,17:56:14,,,,,,18:02:24,18:03:36,17:58:00,17:58:31,18:04:17,,,18:00:59
113285872237318501,18:20:57,18:15:00,,18:17:48,,18:16:32,,18:19:00,,,18:29:00,,18:20:14,,,,,,18:26:24,18:27:36,18:22:00,18:22:31,18:28:17,,,18:24:59
113285873237318501,18:32:57,18:27:00,,18:29:48,,18:28:32,,18:31:00,,,18:41:00,,18:32:14,,,,,,18:38:24,18:39:36,18:34:00,18:34:31,18:40:17,,,18:36:59
113285874237318501,18:44:57,18:39:00,,18:41:48,,18:40:32,,18:43:00,,,18:53:00,,18:44:14,,,,,,18:50:24,18:51:36,18:46:00,18:46:31,18:52:17,,,18:48:59
113285875237318501,19:09:57,19:05:00,,19:07:06,,19:06:09,,19:08:00,,,19:18:00,,19:09:14,,,,,,19:15:24,19:16:36,19:11:00,19:11:31,19:17:17,,,19:13:59
113285876237318501,19:24:57,19:20:00,,19:22:06,,19:21:09,,19:23:00,,,19:33:00,,19:24:14,,,,,,19:30:24,19:31:36,19:26:00,19:26:31,19:32:17,,,19:28:59
113285877237318501,19:39:57,19:35:00,,19:37:06,,19:36:09,,19:38:00,,,19:48:00,,19:39:14,,,,,,19:45:24,19:46:36,19:41:00,19:41:31,19:47:17,,,19:43:59
113285878237318501,07:50:57,07:46:00,,07:48:06,,07:47:09,,07:49:00,,,07:58:00,,07:50:14,,,,,,07:55:47,07:56:48,07:52:00,07:52:27,07:57:23,,,07:54:34
113285879237318501,08:10:57,08:06:00,,08:08:06,,08:07:09,,08:09:00,,,08:18:00,,08:10:14,,,,,,08:15:47,08:16:48,08:12:00,08:12:27,08:17:23,,,08:14:34
113285880237318501,08:30:57,08:26:00,,08:28:06,,08:27:09,,08:29:00,,,08:38:00,,08:30:14,,,,,,08:35:47,08:36:48,08:32:00,08:32:27,08:37:23,,,08:34:34
113285881237318501,08:50:57,08:46:00,,08:48:06,,08:47:09,,08:49:00,,,08:58:00,,08:50:14,,,,,,08:55:47,08:56:48,08:52:00,08:52:27,08:57:23,,,08:54:34
113285882237318501,09:11:57,09:06:00,,09:08:48,,09:07:32,,09:10:00,,,09:19:00,,09:11:14,,,,,,09:16:47,09:17:48,09:13:00,09:13:27,09:18:23,,,09:15:34
113285883237318501,09:26:57,09:21:00,,09:23:48,,09:22:32,,09:25:00,,,09:34:00,,09:26:14,,,,,,09:31:47,09:32:48,09:28:00,09:28:27,09:33:23,,,09:30:34
113285884237318501,09:41:57,09:36:00,,09:38:48,,09:37:32,,09:40:00,,,09:49:00,,09:41:14,,,,,,09:46:47,09:47:48,09:43:00,09:43:27,09:48:23,,,09:45:34
113285885237318501,09:56:57,09:51:00,,09:53:48,,09:52:32,,09:55:00,,,10:04:00,,09:56:14,,,,,,10:01:47,10:02:48,09:58:00,09:58:27,10:03:23,,,10:00:34
113285886237318501,10:11:57,10:06:00,,10:08:48,,10:07:32,,10:10:00,,,10:19:00,,10:11:14,,,,,,10:16:47,10:17:48,10:13:00,10:13:27,10:18:23,,,10:15:34
113285887237318501,10:26:57,10:21:00,,10:23:48,,10:22:32,,10:25:00,,,10:34:00,,10:26:14,,,,,,10:31:47,10:32:48,10:28:00,10:28:27,10:33:23,,,10:30:34
113285888237318501,10:56:57,10:51:00,,10:53:48,,10:52:32,,10:55:00,,,11:04:00,,10:56:14,,,,,,11:01:47,11:02:48,10:58:00,10:58:27,11:03:23,,,11:00:34
113285889237318501,11:08:57,11:03:00,,11:05:48,,11:04:32,,11:07:00,,,11:16:00,,11:08:14,,,,,,11:13:47,11:14:48,11:10:00,11:10:27,11:15:23,,,11:12:34
113285890237318501,11:20:57,11:15:00,,11:17:48,,11:16:32,,11:19:00,,,11:28:00,,11:20:14,,,,,,11:25:47,11:26:48,11:22:00,11:22:27,11:27:23,,,11:24:34
113285891237318501,11:32:57,11:27:00,,11:29:48,,11:28:32,,11:31:00,,,11:40:00,,11:32:14,,,,,,11:37:47,11:38:48,11:34:00,11:34:27,11:39:23,,,11:36:34
113285892237318501,11:44:57,11:39:00,,11:41:48,,11:40:32,,11:43:00,,,11:52:00,,11:44:14,,,,,,11:49:47,11:50:48,11:46:00,11:46:27,11:51:23,,,11:48:34
113285893237318501,11:56:57,11:51:00,,11:53:48,,11:52:32,,11:55:00,,,12:04:00,,11:56:14,,,,,,12:01:47,12:02:48,11:58:00,11:58:27,12:03:23,,,12:00:34
113285894237318501,06:41:57,06:37:00,,06:39:06,,06:38:09,,06:40:00,,,06:49:00,,06:41:14,,,,,,06:46:47,06:47:48,06:43:00,06:43:27,06:48:23,,,06:45:34
113285895237318501,07:30:57,07:26:00,,07:28:06,,07:27:09,,07:29:00,,,07:38:00,,07:30:14,,,,,,07:35:47,07:36:48,07:32:00,07:32:27,07:37:23,,,07:34:34
113285896237318501,,,06:56:00,,,,06:54:33,,06:53:00,06:53:51,06:44:00,06:45:19,,06:46:08,06:49:26,06:52:04,06:44:51,06:49:00,,,,,,06:47:27,06:50:58,
113285903237318501,06:00:57,,,,,,,05:59:00,,,06:08:00,,06:00:14,,,,,,06:05:47,06:06:48,06:02:00,06:02:27,06:07:23,,,06:04:34
113285904237318501,05:28:57,,,,,,,05:27:00,,,05:36:00,,05:28:14,,,,,,05:33:47,05:34:48,05:30:00,05:30:27,05:35:23,,,05:32:34
113285905237318501,,,,,19:38:00,,,,,,19:27:00,19:28:35,,19:29:34,19:33:33,19:36:54,19:28:01,19:33:00,,,,,,19:31:09,19:35:31,
113285907237318501,10:41:57,10:36:00,,10:38:48,,10:37:32,,10:40:00,,,10:49:00,,10:41:14,,,,,,10:46:47,10:47:48,10:43:00,10:43:27,10:48:23,,,10:45:34
113285908237318501,15:56:57,15:51:00,,15:53:48,,15:52:32,,15:55:00,,,16:05:00,,15:56:14,,,,,,16:02:24,16:03:36,15:58:00,15:58:31,16:04:17,,,16:00:59
113285909237318501,16:08:57,16:03:00,,16:05:48,,16:04:32,,16:07:00,,,16:17:00,,16:08:14,,,,,,16:14:24,16:15:36,16:10:00,16:10:31,16:16:17,,,16:12:59
113285910237318501,16:20:57,16:15:00,,16:17:48,,16:16:32,,16:19:00,,,16:29:00,,16:20:14,,,,,,16:26:24,16:27:36,16:22:00,16:22:31,16:28:17,,,16:24:59
113285911237318501,16:32:57,16:27:00,,16:29:48,,16:28:32,,16:31:00,,,16:41:00,,16:32:14,,,,,,16:38:24,16:39:36,16:34:00,16:34:31,16:40:17,,,16:36:59
113285912237318501,16:44:57,16:39:00,,16:41:48,,16:40:32,,16:43:00,,,16:53:00,,16:44:14,,,,,,16:50:24,16:51:36,16:46:00,16:46:31,16:52:17,,,16:48:59
113285913237318501,16:56:57,16:51:00,,16:53:48,,16:52:32,,16:55:00,,,17:05:00,,16:56:14,,,,,,17:02:24,17:03:36,16:58:00,16:58:31,17:04:17,,,17:00:59
113285914237318501,17:08:57,17:03:00,,17:05:48,,17:04:32,,17:07:00,,,17:17:00,,17:08:14,,,,,,17:14:24,17:15:36,17:10:00,17:10:31,17:16:17,,,17:12:59
113285915237318501,17:20:57,17:15:00,,17:17:48,,17:16:32,,17:19:00,,,17:29:00,,17:20:14,,,,,,17:26:24,17:27:36,17:22:00,17:22:31,17:28:17,,,17:24:59
113285916237318501,18:08:57,18:03:00,,18:05:48,,18:04:32,,18:07:00,,,18:17:00,,18:08:14,,,,,,18:14:24,18:15:36,18:10:00,18:10:31,18:16:17,,,18:12:59
113285917237318501,,,19:02:00,,,,19:00:33,,18:59:00,18:59:51,18:48:00,18:49:35,,18:50:34,18:54:33,18:57:49,18:49:01,18:54:00,,,,,,18:52:09,18:56:28,
113285918237318501,,,10:02:00,,,,10:00:33,,09:59:00,09:59:51,09:49:00,09:50:19,,09:51:08,09:54:33,09:57:49,09:49:51,09:54:00,,,,,,09:52:27,09:56:28,
113285919237318501,,,18:02:00,,,,18:00:33,,17:59:00,17:59:51,17:48:00,17:49:35,,17:50:34,17:54:33,17:57:49,17:49:01,17:54:00,,,,,,17:52:09,17:56:28,
113285920237318501,18:56:57,18:51:00,,18:53:48,,18:52:32,,18:55:00,,,19:05:00,,18:56:14,,,,,,19:02:24,19:03:36,18:58:00,18:58:31,19:04:17,,,19:00:59
113285921237318501,,,15:50:00,,,,15:48:33,,15:47:00,15:47:51,15:36:00,15:37:35,,15:38:34,15:42:33,15:45:49,15:37:01,15:42:00,,,,,,15:40:09,15:44:28,
113285922237318501,,,17:50:00,,,,17:48:33,,17:47:00,17:47:51,17:36:00,17:37:35,,17:38:34,17:42:33,17:45:49,17:37:01,17:42:00,,,,,,17:40:09,17:44:28,
113285923237318501,,,15:38:00,,,,15:36:33,,15:35:00,15:35:51,15:24:00,15:25:35,,15:26:34,15:30:33,15:33:49,15:25:01,15:30:00,,,,,,15:28:09,15:32:28,
113285924237318501,,,15:26:00,,,,15:24:33,,15:23:00,15:23:51,15:12:00,15:13:35,,15:14:34,15:18:33,15:21:49,15:13:01,15:18:00,,,,,,15:16:09,15:20:28,
113285925237318501,,,15:14:00,,,,15:12:33,,15:11:00,15:11:51,15:00:00,15:01:35,,15:02:34,15:06:33,15:09:49,15:01:01,15:06:00,,,,,,15:04:09,15:08:28,
113285926237318501,,,12:02:00,,,,12:00:33,,11:59:00,11:59:51,11:49:00,11:50:19,,11:51:08,11:54:33,11:57:49,11:49:51,11:54:00,,,,,,11:52:27,11:56:28,
113285927237318501,,,11:50:00,,,,11:48:33,,11:47:00,11:47:51,11:37:00,11:38:19,,11:39:08,11:42:33,11:45:49,11:37:51,11:42:00,,,,,,11:40:27,11:44:28,
113285929237318501,07:10:57,07:06:00,,07:08:06,,07:07:09,,07:09:00,,,07:18:00,,07:10:14,,,,,,07:15:47,07:16:48,07:12:00,07:12:27,07:17:23,,,07:14:34
113285999237318501,,,11:38:00,,,,11:36:33,,11:35:00,11:35:51,11:25:00,11:26:19,,11:27:08,11:30:33,11:33:49,11:25:51,11:30:00,,,,,,11:28:27,11:32:28,
113286003237318501,09:06:57,,,,,,,09:05:00,,,09:14:00,,09:06:14,,,,,,09:11:47,09:12:48,09:08:00,09:08:27,09:13:23,,,09:10:34
113286006237318501,,,,,21:38:00,,,,,,21:29:00,21:30:19,,21:31:08,21:34:27,21:37:07,21:29:51,21:34:00,,,,,,21:32:27,21:36:00,
113286431237319001,05:28:57,,,,,,,05:27:00,,,05:36:00,,05:28:14,,,,,,05:33:47,05:34:48,05:30:00,05:30:27,05:35:23,,,05:32:34
113286432237319001,,,05:53:00,,,,05:51:33,,05:50:00,05:50:51,05:41:00,05:42:19,,05:43:08,05:46:26,05:49:04,05:41:51,05:46:00,,,,,,05:44:27,05:47:58,
113286434237319001,24:09:57,24:05:00,,24:07:06,,24:06:09,,24:08:00,,,24:17:00,,24:09:14,,,,,,24:14:47,24:15:48,24:11:00,24:11:27,24:16:23,,,24:13:34
113286436237319001,23:49:57,23:45:00,,23:47:06,,23:46:09,,23:48:00,,,23:57:00,,23:49:14,,,,,,23:54:47,23:55:48,23:51:00,23:51:27,23:56:23,,,23:53:34
113286437237319001,,,23:56:00,,,,23:54:33,,23:53:00,23:53:51,23:44:00,23:45:19,,23:46:08,23:49:26,23:52:04,23:44:51,23:49:00,,,,,,23:47:27,23:50:58,
113286438237319001,23:29:57,23:25:00,,23:27:06,,23:26:09,,23:28:00,,,23:37:00,,23:29:14,,,,,,23:34:47,23:35:48,23:31:00,23:31:27,23:36:23,,,23:33:34
113286439237319001,,,23:36:00,,,,23:34:33,,23:33:00,23:33:51,23:24:00,23:25:19,,23:26:08,23:29:26,23:32:04,23:24:51,23:29:00,,,,,,23:27:27,23:30:58,
113286440237319001,23:09:57,23:05:00,,23:07:06,,23:06:09,,23:08:00,,,23:17:00,,23:09:14,,,,,,23:14:47,23:15:48,23:11:00,23:11:27,23:16:23,,,23:13:34
113286441237319001,,,23:16:00,,,,23:14:33,,23:13:00,23:13:51,23:04:00,23:05:19,,23:06:08,23:09:26,23:12:04,23:04:51,23:09:00,,,,,,23:07:27,23:10:58,
113286442237319001,22:49:57,22:45:00,,22:47:06,,22:46:09,,22:48:00,,,22:57:00,,22:49:14,,,,,,22:54:47,22:55:48,22:51:00,22:51:27,22:56:23,,,22:53:34
113286443237319001,,,22:56:00,,,,22:54:33,,22:53:00,22:53:51,22:44:00,22:45:19,,22:46:08,22:49:26,22:52:04,22:44:51,22:49:00,,,,,,22:47:27,22:50:58,
113286444237319001,22:29:57,22:25:00,,22:27:06,,22:26:09,,22:28:00,,,22:37:00,,22:29:14,,,,,,22:34:47,22:35:48,22:31:00,22:31:27,22:36:23,,,22:33:34
113286445237319001,,,22:36:00,,,,22:34:33,,22:33:00,22:33:51,22:24:00,22:25:19,,22:26:08,22:29:26,22:32:04,22:24:51,22:29:00,,,,,,22:27:27,22:30:58,
113286446237319001,22:09:57,22:05:00,,22:07:06,,22:06:09,,22:08:00,,,22:17:00,,22:09:14,,,,,,22:14:47,22:15:48,22:11:00,22:11:27,22:16:23,,,22:13:34
113286447237319001,,,22:16:00,,,,22:14:33,,22:13:00,22:13:51,22:04:00,22:05:19,,22:06:08,22:09:26,22:12:04,22:04:51,22:09:00,,,,,,22:07:27,22:10:58,
113286448237319001,21:49:57,21:45:00,,21:47:06,,21:46:09,,21:48:00,,,21:57:00,,21:49:14,,,,,,21:54:47,21:55:48,21:51:00,21:51:27,21:56:23,,,21:53:34
113286449237319001,,,21:56:00,,,,21:54:33,,21:53:00,21:53:51,21:44:00,21:45:19,,21:46:08,21:49:26,21:52:04,21:44:51,21:49:00,,,,,,21:47:27,21:50:58,
113286450237319001,21:29:57,21:25:00,,21:27:06,,21:26:09,,21:28:00,,,21:37:00,,21:29:14,,,,,,21:34:47,21:35:48,21:31:00,21:31:27,21:36:23,,,21:33:34
113286451237319001,,,21:36:00,,,,21:34:33,,21:33:00,21:33:51,21:24:00,21:25:19,,21:26:08,21:29:26,21:32:04,21:24:51,21:29:00,,,,,,21:27:27,21:30:58,
113286452237319001,21:09:57,21:05:00,,21:07:06,,21:06:09,,21:08:00,,,21:17:00,,21:09:14,,,,,,21:14:47,21:15:48,21:11:00,21:11:27,21:16:23,,,21:13:34
113286453237319001,,,21:16:00,,,,21:14:33,,21:13:00,21:13:51,21:04:00,21:05:19,,21:06:08,21:09:26,21:12:04,21:04:51,21:09:00,,,,,,21:07:27,21:10:58,
113286456237319001,06:18:57,06:14:00,,06:16:06,,06:15:09,,06:17:00,,,06:26:00,,06:18:14,,,,,,06:23:47,06:24:48,06:20:00,06:20:27,06:25:23,,,06:22:34
113286457237319001,,,06:18:00,,,,06:16:33,,06:15:00,06:15:51,06:06:00,06:07:19,,06:08:08,06:11:26,06:14:04,06:06:51,06:11:00,,,,,,06:09:27,06:12:58,
113286458237319001,,,06:37:00,,,,06:35:33,,06:34:00,06:34:51,06:24:00,06:25:19,,06:26:08,06:29:33,06:32:49,06:24:51,06:29:00,,,,,,06:27:27,06:31:28,
113286459237319001,06:33:57,06:29:00,,06:31:06,,06:30:09,,06:32:00,,,06:42:00,,06:33:14,,,,,,06:39:24,06:40:36,06:35:00,06:35:31,06:41:17,,,06:37:59
113286460237319001,,,06:54:00,,,,06:52:04,,06:50:00,06:51:08,06:40:00,06:41:19,,06:42:08,06:45:33,06:48:49,06:40:51,06:45:00,,,,,,06:43:27,06:47:28,
