trip_id,1030,1083,1904,2088,2089,2207,2237,2238,2239,2269,2271,2587,2831,2898,5740,5741,5742B,5760,5761,5905,5906,5908,5910,5911B,5913,5958C,5959,5961,5965,5967,5968,6123,6459,6461,9025,9751,9753,9754B,9755,9756,9776,9777,9778,9779,9780
113356994237587001,11:40:00,,,11:43:22,,,11:45:25,11:47:01,11:48:13,11:36:43,11:42:14,11:37:44,11:35:00,11:50:00,,,,11:54:46,,,,,,,,11:57:00,11:58:46,12:00:12,11:57:52,12:01:29,12:02:00,,11:52:00,,,12:11:00,,,,,12:02:59,12:04:30,12:05:34,12:07:00,12:09:21
113356995237587001,10:25:00,,,10:28:22,,,10:30:25,10:32:01,10:33:13,10:21:43,10:27:14,10:22:44,10:20:00,10:35:00,,,,10:39:46,,,,,,,,10:42:00,10:43:46,10:45:12,10:42:52,10:46:29,10:47:00,,10:37:00,,,10:56:00,,,,,10:47:59,10:49:30,10:50:34,10:52:00,10:54:21
113356997237587001,,,,,,,,,,,,,,05:10:00,,,,05:12:39,,,,,,,,05:14:00,05:15:46,05:17:12,05:14:52,05:18:29,05:19:00,,05:11:00,,,05:26:00,,,,,05:19:47,05:21:00,05:21:51,05:23:00,05:24:46
113356998237587001,08:31:00,,,08:34:42,,,08:36:58,08:38:43,08:40:03,08:28:22,08:33:28,08:29:11,08:27:00,08:42:00,,,,08:46:12,,,,,,,,08:48:00,08:49:46,08:51:12,08:48:52,08:52:29,08:53:00,,08:44:00,,,09:03:00,,,,,08:54:11,08:56:00,08:57:17,08:59:00,09:01:21
113357000237587001,,22:28:00,22:29:52,,22:25:12,22:26:00,,,,,,,22:31:00,,22:20:00,22:21:06,22:22:12,,22:16:24,22:10:00,22:10:32,22:11:46,22:12:58,22:15:00,22:13:58,,,,,,,22:23:48,,22:19:00,22:27:00,22:05:00,22:06:00,22:07:24,22:08:16,22:09:15,,,,,
113357001237587001,22:05:00,,,22:07:42,,,22:09:20,22:10:37,22:11:35,22:03:02,22:06:48,22:03:38,22:02:00,22:13:00,,,,22:16:12,,,,,,,,22:18:00,22:19:46,22:21:12,22:18:52,22:22:29,22:23:00,,22:14:00,,,22:30:00,,,,,22:23:47,22:25:00,22:25:51,22:27:00,22:28:46
113357002237587001,,22:08:00,22:09:52,,22:05:12,22:06:00,,,,,,,22:11:00,,22:00:00,22:01:06,22:02:12,,21:56:24,21:50:00,21:50:32,21:51:46,21:52:58,21:55:00,21:53:58,,,,,,,22:03:48,,21:59:00,22:07:00,21:45:00,21:46:00,21:47:24,21:48:16,21:49:15,,,,,
113357003237587001,21:45:00,,,21:47:42,,,21:49:20,21:50:37,21:51:35,21:43:02,21:46:48,21:43:38,21:42:00,21:53:00,,,,21:56:12,,,,,,,,21:58:00,21:59:46,22:01:12,21:58:52,22:02:29,22:03:00,,21:54:00,,,22:10:00,,,,,22:03:47,22:05:00,22:05:51,22:07:00,22:08:46
113357004237587001,,21:48:00,21:49:52,,21:45:12,21:46:00,,,,,,,21:51:00,,21:40:00,21:41:06,21:42:12,,21:36:24,21:30:00,21:30:32,21:31:46,21:32:58,21:35:00,21:33:58,,,,,,,21:43:48,,21:39:00,21:47:00,21:25:00,21:26:00,21:27:24,21:28:16,21:29:15,,,,,
113357005237587001,10:55:00,,,10:58:22,,,11:00:25,11:02:01,11:03:13,10:51:43,10:57:14,10:52:44,10:50:00,11:05:00,,,,11:09:46,,,,,,,,11:12:00,11:13:46,11:15:12,11:12:52,11:16:29,11:17:00,,11:07:00,,,11:26:00,,,,,11:17:59,11:19:30,11:20:34,11:22:00,11:24:21
113357006237587001,,21:28:00,21:29:52,,21:25:12,21:26:00,,,,,,,21:31:00,,21:20:00,21:21:06,21:22:12,,21:16:24,21:10:00,21:10:32,21:11:46,21:12:58,21:15:00,21:13:58,,,,,,,21:23:48,,21:19:00,21:27:00,21:05:00,21:06:00,21:07:24,21:08:16,21:09:15,,,,,
113357008237587001,09:25:00,,,09:28:22,,,09:30:25,09:32:01,09:33:13,09:21:43,09:27:14,09:22:44,09:20:00,09:35:00,,,,09:39:12,,,,,,,,09:41:00,09:42:46,09:44:12,09:41:52,09:45:29,09:46:00,,09:37:00,,,09:56:00,,,,,09:47:11,09:49:00,09:50:17,09:52:00,09:54:21
113357009237587001,,21:08:00,21:09:52,,21:05:12,21:06:00,,,,,,,21:11:00,,21:00:00,21:01:06,21:02:12,,20:56:24,20:50:00,20:50:32,20:51:46,20:52:58,20:55:00,20:53:58,,,,,,,21:03:48,,20:59:00,21:07:00,20:45:00,20:46:00,20:47:24,20:48:16,20:49:15,,,,,
113357010237587001,13:54:00,,,13:57:22,,,13:59:25,14:01:01,14:02:13,13:50:43,13:56:14,13:51:44,13:49:00,14:04:00,,,,14:08:46,,,,,,,,14:11:00,14:12:46,14:14:12,14:11:52,14:15:29,14:16:00,,14:06:00,,,14:25:00,,,,,14:16:59,14:18:30,14:19:34,14:21:00,14:23:21
113357014237587001,17:48:00,,,17:52:03,,,17:54:30,17:56:25,17:57:52,17:44:03,17:50:41,17:45:17,17:42:00,18:00:00,,,,18:04:19,,,,,,,,18:07:00,18:08:46,18:10:12,18:07:52,18:11:29,18:12:00,,18:01:00,,,18:22:00,,,,,18:12:59,18:14:30,18:15:34,18:17:00,18:19:57
113357015237587001,16:37:00,,,16:40:42,,,16:42:58,16:44:43,16:46:03,16:33:03,16:39:28,16:34:17,16:31:00,16:48:00,,,,16:52:46,,,,,,,,16:55:00,16:56:46,16:58:12,16:55:52,16:59:29,17:00:00,,16:50:00,,,17:11:00,,,,,17:01:11,17:03:00,17:04:17,17:06:00,17:08:57
113357016237587001,14:39:00,,,14:42:22,,,14:44:25,14:46:01,14:47:13,14:35:43,14:41:14,14:36:44,14:34:00,14:49:00,,,,14:53:46,,,,,,,,14:56:00,14:57:46,14:59:12,14:56:52,15:00:29,15:01:00,,14:51:00,,,15:11:00,,,,,15:01:59,15:03:30,15:04:34,15:06:00,15:08:57
113357017237587001,08:11:00,,,08:14:42,,,08:16:58,08:18:43,08:20:03,08:08:22,08:13:28,08:09:11,08:07:00,08:22:00,,,,08:26:12,,,,,,,,08:28:00,08:29:46,08:31:12,08:28:52,08:32:29,08:33:00,,08:24:00,,,08:43:00,,,,,08:34:11,08:36:00,08:37:17,08:39:00,08:41:21
113357018237587001,15:49:00,,,15:52:42,,,15:54:58,15:56:43,15:58:03,15:45:43,15:51:28,15:46:44,15:44:00,16:00:00,,,,16:04:46,,,,,,,,16:07:00,16:08:46,16:10:12,16:07:52,16:11:29,16:12:00,,16:02:00,,,16:23:00,,,,,16:13:11,16:15:00,16:16:17,16:18:00,16:20:57
113357019237587001,17:24:00,,,17:28:03,,,17:30:30,17:32:25,17:33:52,17:20:03,17:26:41,17:21:17,17:18:00,17:36:00,,,,17:40:46,,,,,,,,17:43:00,17:44:46,17:46:12,17:43:52,17:47:29,17:48:00,,17:38:00,,,17:59:00,,,,,17:49:11,17:51:00,17:52:17,17:54:00,17:56:57
113357020237587001,16:13:00,,,16:16:42,,,16:18:58,16:20:43,16:22:03,16:09:03,16:15:28,16:10:17,16:07:00,16:24:00,,,,16:28:46,,,,,,,,16:31:00,16:32:46,16:34:12,16:31:52,16:35:29,16:36:00,,16:26:00,,,16:47:00,,,,,16:37:11,16:39:00,16:40:17,16:42:00,16:44:57
113357021237587001,11:10:00,,,11:13:22,,,11:15:25,11:17:01,11:18:13,11:06:43,11:12:14,11:07:44,11:05:00,11:20:00,,,,11:24:46,,,,,,,,11:27:00,11:28:46,11:30:12,11:27:52,11:31:29,11:32:00,,11:22:00,,,11:41:00,,,,,11:32:59,11:34:30,11:35:34,11:37:00,11:39:21
113357022237587001,14:09:00,,,14:12:22,,,14:14:25,14:16:01,14:17:13,14:05:43,14:11:14,14:06:44,14:04:00,14:19:00,,,,14:23:46,,,,,,,,14:26:00,14:27:46,14:29:12,14:26:52,14:30:29,14:31:00,,14:21:00,,,14:40:00,,,,,14:31:59,14:33:30,14:34:34,14:36:00,14:38:21
113357023237587001,08:43:00,,,08:46:42,,,08:48:58,08:50:43,08:52:03,08:40:22,08:45:28,08:41:11,08:39:00,08:54:00,,,,08:58:12,,,,,,,,09:00:00,09:01:46,09:03:12,09:00:52,09:04:29,09:05:00,,08:56:00,,,09:15:00,,,,,09:06:11,09:08:00,09:09:17,09:11:00,09:13:21
113357024237587001,14:24:00,,,14:27:22,,,14:29:25,14:31:01,14:32:13,14:20:43,14:26:14,14:21:44,14:19:00,14:34:00,,,,14:38:46,,,,,,,,14:41:00,14:42:46,14:44:12,14:41:52,14:45:29,14:46:00,,14:36:00,,,14:55:00,,,,,14:46:59,14:48:30,14:49:34,14:51:00,14:53:21
113357025237587001,13:26:00,,,13:29:22,,,13:31:25,13:33:01,13:34:13,13:22:43,13:28:14,13:23:44,13:21:00,13:36:00,,,,13:40:46,,,,,,,,13:43:00,13:44:46,13:46:12,13:43:52,13:47:29,13:48:00,,13:38:00,,,13:57:00,,,,,13:48:59,13:50:30,13:51:34,13:53:00,13:55:21
113357026237587001,13:40:00,,,13:43:22,,,13:45:25,13:47:01,13:48:13,13:36:43,13:42:14,13:37:44,13:35:00,13:50:00,,,,13:54:46,,,,,,,,13:57:00,13:58:46,14:00:12,13:57:52,14:01:29,14:02:00,,13:52:00,,,14:11:00,,,,,14:02:59,14:04:30,14:05:34,14:07:00,14:09:21
113357027237587001,14:54:00,,,14:57:22,,,14:59:25,15:01:01,15:02:13,14:50:43,14:56:14,14:51:44,14:49:00,15:04:00,,,,15:08:46,,,,,,,,15:11:00,15:12:46,15:14:12,15:11:52,15:15:29,15:16:00,,15:06:00,,,15:26:00,,,,,15:16:59,15:18:30,15:19:34,15:21:00,15:23:57
113357028237587001,10:40:00,,,10:43:22,,,10:45:25,10:47:01,10:48:13,10:36:43,10:42:14,10:37:44,10:35:00,10:50:00,,,,10:54:46,,,,,,,,10:57:00,10:58:46,11:00:12,10:57:52,11:01:29,11:02:00,,10:52:00,,,11:11:00,,,,,11:02:59,11:04:30,11:05:34,11:07:00,11:09:21
113357029237587001,17:12:00,,,17:16:03,,,17:18:30,17:20:25,17:21:52,17:08:03,17:14:41,17:09:17,17:06:00,17:24:00,,,,17:28:46,,,,,,,,17:31:00,17:32:46,17:34:12,17:31:52,17:35:29,17:36:00,,17:26:00,,,17:47:00,,,,,17:37:11,17:39:00,17:40:17,17:42:00,17:44:57
113357030237587001,10:11:00,,,10:14:22,,,10:16:25,10:18:01,10:19:13,10:07:43,10:13:14,10:08:44,10:06:00,10:21:00,,,,10:25:12,,,,,,,,10:27:00,10:28:46,10:30:12,10:27:52,10:31:29,10:32:00,,10:23:00,,,10:41:00,,,,,10:32:59,10:34:30,10:35:34,10:37:00,10:39:21
113357031237587001,16:25:00,,,16:28:42,,,16:30:58,16:32:43,16:34:03,16:21:03,16:27:28,16:22:17,16:19:00,16:36:00,,,,16:40:46,,,,,,,,16:43:00,16:44:46,16:46:12,16:43:52,16:47:29,16:48:00,,16:38:00,,,16:59:00,,,,,16:49:11,16:51:00,16:52:17,16:54:00,16:56:57
113357032237587001,16:49:00,,,16:52:42,,,16:54:58,16:56:43,16:58:03,16:45:03,16:51:28,16:46:17,16:43:00,17:00:00,,,,17:04:46,,,,,,,,17:07:00,17:08:46,17:10:12,17:07:52,17:11:29,17:12:00,,17:02:00,,,17:23:00,,,,,17:13:11,17:15:00,17:16:17,17:18:00,17:20:57
113357033237587001,15:24:00,,,15:27:42,,,15:29:58,15:31:43,15:33:03,15:20:43,15:26:28,15:21:44,15:19:00,15:35:00,,,,15:39:46,,,,,,,,15:42:00,15:43:46,15:45:12,15:42:52,15:46:29,15:47:00,,15:37:00,,,15:58:00,,,,,15:48:11,15:50:00,15:51:17,15:53:00,15:55:57
113357034237587001,15:37:00,,,15:40:42,,,15:42:58,15:44:43,15:46:03,15:33:43,15:39:28,15:34:44,15:32:00,15:48:00,,,,15:52:46,,,,,,,,15:55:00,15:56:46,15:58:12,15:55:52,15:59:29,16:00:00,,15:50:00,,,16:11:00,,,,,16:01:11,16:03:00,16:04:17,16:06:00,16:08:57
113357035237587001,15:09:00,,,15:12:42,,,15:14:58,15:16:43,15:18:03,15:05:43,15:11:28,15:06:44,15:04:00,15:20:00,,,,15:24:46,,,,,,,,15:27:00,15:28:46,15:30:12,15:27:52,15:31:29,15:32:00,,15:22:00,,,15:43:00,,,,,15:33:11,15:35:00,15:36:17,15:38:00,15:40:57
113357036237587001,17:00:00,,,17:04:03,,,17:06:30,17:08:25,17:09:52,16:56:03,17:02:41,16:57:17,16:54:00,17:12:00,,,,17:16:46,,,,,,,,17:19:00,17:20:46,17:22:12,17:19:52,17:23:29,17:24:00,,17:14:00,,,17:35:00,,,,,17:25:11,17:27:00,17:28:17,17:30:00,17:32:57
113357037237587001,16:01:00,,,16:04:42,,,16:06:58,16:08:43,16:10:03,15:57:03,16:03:28,15:58:17,15:55:00,16:12:00,,,,16:16:46,,,,,,,,16:19:00,16:20:46,16:22:12,16:19:52,16:23:29,16:24:00,,16:14:00,,,16:35:00,,,,,16:25:11,16:27:00,16:28:17,16:30:00,16:32:57
113357039237587001,12:55:00,,,12:58:22,,,13:00:25,13:02:01,13:03:13,12:51:43,12:57:14,12:52:44,12:50:00,13:05:00,,,,13:09:46,,,,,,,,13:12:00,13:13:46,13:15:12,13:12:52,13:16:29,13:17:00,,13:07:00,,,13:26:00,,,,,13:17:59,13:19:30,13:20:34,13:22:00,13:24:21
113357040237587001,12:40:00,,,12:43:22,,,12:45:25,12:47:01,12:48:13,12:36:43,12:42:14,12:37:44,12:35:00,12:50:00,,,,12:55:19,,,,,,,,12:58:00,12:59:46,13:01:12,12:58:52,13:02:29,13:03:00,,12:52:00,,,13:12:00,,,,,13:03:59,13:05:30,13:06:34,13:08:00,13:10:21
113357041237587001,,,,,,,,,,,,,,05:25:00,,,,05:27:39,,,,,,,,05:29:00,05:30:46,05:32:12,05:29:52,05:33:29,05:34:00,,05:26:00,,,05:41:00,,,,,05:34:47,05:36:00,05:36:51,05:38:00,05:39:46
113357042237587001,12:25:00,,,12:28:22,,,12:30:25,12:32:01,12:33:13,12:21:43,12:27:14,12:22:44,12:20:00,12:35:00,,,,12:40:19,,,,,,,,12:43:00,12:44:46,12:46:12,12:43:52,12:47:29,12:48:00,,12:37:00,,,12:57:00,,,,,12:48:59,12:50:30,12:51:34,12:53:00,12:55:21
113357043237587001,13:10:00,,,13:13:22,,,13:15:25,13:17:01,13:18:13,13:06:43,13:12:14,13:07:44,13:05:00,13:20:00,,,,13:24:46,,,,,,,,13:27:00,13:28:46,13:30:12,13:27:52,13:31:29,13:32:00,,13:22:00,,,13:41:00,,,,,13:32:59,13:34:30,13:35:34,13:37:00,13:39:21
113357044237587001,,20:49:00,20:51:30,,20:45:56,20:46:51,,,,,,,20:53:00,,20:40:00,20:41:15,20:42:31,,20:36:24,20:30:00,20:30:32,20:31:46,20:32:58,20:35:00,20:33:58,,,,,,,20:44:21,,20:39:00,20:48:00,20:24:00,20:25:00,20:26:45,20:27:50,20:29:03,,,,,
113357045237587001,08:55:00,,,08:58:42,,,09:00:58,09:02:43,09:04:03,08:52:22,08:57:28,08:53:11,08:51:00,09:06:00,,,,09:10:12,,,,,,,,09:12:00,09:13:46,09:15:12,09:12:52,09:16:29,09:17:00,,09:08:00,,,09:27:00,,,,,09:18:11,09:20:00,09:21:17,09:23:00,09:25:21
113357046237587001,,19:06:00,19:09:07,,19:01:26,19:02:34,,,,,,,19:11:00,,18:54:00,18:55:34,18:57:09,,18:47:27,18:40:00,18:40:32,18:41:46,18:42:58,18:45:00,18:43:58,,,,,,,18:59:26,,18:52:00,19:04:00,18:33:00,18:34:00,18:36:06,18:37:24,18:38:52,,,,,
113357047237587001,,19:32:00,19:34:30,,19:28:41,19:29:43,,,,,,,19:36:00,,19:22:00,19:23:25,19:24:50,,19:16:06,19:09:00,19:09:32,19:10:46,19:11:58,19:14:00,19:12:58,,,,,,,19:26:53,,19:20:00,19:31:00,19:02:00,19:03:00,19:05:06,19:06:24,19:07:52,,,,,
113357048237587001,,20:04:00,20:06:30,,20:00:41,20:01:43,,,,,,,20:08:00,,19:54:00,19:55:25,19:56:50,,19:48:45,19:42:00,19:42:32,19:43:46,19:44:58,19:47:00,19:45:58,,,,,,,19:58:53,,19:52:00,20:03:00,19:36:00,19:37:00,19:38:45,19:39:50,19:41:03,,,,,
113357049237587001,09:08:00,,,09:11:22,,,09:13:25,09:15:01,09:16:13,09:04:43,09:10:14,09:05:44,09:03:00,09:18:00,,,,09:22:12,,,,,,,,09:24:00,09:25:46,09:27:12,09:24:52,09:28:29,09:29:00,,09:20:00,,,09:39:00,,,,,09:30:11,09:32:00,09:33:17,09:35:00,09:37:21
113357050237587001,,19:48:00,19:50:30,,19:44:41,19:45:43,,,,,,,19:52:00,,19:38:00,19:39:25,19:40:50,,19:32:45,19:26:00,19:26:32,19:27:46,19:28:58,19:31:00,19:29:58,,,,,,,19:42:53,,19:36:00,19:47:00,19:19:00,19:20:00,19:22:06,19:23:24,19:24:52,,,,,
113357052237587001,08:21:00,,,08:24:42,,,08:26:58,08:28:43,08:30:03,08:18:22,08:23:28,08:19:11,08:17:00,08:32:00,,,,08:36:12,,,,,,,,08:38:00,08:39:46,08:41:12,08:38:52,08:42:29,08:43:00,,08:34:00,,,08:53:00,,,,,08:44:11,08:46:00,08:47:17,08:49:00,08:51:21
113357053237587001,,20:33:00,20:35:30,,20:29:56,20:30:51,,,,,,,20:37:00,,20:24:00,20:25:15,20:26:31,,20:20:24,20:14:00,20:14:32,20:15:46,20:16:58,20:19:00,20:17:58,,,,,,,20:28:21,,20:23:00,20:32:00,20:08:00,20:09:00,20:10:45,20:11:50,20:13:03,,,,,
113357054237587001,,08:07:00,08:10:07,,08:02:26,08:03:34,,,,,,,08:12:00,,07:55:00,07:56:34,07:58:09,,07:50:06,07:43:00,07:43:32,07:44:46,07:45:58,07:48:00,07:46:58,,,,,,,08:00:26,,07:54:00,08:05:00,07:36:00,07:37:00,07:39:06,07:40:24,07:41:52,,,,,
113357055237587001,,06:22:00,06:24:30,,06:19:27,06:20:08,,,,,,,06:26:00,,06:15:00,06:15:57,06:16:53,,06:11:24,06:05:00,06:05:32,06:06:46,06:07:58,06:10:00,06:08:58,,,,,,,06:18:15,,06:14:00,06:21:00,06:00:00,06:01:00,06:02:24,06:03:16,06:04:15,,,,,
113357056237587001,,08:17:00,08:20:07,,08:12:26,08:13:34,,,,,,,08:22:00,,08:05:00,08:06:34,08:08:09,,07:59:06,07:52:00,07:52:32,07:53:46,07:54:58,07:57:00,07:55:58,,,,,,,08:10:26,,08:03:00,08:15:00,07:45:00,07:46:00,07:48:06,07:49:24,07:50:52,,,,,
113357057237587001,,07:35:00,07:38:07,,07:30:56,07:31:51,,,,,,,07:40:00,,07:25:00,07:26:15,07:27:31,,07:20:06,07:13:00,07:13:32,07:14:46,07:15:58,07:18:00,07:16:58,,,,,,,07:29:21,,07:24:00,07:33:00,07:06:00,07:07:00,07:09:06,07:10:24,07:11:52,,,,,
113357058237587001,,06:54:00,06:57:07,,06:50:12,06:51:00,,,,,,,06:59:00,,06:45:00,06:46:06,06:47:12,,06:40:45,06:34:00,06:34:32,06:35:46,06:36:58,06:39:00,06:37:58,,,,,,,06:48:48,,06:44:00,06:52:00,06:28:00,06:29:00,06:30:45,06:31:50,06:33:03,,,,,
113357059237587001,,07:57:00,08:00:07,,07:52:26,07:53:34,,,,,,,08:02:00,,07:45:00,07:46:34,07:48:09,,07:40:06,07:33:00,07:33:32,07:34:46,07:35:58,07:38:00,07:36:58,,,,,,,07:50:26,,07:44:00,07:55:00,07:26:00,07:27:00,07:29:06,07:30:24,07:31:52,,,,,
113357060237587001,,06:09:00,06:11:30,,06:06:27,06:07:08,,,,,,,06:13:00,,06:02:00,06:02:57,06:03:53,,05:58:24,05:52:00,05:52:32,05:53:46,05:54:58,05:57:00,05:55:58,,,,,,,06:05:15,,06:01:00,06:08:00,05:47:00,05:48:00,05:49:24,05:50:16,05:51:15,,,,,
113357061237587001,,07:14:00,07:17:07,,07:10:12,07:11:00,,,,,,,07:19:00,,07:05:00,07:06:06,07:07:12,,07:00:06,06:53:00,06:53:32,06:54:46,06:55:58,06:58:00,06:56:58,,,,,,,07:08:48,,07:04:00,07:12:00,06:47:00,06:48:00,06:49:45,06:50:50,06:52:03,,,,,
113357062237587001,,08:47:00,08:50:07,,08:42:26,08:43:34,,,,,,,08:52:00,,08:35:00,08:36:34,08:38:09,,08:29:06,08:22:00,08:22:32,08:23:46,08:24:58,08:27:00,08:25:58,,,,,,,08:40:26,,08:33:00,08:45:00,08:14:00,08:15:00,08:17:27,08:18:58,08:20:41,,,,,
113357063237587001,,06:43:00,06:46:07,,06:40:12,06:41:00,,,,,,,06:48:00,,06:35:00,06:36:06,06:37:12,,06:30:45,06:24:00,06:24:32,06:25:46,06:26:58,06:29:00,06:27:58,,,,,,,06:38:48,,06:34:00,06:42:00,06:19:00,06:20:00,06:21:24,06:22:16,06:23:15,,,,,
113357064237587001,,07:25:00,07:28:07,,07:20:56,07:21:51,,,,,,,07:30:00,,07:15:00,07:16:15,07:17:31,,07:10:06,07:03:00,07:03:32,07:04:46,07:05:58,07:08:00,07:06:58,,,,,,,07:19:21,,07:14:00,07:23:00,06:57:00,06:58:00,06:59:45,07:00:50,07:02:03,,,,,
113357065237587001,,07:46:00,07:49:07,,07:41:41,07:42:43,,,,,,,07:51:00,,07:35:00,07:36:25,07:37:50,,07:30:06,07:23:00,07:23:32,07:24:46,07:25:58,07:28:00,07:26:58,,,,,,,07:39:53,,07:34:00,07:44:00,07:16:00,07:17:00,07:19:06,07:20:24,07:21:52,,,,,
113357066237587001,,05:54:00,05:56:30,,05:51:27,05:52:08,,,,,,,05:58:00,,05:47:00,05:47:57,05:48:53,,05:43:24,05:37:00,05:37:32,05:38:46,05:39:58,05:42:00,05:40:58,,,,,,,05:50:15,,05:46:00,05:53:00,05:32:00,05:33:00,05:34:24,05:35:16,05:36:15,,,,,
113357067237587001,,07:04:00,07:07:07,,07:00:12,07:01:00,,,,,,,07:09:00,,06:55:00,06:56:06,06:57:12,,06:50:06,06:43:00,06:43:32,06:44:46,06:45:58,06:48:00,06:46:58,,,,,,,06:58:48,,06:54:00,07:02:00,06:37:00,06:38:00,06:39:45,06:40:50,06:42:03,,,,,
113357068237587001,,06:32:00,06:35:07,,06:29:27,06:30:08,,,,,,,06:37:00,,06:25:00,06:25:57,06:26:53,,06:21:24,06:15:00,06:15:32,06:16:46,06:17:58,06:20:00,06:18:58,,,,,,,06:28:15,,06:24:00,06:31:00,06:10:00,06:11:00,06:12:24,06:13:16,06:14:15,,,,,
113357069237587001,,08:27:00,08:30:07,,08:22:26,08:23:34,,,,,,,08:32:00,,08:15:00,08:16:34,08:18:09,,08:09:06,08:02:00,08:02:32,08:03:46,08:04:58,08:07:00,08:05:58,,,,,,,08:20:26,,08:13:00,08:25:00,07:55:00,07:56:00,07:58:06,07:59:24,08:00:52,,,,,
113357070237587001,,11:17:00,11:20:07,,11:12:41,11:13:43,,,,,,,11:22:00,,11:06:00,11:07:25,11:08:50,,11:01:45,10:55:00,10:55:32,10:56:46,10:57:58,11:00:00,10:58:58,,,,,,,11:10:53,,11:05:00,11:15:00,10:48:00,10:49:00,10:51:06,10:52:24,10:53:52,,,,,
113357071237587001,,10:02:00,10:05:07,,09:57:41,09:58:43,,,,,,,10:07:00,,09:51:00,09:52:25,09:53:50,,09:46:06,09:39:00,09:39:32,09:40:46,09:41:58,09:44:00,09:42:58,,,,,,,09:55:53,,09:50:00,10:00:00,09:32:00,09:33:00,09:35:06,09:36:24,09:37:52,,,,,
113357072237587001,,08:37:00,08:40:07,,08:32:26,08:33:34,,,,,,,08:42:00,,08:25:00,08:26:34,08:28:09,,08:19:06,08:12:00,08:12:32,08:13:46,08:14:58,08:17:00,08:15:58,,,,,,,08:30:26,,08:23:00,08:35:00,08:04:00,08:05:00,08:07:27,08:08:58,08:10:41,,,,,
113357073237587001,,10:47:00,10:50:07,,10:42:41,10:43:43,,,,,,,10:52:00,,10:36:00,10:37:25,10:38:50,,10:31:45,10:25:00,10:25:32,10:26:46,10:27:58,10:30:00,10:28:58,,,,,,,10:40:53,,10:35:00,10:45:00,10:18:00,10:19:00,10:21:06,10:22:24,10:23:52,,,,,
113357074237587001,,13:02:00,13:05:45,,12:57:41,12:58:43,,,,,,,13:08:00,,12:51:00,12:52:25,12:53:50,,12:46:45,12:40:00,12:40:32,12:41:46,12:42:58,12:45:00,12:43:58,,,,,,,12:55:53,,12:50:00,13:00:00,12:33:00,12:34:00,12:36:06,12:37:24,12:38:52,,,,,
113357075237587001,,12:17:00,12:20:07,,12:12:41,12:13:43,,,,,,,12:22:00,,12:06:00,12:07:25,12:08:50,,12:01:45,11:55:00,11:55:32,11:56:46,11:57:58,12:00:00,11:58:58,,,,,,,12:10:53,,12:05:00,12:15:00,11:48:00,11:49:00,11:51:06,11:52:24,11:53:52,,,,,
113357076237587001,,13:47:00,13:50:45,,13:42:41,13:43:43,,,,,,,13:53:00,,13:36:00,13:37:25,13:38:50,,13:31:45,13:25:00,13:25:32,13:26:46,13:27:58,13:30:00,13:28:58,,,,,,,13:40:53,,13:35:00,13:45:00,13:18:00,13:19:00,13:21:06,13:22:24,13:23:52,,,,,
113357077237587001,,11:02:00,11:05:07,,10:57:41,10:58:43,,,,,,,11:07:00,,10:51:00,10:52:25,10:53:50,,10:46:45,10:40:00,10:40:32,10:41:46,10:42:58,10:45:00,10:43:58,,,,,,,10:55:53,,10:50:00,11:00:00,10:33:00,10:34:00,10:36:06,10:37:24,10:38:52,,,,,
113357078237587001,,08:58:00,09:01:07,,08:53:26,08:54:34,,,,,,,09:03:00,,08:46:00,08:47:34,08:49:09,,08:40:06,08:33:00,08:33:32,08:34:46,08:35:58,08:38:00,08:36:58,,,,,,,08:51:26,,08:44:00,08:56:00,08:25:00,08:26:00,08:28:27,08:29:58,08:31:41,,,,,
113357079237587001,,09:36:00,09:39:07,,09:31:41,09:32:43,,,,,,,09:41:00,,09:25:00,09:26:25,09:27:50,,09:20:06,09:13:00,09:13:32,09:14:46,09:15:58,09:18:00,09:16:58,,,,,,,09:29:53,,09:24:00,09:34:00,09:06:00,09:07:00,09:09:06,09:10:24,09:11:52,,,,,
113357080237587001,,09:47:00,09:50:07,,09:42:41,09:43:43,,,,,,,09:52:00,,09:36:00,09:37:25,09:38:50,,09:31:06,09:24:00,09:24:32,09:25:46,09:26:58,09:29:00,09:27:58,,,,,,,09:40:53,,09:35:00,09:45:00,09:17:00,09:18:00,09:20:06,09:21:24,09:22:52,,,,,
113357081237587001,,10:17:00,10:20:07,,10:12:41,10:13:43,,,,,,,10:22:00,,10:06:00,10:07:25,10:08:50,,10:01:45,09:55:00,09:55:32,09:56:46,09:57:58,10:00:00,09:58:58,,,,,,,10:10:53,,10:05:00,10:15:00,09:48:00,09:49:00,09:51:06,09:52:24,09:53:52,,,,,
113357082237587001,,11:32:00,11:35:07,,11:27:41,11:28:43,,,,,,,11:37:00,,11:21:00,11:22:25,11:23:50,,11:16:45,11:10:00,11:10:32,11:11:46,11:12:58,11:15:00,11:13:58,,,,,,,11:25:53,,11:20:00,11:30:00,11:03:00,11:04:00,11:06:06,11:07:24,11:08:52,,,,,
113357083237587001,,10:32:00,10:35:07,,10:27:41,10:28:43,,,,,,,10:37:00,,10:21:00,10:22:25,10:23:50,,10:16:45,10:10:00,10:10:32,10:11:46,10:12:58,10:15:00,10:13:58,,,,,,,10:25:53,,10:20:00,10:30:00,10:03:00,10:04:00,10:06:06,10:07:24,10:08:52,,,,,
