trip_id,1043,1320,1321,1339,1402B,1403,1404,1419,1462,1463,1464,1474B,1531,1533,1551,2022,2028,2037,2038,2039,2041,2042,2043,2083,3463,3902,3903,3904,3905,3911,3920,3956,3957,3958,3959,3962,6055,6448,6450,9853
113284120237304001,16:42:51,,16:38:03,16:47:00,16:20:39,16:24:00,16:25:59,16:23:00,,,,16:17:00,,,16:40:22,16:42:00,,16:44:35,16:45:12,16:46:05,,,,16:19:00,16:37:00,,,,,,,16:30:47,16:32:00,16:33:08,16:34:09,16:35:38,,16:29:00,,
113284121237304001,16:30:51,,16:26:03,16:35:00,16:08:39,16:12:00,16:13:59,16:11:00,,,,16:05:00,,,16:28:22,16:30:00,,16:32:35,16:33:12,16:34:05,,,,16:07:00,16:25:00,,,,,,,16:18:47,16:20:00,16:21:08,16:22:09,16:23:38,,16:17:00,,
113284122237304001,16:18:41,,16:14:03,16:22:00,15:56:19,15:59:00,16:01:23,15:58:12,,,,15:53:00,,,16:16:22,16:18:00,,16:20:04,16:20:33,16:21:16,,,,15:55:00,16:13:00,,,,,,,16:06:47,16:08:00,16:09:08,16:10:09,16:11:38,,16:05:00,,
113284123237304001,16:04:41,,16:00:03,16:08:00,15:42:19,15:45:00,15:47:23,15:44:12,,,,15:39:00,,,16:02:22,16:04:00,,16:06:04,16:06:33,16:07:16,,,,15:41:00,15:59:00,,,,,,,15:52:47,15:54:00,15:55:08,15:56:09,15:57:38,,15:51:00,,
113284124237304001,15:48:41,,15:44:03,15:52:00,15:25:19,15:28:00,15:30:23,15:27:12,,,,15:22:00,,,15:46:22,15:48:00,,15:50:04,15:50:33,15:51:16,,,,15:24:00,15:43:00,,,,,,,15:36:23,15:38:00,15:39:08,15:40:09,15:41:38,,15:34:00,,
113284125237304001,15:33:41,,15:29:03,15:37:00,15:11:19,15:14:00,15:15:59,15:13:12,,,,15:08:00,,,15:31:22,15:33:00,,15:35:04,15:35:33,15:36:16,,,,15:10:00,15:28:00,,,,,,,15:21:23,15:23:00,15:24:08,15:25:09,15:26:38,,15:19:00,,
113284126237304001,15:19:41,,15:15:03,15:23:00,14:57:19,15:00:00,15:01:59,14:59:12,,,,14:54:00,,,15:17:22,15:19:00,,15:21:04,15:21:33,15:22:16,,,,14:56:00,15:14:00,,,,,,,15:07:23,15:09:00,15:10:08,15:11:09,15:12:38,,15:05:00,,
113284127237304001,15:03:41,,14:59:03,15:07:00,14:42:19,14:45:00,14:46:35,14:44:12,,,,14:39:00,,,15:01:22,15:03:00,,15:05:04,15:05:33,15:06:16,,,,14:41:00,14:58:00,,,,,,,14:51:23,14:53:00,14:54:08,14:55:09,14:56:38,,14:49:00,,
113284128237304001,14:48:51,,14:44:03,14:53:00,14:27:19,14:30:00,14:31:35,14:29:12,,,,14:24:00,,,14:46:22,14:48:00,,14:50:35,14:51:12,14:52:05,,,,14:26:00,14:43:00,,,,,,,14:36:23,14:38:00,14:39:08,14:40:09,14:41:38,,14:34:00,,
113284129237304001,14:33:51,,14:29:03,14:38:00,14:12:19,14:15:00,14:16:35,14:14:12,,,,14:09:00,,,14:31:22,14:33:00,,14:35:35,14:36:12,14:37:05,,,,14:11:00,14:28:00,,,,,,,14:21:23,14:23:00,14:24:08,14:25:09,14:26:38,,14:19:00,,
113284130237304001,14:18:51,,14:14:03,14:23:00,13:57:19,14:00:00,14:01:35,13:59:12,,,,13:54:00,,,14:16:22,14:18:00,,14:20:35,14:21:12,14:22:05,,,,13:56:00,14:13:00,,,,,,,14:06:23,14:08:00,14:09:08,14:10:09,14:11:38,,14:04:00,,
113284131237304001,14:02:51,,13:58:03,14:07:00,13:42:19,13:45:00,13:46:35,13:44:12,,,,13:39:00,,,14:00:22,14:02:00,,14:04:35,14:05:12,14:06:05,,,,13:41:00,13:57:00,,,,,,,13:51:23,13:53:00,13:53:54,13:54:43,13:55:55,,13:49:00,,
113284132237304001,13:47:51,,13:43:03,13:52:00,13:27:19,13:30:00,13:31:35,13:29:12,,,,13:24:00,,,13:45:22,13:47:00,,13:49:35,13:50:12,13:51:05,,,,13:26:00,13:42:00,,,,,,,13:36:23,13:38:00,13:38:54,13:39:43,13:40:55,,13:34:00,,
113284133237304001,13:33:51,,13:29:03,13:38:00,13:12:19,13:15:00,13:16:59,13:14:12,,,,13:09:00,,,13:31:22,13:33:00,,13:35:35,13:36:12,13:37:05,,,,13:11:00,13:28:00,,,,,,,13:22:23,13:24:00,13:24:54,13:25:43,13:26:55,,13:20:00,,
113284134237304001,13:18:51,,13:14:03,13:23:00,12:57:19,13:00:00,13:01:59,12:59:12,,,,12:54:00,,,13:16:22,13:18:00,,13:20:35,13:21:12,13:22:05,,,,12:56:00,13:13:00,,,,,,,13:07:23,13:09:00,13:09:54,13:10:43,13:11:55,,13:05:00,,
113284135237304001,13:02:51,,12:58:03,13:07:00,12:42:19,12:45:00,12:46:35,12:44:12,,,,12:39:00,,,13:00:22,13:02:00,,13:04:35,13:05:12,13:06:05,,,,12:41:00,12:57:00,,,,,,,12:51:23,12:53:00,12:53:54,12:54:43,12:55:55,,12:49:00,,
113284136237304001,12:46:51,,12:42:03,12:51:00,12:26:59,12:29:00,12:30:35,12:28:24,,,,12:24:00,,,12:44:22,12:46:00,,12:48:35,12:49:12,12:50:05,,,,12:26:00,12:41:00,,,,,,,12:35:23,12:37:00,12:37:54,12:38:43,12:39:55,,12:33:00,,
113284137237304001,12:31:51,,12:27:03,12:36:00,12:11:59,12:14:00,12:15:35,12:13:24,,,,12:09:00,,,12:29:22,12:31:00,,12:33:35,12:34:12,12:35:05,,,,12:11:00,12:26:00,,,,,,,12:20:23,12:22:00,12:22:54,12:23:43,12:24:55,,12:18:00,,
113284138237304001,12:16:51,,12:12:03,12:21:00,11:56:59,11:59:00,12:00:35,11:58:24,,,,11:54:00,,,12:14:22,12:16:00,,12:18:35,12:19:12,12:20:05,,,,11:56:00,12:11:00,,,,,,,12:05:23,12:07:00,12:07:54,12:08:43,12:09:55,,12:03:00,,
113284139237304001,12:01:51,,11:57:03,12:06:00,11:41:59,11:44:00,11:45:35,11:43:24,,,,11:39:00,,,11:59:22,12:01:00,,12:03:35,12:04:12,12:05:05,,,,11:41:00,11:56:00,,,,,,,11:50:23,11:52:00,11:52:54,11:53:43,11:54:55,,11:48:00,,
113284140237304001,11:46:51,,11:42:03,11:51:00,11:26:59,11:29:00,11:30:35,11:28:24,,,,11:24:00,,,11:44:22,11:46:00,,11:48:35,11:49:12,11:50:05,,,,11:26:00,11:41:00,,,,,,,11:35:23,11:37:00,11:37:54,11:38:43,11:39:55,,11:33:00,,
113284141237304001,11:31:51,,11:27:03,11:36:00,11:11:59,11:14:00,11:15:35,11:13:24,,,,11:09:00,,,11:29:22,11:31:00,,11:33:35,11:34:12,11:35:05,,,,11:11:00,11:26:00,,,,,,,11:20:23,11:22:00,11:22:54,11:23:43,11:24:55,,11:18:00,,
113284142237304001,11:16:51,,11:12:03,11:21:00,10:56:59,10:59:00,11:00:35,10:58:24,,,,10:54:00,,,11:14:22,11:16:00,,11:18:35,11:19:12,11:20:05,,,,10:56:00,11:11:00,,,,,,,11:05:23,11:07:00,11:07:54,11:08:43,11:09:55,,11:03:00,,
113284143237304001,11:01:51,,10:57:03,11:06:00,10:41:59,10:44:00,10:45:35,10:43:24,,,,10:39:00,,,10:59:22,11:01:00,,11:03:35,11:04:12,11:05:05,,,,10:41:00,10:56:00,,,,,,,10:50:23,10:52:00,10:52:54,10:53:43,10:54:55,,10:48:00,,
113284144237304001,10:47:51,,10:43:03,10:52:00,10:26:19,10:29:00,10:30:59,10:28:12,,,,10:23:00,,,10:45:22,10:47:00,,10:49:35,10:50:12,10:51:05,,,,10:25:00,10:42:00,,,,,,,10:36:23,10:38:00,10:38:54,10:39:43,10:40:55,,10:34:00,,
113284145237304001,10:33:51,,10:29:03,10:38:00,10:12:19,10:15:00,10:16:59,10:14:12,,,,10:09:00,,,10:31:22,10:33:00,,10:35:35,10:36:12,10:37:05,,,,10:11:00,10:28:00,,,,,,,10:22:23,10:24:00,10:24:54,10:25:43,10:26:55,,10:20:00,,
113284146237304001,10:19:51,,10:15:03,10:24:00,09:58:19,10:01:00,10:02:59,10:00:12,,,,09:55:00,,,10:17:22,10:19:00,,10:21:35,10:22:12,10:23:05,,,,09:57:00,10:14:00,,,,,,,10:08:23,10:10:00,10:10:54,10:11:43,10:12:55,,10:06:00,,
113284147237304001,10:04:51,,10:00:03,10:09:00,09:43:19,09:46:00,09:47:59,09:45:12,,,,09:40:00,,,10:02:22,10:04:00,,10:06:35,10:07:12,10:08:05,,,,09:42:00,09:59:00,,,,,,,09:53:23,09:55:00,09:55:54,09:56:43,09:57:55,,09:51:00,,
113284148237304001,09:50:51,,09:46:03,09:55:00,09:29:19,09:32:00,09:33:59,09:31:12,,,,09:26:00,,,09:48:22,09:50:00,,09:52:35,09:53:12,09:54:05,,,,09:28:00,09:45:00,,,,,,,09:39:23,09:41:00,09:41:54,09:42:43,09:43:55,,09:37:00,,
113284149237304001,09:36:51,,09:32:03,09:41:00,09:15:19,09:18:00,09:19:59,09:17:12,,,,09:12:00,,,09:34:22,09:36:00,,09:38:35,09:39:12,09:40:05,,,,09:14:00,09:31:00,,,,,,,09:25:23,09:27:00,09:27:54,09:28:43,09:29:55,,09:23:00,,
113284150237304001,09:22:51,,09:18:03,09:27:00,09:01:19,09:04:00,09:05:59,09:03:12,,,,08:57:00,,,09:20:22,09:22:00,,09:24:35,09:25:12,09:26:05,,,,09:00:00,09:17:00,,,,,,,09:11:23,09:13:00,09:13:54,09:14:43,09:15:55,,09:09:00,,
113284151237304001,09:10:51,,09:06:03,09:15:00,08:47:19,08:50:00,08:52:23,08:49:12,,,,08:43:00,,,09:08:22,09:10:00,,09:12:35,09:13:12,09:14:05,,,,08:46:00,09:05:00,,,,,,,08:58:59,09:01:00,09:01:54,09:02:43,09:03:55,,08:56:00,,
113284152237304001,08:57:51,,08:53:03,09:02:00,08:35:19,08:38:00,08:40:23,08:37:12,,,,08:31:00,,,08:55:22,08:57:00,,08:59:35,09:00:12,09:01:05,,,,08:34:00,08:52:00,,,,,,,08:46:59,08:49:00,08:49:41,08:50:17,08:51:11,,08:44:00,,
113284153237304001,08:46:51,,08:42:03,08:51:00,08:23:19,08:26:00,08:28:23,08:25:12,,,,08:19:00,,,08:44:22,08:46:00,,08:48:35,08:49:12,08:50:05,,,,08:22:00,08:41:00,,,,,,,08:34:59,08:37:00,08:37:54,08:38:43,08:39:55,,08:32:00,,
113284154237304001,08:34:51,,08:30:03,08:39:00,08:11:19,08:14:00,08:16:23,08:13:12,,,,08:08:00,,,08:32:22,08:34:00,,08:36:35,08:37:12,08:38:05,,,,08:10:00,08:29:00,,,,,,,08:22:59,08:25:00,08:25:54,08:26:43,08:27:55,,08:20:00,,
113284155237304001,08:22:51,,08:18:03,08:27:00,07:59:19,08:02:00,08:04:23,08:01:12,,,,07:56:00,,,08:20:22,08:22:00,,08:24:35,08:25:12,08:26:05,,,,07:58:00,08:17:00,,,,,,,08:10:59,08:13:00,08:13:54,08:14:43,08:15:55,,08:08:00,,
113284156237304001,08:09:51,,08:05:03,08:14:00,07:48:19,07:51:00,07:52:59,07:50:12,,,,07:45:00,,,08:07:22,08:09:00,,08:11:35,08:12:12,08:13:05,,,,07:47:00,08:04:00,,,,,,,07:58:23,08:00:00,08:00:54,08:01:43,08:02:55,,07:56:00,,
113284157237304001,07:57:51,,07:53:03,08:02:00,07:36:19,07:39:00,07:40:59,07:38:12,,,,07:33:00,,,07:55:22,07:57:00,,07:59:35,08:00:12,08:01:05,,,,07:35:00,07:52:00,,,,,,,07:46:23,07:48:00,07:48:54,07:49:43,07:50:55,,07:44:00,,
113284158237304001,07:45:51,,07:41:03,07:50:00,07:25:59,07:28:00,07:29:35,07:27:24,,,,07:24:00,,,07:43:22,07:45:00,,07:47:35,07:48:12,07:49:05,,,,07:25:00,07:40:00,,,,,,,07:34:23,07:36:00,07:36:54,07:37:43,07:38:55,,07:32:00,,
113284159237304001,07:33:51,,07:29:03,07:38:00,07:13:59,07:16:00,07:17:35,07:15:24,,,,07:12:00,,,07:31:22,07:33:00,,07:35:35,07:36:12,07:37:05,,,,07:13:00,07:28:00,,,,,,,07:22:23,07:24:00,07:24:54,07:25:43,07:26:55,,07:20:00,,
113284160237304001,07:21:51,,07:17:03,07:26:00,07:01:59,07:04:00,07:05:35,07:03:24,,,,07:00:00,,,07:19:22,07:21:00,,07:23:35,07:24:12,07:25:05,,,,07:01:00,07:16:00,,,,,,,07:10:23,07:12:00,07:12:54,07:13:43,07:14:55,,07:08:00,,
113284161237304001,07:06:51,,07:02:03,07:11:00,06:48:59,06:51:00,06:52:11,06:50:24,,,,06:47:00,,,07:04:22,07:06:00,,07:08:35,07:09:12,07:10:05,,,,06:48:00,07:01:00,,,,,,,06:55:47,06:57:00,06:57:54,06:58:43,06:59:55,,06:54:00,,
113284162237304001,06:35:51,,06:31:03,06:40:00,06:17:59,06:20:00,06:21:11,06:19:24,,,,06:16:00,,,06:33:22,06:35:00,,06:37:35,06:38:12,06:39:05,,,,06:17:00,06:30:00,,,,,,,06:24:47,06:26:00,06:26:54,06:27:43,06:28:55,,06:23:00,,
113284163237304001,06:51:51,,06:47:03,06:56:00,06:33:59,06:36:00,06:37:11,06:35:24,,,,06:32:00,,,06:49:22,06:51:00,,06:53:35,06:54:12,06:55:05,,,,06:33:00,06:46:00,,,,,,,06:40:47,06:42:00,06:42:54,06:43:43,06:44:55,,06:39:00,,
113291291237304001,,,,,,,,,05:42:11,05:44:38,05:45:54,05:47:00,,,,,,,,,,,,,,,,05:37:00,05:38:18,05:39:27,,,,,,,05:44:00,,05:41:00,
113295392237304001,,,,,09:32:19,09:35:00,09:36:59,09:34:12,,,,09:29:00,,,,,,,,,,,,09:31:00,,,,,,,,09:42:23,09:44:00,,,,,09:40:00,,
113295394237304001,,,,,,,,,06:22:11,06:24:38,06:25:54,06:27:00,,,,,,,,,,,,,,,,06:17:00,06:18:18,06:19:27,,,,,,,06:24:00,,06:21:00,
113295395237304001,,,,,,,,,07:23:11,07:25:38,07:26:54,07:28:00,,,,,,,,,,,,,,,,07:18:00,07:19:18,07:20:27,,,,,,,07:25:00,,07:22:00,
113295396237304001,,,,,,,,,15:43:11,15:45:38,15:46:54,15:48:00,,,,,,,,,,,,,,,,15:37:00,15:38:37,15:40:04,,,,,,,15:45:00,,15:42:00,
113295400237304001,,22:06:26,,21:58:00,,,,,,,,,22:04:57,22:07:00,,,22:04:00,,,,21:59:32,22:00:28,22:01:02,,,,,,,,,,,,,,,,,22:02:37
113295401237304001,,19:05:14,,18:55:00,,,,,,,,,19:03:16,19:06:00,,,19:02:00,,,,18:56:47,18:57:53,18:58:33,,,,,,,,,,,,,,,,,19:00:24
113295402237304001,,18:05:14,,17:53:00,,,,,,,,,18:03:16,18:06:00,,,18:02:00,,,,17:55:18,17:56:43,17:57:34,,,,,,,,,,,,,,,,,17:59:56
113295403237304001,,20:08:26,,19:59:00,,,,,,,,,20:06:57,20:09:00,,,20:06:00,,,,20:00:47,20:01:53,20:02:33,,,,,,,,,,,,,,,,,20:04:24
113295404237304001,,11:32:14,,11:22:00,,,,,,,,,11:30:16,11:33:00,,,11:29:00,,,,11:23:47,11:24:53,11:25:33,,,,,,,,,,,,,,,,,11:27:24
113295405237304001,06:29:51,,06:25:50,06:34:00,,,,,,,,,,,06:27:41,06:29:00,,06:31:35,06:32:12,06:33:05,,,,,06:25:00,,,,,,,,,,,,,,,
113295406237304001,07:19:51,,07:15:03,07:24:00,,,,,,,,,,,07:17:22,07:19:00,,07:21:35,07:22:12,07:23:05,,,,,07:14:00,,,,,,,,,,,,,,,
113295407237304001,14:00:51,,13:56:03,14:05:00,,,,,,,,,,,13:58:22,14:00:00,,14:02:35,14:03:12,14:04:05,,,,,13:55:00,,,,,,,,,,,,,,,
113406739237304001,,12:25:14,,12:14:00,,,,,,,,,12:23:16,12:26:00,,,12:22:00,,,,12:16:03,12:17:18,12:18:03,,,,,,,,,,,,,,,,,12:20:10
113406740237304001,,12:55:14,,12:44:00,,,,,,,,,12:53:16,12:56:00,,,12:52:00,,,,12:46:03,12:47:18,12:48:03,,,,,,,,,,,,,,,,,12:50:10
113406741237304001,,13:26:14,,13:15:00,,,,,,,,,13:24:16,13:27:00,,,13:23:00,,,,13:17:03,13:18:18,13:19:03,,,,,,,,,,,,,,,,,13:21:10
113406742237304001,,13:57:14,,13:46:00,,,,,,,,,13:55:16,13:58:00,,,13:54:00,,,,13:48:03,13:49:18,13:50:03,,,,,,,,,,,,,,,,,13:52:10
113406743237304001,,19:41:14,,19:31:00,,,,,,,,,19:39:16,19:42:00,,,19:38:00,,,,19:32:47,19:33:53,19:34:33,,,,,,,,,,,,,,,,,19:36:24
113406744237304001,,20:34:26,,20:26:00,,,,,,,,,20:32:57,20:35:00,,,20:32:00,,,,20:27:32,20:28:28,20:29:02,,,,,,,,,,,,,,,,,20:30:37
113406745237304001,,,,,12:24:59,12:27:00,12:28:35,12:26:24,,,,12:22:00,,,,,,,,,,,,12:24:00,,,,,,,,12:33:23,12:35:00,,,,,12:31:00,,
113406746237304001,,,,,13:40:19,13:43:00,13:44:35,13:42:12,,,,13:37:00,,,,,,,,,,,,13:39:00,,,,,,,,13:49:23,13:51:00,,,,,13:47:00,,
113406747237304001,,,,,14:10:19,14:13:00,14:14:35,14:12:12,,,,14:07:00,,,,,,,,,,,,14:09:00,,,,,,,,14:19:23,14:21:00,,,,,14:17:00,,
113406748237304001,,,,,20:25:59,20:28:00,20:29:11,20:27:24,,,,20:24:00,,,,,,,,,,,,20:25:00,,,,,,,,20:32:47,20:34:00,,,,,20:31:00,,
113406749237304001,,,,,20:45:59,20:48:00,20:49:11,20:47:24,,,,20:44:00,,,,,,,,,,,,20:45:00,,,,,,,,20:52:47,20:54:00,,,,,20:51:00,,
113406766237304001,12:09:51,,12:05:03,12:14:00,,,,,,,,,,,12:07:22,12:09:00,,12:11:35,12:12:12,12:13:05,,,,,12:04:00,,,,,,,,,,,,,,,
113406767237304001,12:39:51,,12:35:03,12:44:00,,,,,,,,,,,12:37:22,12:39:00,,12:41:35,12:42:12,12:43:05,,,,,12:34:00,,,,,,,,,,,,,,,
113406768237304001,13:09:51,,13:05:03,13:14:00,,,,,,,,,,,13:07:22,13:09:00,,13:11:35,13:12:12,13:13:05,,,,,13:04:00,,,,,,,,,,,,,,,
113406769237304001,13:39:51,,13:35:03,13:44:00,,,,,,,,,,,13:37:22,13:39:00,,13:41:35,13:42:12,13:43:05,,,,,13:34:00,,,,,,,,,,,,,,,
113406770237304001,19:27:51,,19:23:03,19:32:00,,,,,,,,,,,19:25:22,19:27:00,,19:29:35,19:30:12,19:31:05,,,,,19:22:00,,,,,,,,,,,,,,,
113406771237304001,20:25:51,,20:21:03,20:30:00,,,,,,,,,,,20:23:22,20:25:00,,20:27:35,20:28:12,20:29:05,,,,,20:20:00,,,,,,,,,,,,,,,
113406772237304001,,,,,,,,,12:14:11,12:16:38,12:17:54,12:19:00,,,,,,,,,,,,,,,,12:09:00,12:10:18,12:11:27,,,,,,,12:16:00,,12:13:00,
113406773237304001,,,,,,,,,13:29:11,13:31:38,13:32:54,13:34:00,,,,,,,,,,,,,,,,13:24:00,13:25:18,13:26:27,,,,,,,13:31:00,,13:28:00,
113406774237304001,,,,,,,,,13:59:11,14:01:38,14:02:54,14:04:00,,,,,,,,,,,,,,,,13:54:00,13:55:18,13:56:27,,,,,,,14:01:00,,13:58:00,
113406775237304001,,,,,,,,,20:16:11,20:18:38,20:19:54,20:21:00,,,,,,,,,,,,,,,,20:11:00,20:12:18,20:13:27,,,,,,,20:18:00,,20:15:00,
113406776237304001,,,,,,,,,20:36:11,20:38:38,20:39:54,20:41:00,,,,,,,,,,,,,,,,20:31:00,20:32:18,20:33:27,,,,,,,20:38:00,,20:35:00,
113413344237278601,19:27:41,,19:23:50,19:31:00,,,,,,,,,,,19:25:41,19:27:00,,19:29:04,19:29:33,19:30:16,,,,,19:23:00,,,,,,,,,,,,,,,
113413345237278601,,,,,,,,,18:56:11,18:58:38,18:59:54,19:01:00,,,,,,,,,,,,,,,,18:51:00,18:52:18,18:53:27,,,,,,,18:58:00,,18:55:00,
113413346237278601,12:47:41,,12:43:50,12:51:00,,,,,,,,,,,12:45:41,12:47:00,,12:49:04,12:49:33,12:50:16,,,,,12:43:00,,,,,,,,,,,,,,,
113413347237278601,,,,,,,,,12:16:35,12:19:38,12:20:54,12:22:00,,,,,,,,,,,,,,,,12:11:00,12:12:18,12:13:27,,,,,,,12:19:00,,12:15:00,
113413348237278601,17:27:41,,17:23:50,17:31:00,,,,,,,,,,,17:25:41,17:27:00,,17:29:04,17:29:33,17:30:16,,,,,17:23:00,,,,,,,,,,,,,,,
113413349237278601,17:47:41,,17:43:50,17:51:00,,,,,,,,,,,17:45:41,17:47:00,,17:49:04,17:49:33,17:50:16,,,,,17:43:00,,,,,,,,,,,,,,,
113413350237278601,,11:05:26,,10:57:00,,,,,,,,,11:03:57,11:06:00,,,11:03:00,,,,10:58:32,10:59:28,11:00:02,,,,,,,,,,,,,,,,,11:01:37
113413351237278601,,12:06:26,,11:58:00,,,,,,,,,12:04:57,12:07:00,,,12:04:00,,,,11:59:32,12:00:28,12:01:02,,,,,,,,,,,,,,,,,12:02:37
113413352237278601,,12:46:26,,12:38:00,,,,,,,,,12:44:57,12:47:00,,,12:44:00,,,,12:39:32,12:40:28,12:41:02,,,,,,,,,,,,,,,,,12:42:37
113413353237278601,,17:26:26,,17:18:00,,,,,,,,,17:24:57,17:27:00,,,17:24:00,,,,17:19:32,17:20:28,17:21:02,,,,,,,,,,,,,,,,,17:22:37
113413354237278601,,17:46:26,,17:38:00,,,,,,,,,17:44:57,17:47:00,,,17:44:00,,,,17:39:32,17:40:28,17:41:02,,,,,,,,,,,,,,,,,17:42:37
113413355237278601,,19:26:26,,19:18:00,,,,,,,,,19:24:57,19:27:00,,,19:24:00,,,,19:19:32,19:20:28,19:21:02,,,,,,,,,,,,,,,,,19:22:37
113413356237278601,,,,,12:29:19,12:32:00,12:33:11,12:31:12,,,,12:27:00,,,,,,,,,,,,12:28:00,,,,,,,,12:36:47,12:38:00,,,,,12:35:00,,
113413357237278601,,,,,19:08:19,19:11:00,19:12:11,19:10:12,,,,19:06:00,,,,,,,,,,,,19:07:00,,,,,,,,19:15:47,19:17:00,,,,,19:14:00,,
113413360237278601,11:07:41,,11:03:50,11:11:00,,,,,,,,,,,11:05:41,11:07:00,,11:09:04,11:09:33,11:10:16,,,,,11:03:00,,,,,,,,,,,,,,,
113413361237278601,12:07:41,,12:03:50,12:11:00,,,,,,,,,,,12:05:41,12:07:00,,12:09:04,12:09:33,12:10:16,,,,,12:03:00,,,,,,,,,,,,,,,
113427625237288501,,11:08:26,,11:00:00,,,,,,,,,11:06:57,11:09:00,,,11:06:00,,,,11:01:32,11:02:28,11:03:02,,,,,,,,,,,,,,,,,11:04:37
113427626237288501,,11:53:26,,11:45:00,,,,,,,,,11:51:57,11:54:00,,,11:51:00,,,,11:46:32,11:47:28,11:48:02,,,,,,,,,,,,,,,,,11:49:37
113427627237288501,,12:38:26,,12:30:00,,,,,,,,,12:36:57,12:39:00,,,12:36:00,,,,12:31:32,12:32:28,12:33:02,,,,,,,,,,,,,,,,,12:34:37
113427628237288501,,17:39:26,,17:31:00,,,,,,,,,17:37:57,17:40:00,,,17:37:00,,,,17:32:32,17:33:28,17:34:02,,,,,,,,,,,,,,,,,17:35:37
113427629237288501,,18:09:26,,18:01:00,,,,,,,,,18:07:57,18:10:00,,,18:07:00,,,,18:02:32,18:03:28,18:04:02,,,,,,,,,,,,,,,,,18:05:37
113427630237288501,,18:24:26,,18:16:00,,,,,,,,,18:22:57,18:25:00,,,18:22:00,,,,18:17:32,18:18:28,18:19:02,,,,,,,,,,,,,,,,,18:20:37
113427631237288501,,,,,10:07:19,10:10:00,10:11:35,10:09:12,,,,10:05:00,,,,,,,,,,,,10:06:00,,,,,,,,10:15:47,10:17:00,,,,,10:14:00,,
113427632237288501,,,,,12:42:19,12:45:00,12:46:35,12:44:12,,,,12:40:00,,,,,,,,,,,,12:41:00,,,,,,,,12:50:47,12:52:00,,,,,12:49:00,,
113427633237288501,,,,,14:24:19,14:27:00,14:28:35,14:26:12,,,,14:22:00,,,,,,,,,,,,14:23:00,,,,,,,,14:32:47,14:34:00,,,,,14:31:00,,
113427646237288501,11:02:41,,10:58:50,11:06:00,,,,,,,,,,,11:00:41,11:02:00,,11:04:04,11:04:33,11:05:16,,,,,10:58:00,,,,,,,,,,,,,,,
113427647237288501,11:47:41,,11:43:50,11:51:00,,,,,,,,,,,11:45:41,11:47:00,,11:49:04,11:49:33,11:50:16,,,,,11:43:00,,,,,,,,,,,,,,,
113427648237288501,12:32:41,,12:28:50,12:36:00,,,,,,,,,,,12:30:41,12:32:00,,12:34:04,12:34:33,12:35:16,,,,,12:28:00,,,,,,,,,,,,,,,
113427649237288501,17:32:41,,17:28:50,17:36:00,,,,,,,,,,,17:30:41,17:32:00,,17:34:04,17:34:33,17:35:16,,,,,17:28:00,,,,,,,,,,,,,,,
113427650237288501,18:02:41,,17:58:50,18:06:00,,,,,,,,,,,18:00:41,18:02:00,,18:04:04,18:04:33,18:05:16,,,,,17:58:00,,,,,,,,,,,,,,,
113427651237288501,18:17:41,,18:13:50,18:21:00,,,,,,,,,,,18:15:41,18:17:00,,18:19:04,18:19:33,18:20:16,,,,,18:13:00,,,,,,,,,,,,,,,
113427652237288501,,,,,,,,,10:02:11,10:04:38,10:05:54,10:07:00,,,,,,,,,,,,,,,,09:56:00,09:57:37,09:59:04,,,,,,,10:04:00,,10:01:00,
113427653237288501,,,,,,,,,12:32:11,12:34:38,12:35:54,12:37:00,,,,,,,,,,,,,,,,12:26:00,12:27:37,12:29:04,,,,,,,12:34:00,,12:31:00,
113427654237288501,,,,,,,,,14:19:11,14:21:38,14:22:54,14:24:00,,,,,,,,,,,,,,,,14:13:00,14:14:37,14:16:04,,,,,,,14:21:00,,14:18:00,
