trip_id,1535,2100,2101,2102,2173,2174,2345,2346,2792,2795,2796,2839,3062,3072,3210B,3272,3273,3274,3284,3285,3286B,3288,3353,3354,3355,3402,3403,3408,3409,3410,3411,3417,3419,3448B,3449,3450,3459,3460,3470,3661,5735,6303B,6308,6359,6364B,6410,6411,6435,6438,6442,6445,9060
113309629237430501,21:18:00,,21:29:18,,21:25:13,,,,21:32:09,21:33:57,,,21:41:00,,21:16:58,,,,21:14:00,,,,,,,21:18:35,21:20:00,21:26:14,21:27:00,21:28:00,21:23:44,21:21:13,21:22:54,,,,,,,21:16:00,21:36:09,21:30:52,21:39:01,,,,21:35:00,,21:37:18,21:42:00,,
113309630237430501,21:03:00,,21:14:18,,21:10:13,,,,21:17:09,21:18:57,,,21:26:00,,21:01:58,,,,20:59:00,,,,,,,21:03:35,21:05:00,21:11:14,21:12:00,21:13:00,21:08:44,21:06:13,21:07:54,,,,,,,21:01:00,21:21:09,21:15:52,21:24:01,,,,21:20:00,,21:22:18,21:27:00,,
113309631237430501,20:46:00,,20:57:41,,20:53:13,,,,21:01:20,21:03:40,,,21:11:00,,20:44:26,,,,20:41:00,,,,,,,20:46:35,20:48:00,20:54:14,20:55:00,20:56:00,20:51:44,20:49:13,20:50:54,,,,,,,20:43:00,21:06:09,20:59:41,21:09:01,,,,21:05:00,,21:07:18,21:12:00,,
113309632237430501,20:31:00,,20:42:41,,20:38:13,,,,20:46:20,20:48:40,,,20:56:00,,20:29:26,,,,20:26:00,,,,,,,20:31:35,20:33:00,20:39:14,20:40:00,20:41:00,20:36:44,20:34:13,20:35:54,,,,,,,20:28:00,20:51:09,20:44:41,20:54:01,,,,20:50:00,,20:52:18,20:57:00,,
113309633237430501,20:15:00,,20:27:41,,20:22:58,,,,20:31:20,20:33:40,,,20:41:00,,20:13:26,,,,20:10:00,,,,,,,20:15:35,20:17:00,20:24:07,20:25:00,20:26:00,20:21:16,20:18:23,20:20:18,,,,,,,20:12:00,20:36:09,20:29:41,20:39:01,,,,20:35:00,,20:37:18,20:42:00,,
113309634237430501,20:00:00,,20:12:41,,20:07:58,,,,20:16:20,20:18:40,,,20:26:00,,19:58:26,,,,19:55:00,,,,,,,20:00:35,20:02:00,20:09:07,20:10:00,20:11:00,20:06:16,20:03:23,20:05:18,,,,,,,19:57:00,20:21:09,20:14:41,20:24:01,,,,20:20:00,,20:22:18,20:27:00,,
113309635237430501,19:45:00,,19:57:41,,19:52:58,,,,20:01:20,20:03:40,,,20:11:00,,19:43:26,,,,19:40:00,,,,,,,19:45:35,19:47:00,19:54:07,19:55:00,19:56:00,19:51:16,19:48:23,19:50:18,,,,,,,19:42:00,20:06:09,19:59:41,20:09:01,,,,20:05:00,,20:07:18,20:12:00,,
113309636237430501,19:30:00,,19:42:41,,19:37:58,,,,19:46:20,19:48:40,,,19:56:00,,19:28:26,,,,19:25:00,,,,,,,19:30:35,19:32:00,19:39:07,19:40:00,19:41:00,19:36:16,19:33:23,19:35:18,,,,,,,19:27:00,19:51:09,19:44:41,19:54:01,,,,19:50:00,,19:52:18,19:57:00,,
113309637237430501,19:15:00,,19:27:41,,19:22:58,,,,19:31:20,19:33:40,,,19:41:00,,19:13:26,,,,19:10:00,,,,,,,19:15:35,19:17:00,19:24:07,19:25:00,19:26:00,19:21:16,19:18:23,19:20:18,,,,,,,19:12:00,19:36:09,19:29:41,19:39:01,,,,19:35:00,,19:37:18,19:42:00,,
113309638237430501,19:00:00,,19:12:41,,19:07:58,,,,19:16:20,19:18:40,,,19:26:00,,18:58:26,,,,18:55:00,,,,,,,19:00:35,19:02:00,19:09:07,19:10:00,19:11:00,19:06:16,19:03:23,19:05:18,,,,,,,18:57:00,19:21:09,19:14:41,19:24:01,,,,19:20:00,,19:22:18,19:27:00,,
113309639237430501,18:48:00,,19:01:41,,18:56:42,,,,19:05:20,19:07:40,,,19:15:00,,18:46:26,,,,18:43:00,,,,,,,18:48:35,18:50:00,18:58:01,18:59:00,19:00:00,18:54:48,18:51:34,18:53:43,,,,,,,18:45:00,19:10:09,19:03:41,19:13:01,,,,19:09:00,,19:11:18,19:16:00,,
113309640237430501,18:35:00,,18:48:52,,18:43:42,,,,18:52:55,18:55:31,,,19:03:00,,18:33:26,,,,18:30:00,,,,,,,18:35:35,18:37:00,18:45:01,18:46:00,18:47:00,18:41:48,18:38:34,18:40:43,,,,,,,18:32:00,18:58:09,18:51:05,19:01:01,,,,18:57:00,,18:59:18,19:04:00,,
113309641237430501,18:23:00,,18:36:52,,18:31:42,,,,18:40:55,18:43:31,,,18:51:00,,18:21:26,,,,18:18:00,,,,,,,18:23:35,18:25:00,18:33:01,18:34:00,18:35:00,18:29:48,18:26:34,18:28:43,,,,,,,18:20:00,18:46:09,18:39:05,18:49:01,,,,18:45:00,,18:47:18,18:52:00,,
113309642237430501,18:11:00,,18:24:52,,18:19:42,,,,18:28:55,18:31:31,,,18:39:00,,18:09:26,,,,18:06:00,,,,,,,18:11:35,18:13:00,18:21:01,18:22:00,18:23:00,18:17:48,18:14:34,18:16:43,,,,,,,18:08:00,18:34:09,18:27:05,18:37:01,,,,18:33:00,,18:35:18,18:40:00,,
113309643237430501,17:59:00,,18:12:52,,18:07:42,,,,18:16:55,18:19:31,,,18:27:00,,17:57:26,,,,17:54:00,,,,,,,17:59:35,18:01:00,18:09:01,18:10:00,18:11:00,18:05:48,18:02:34,18:04:43,,,,,,,17:56:00,18:22:09,18:15:05,18:25:01,,,,18:21:00,,18:23:18,18:28:00,,
113309644237430501,17:47:00,,18:00:52,,17:55:42,,,,18:04:55,18:07:31,,,18:15:00,,17:45:26,,,,17:42:00,,,,,,,17:47:35,17:49:00,17:57:01,17:58:00,17:59:00,17:53:48,17:50:34,17:52:43,,,,,,,17:44:00,18:10:09,18:03:05,18:13:01,,,,18:09:00,,18:11:18,18:16:00,,
113309645237430501,17:35:00,,17:48:52,,17:43:42,,,,17:52:55,17:55:31,,,18:03:00,,17:33:26,,,,17:30:00,,,,,,,17:35:35,17:37:00,17:45:01,17:46:00,17:47:00,17:41:48,17:38:34,17:40:43,,,,,,,17:32:00,17:58:09,17:51:05,18:01:01,,,,17:57:00,,17:59:18,18:04:00,,
113309646237430501,17:23:00,,17:36:52,,17:31:42,,,,17:40:55,17:43:31,,,17:51:00,,17:21:26,,,,17:18:00,,,,,,,17:23:35,17:25:00,17:33:01,17:34:00,17:35:00,17:29:48,17:26:34,17:28:43,,,,,,,17:20:00,17:46:09,17:39:05,17:49:01,,,,17:45:00,,17:47:18,17:52:00,,
113309647237430501,17:11:00,,17:24:52,,17:19:42,,,,17:28:55,17:31:31,,,17:39:00,,17:09:26,,,,17:06:00,,,,,,,17:11:35,17:13:00,17:21:01,17:22:00,17:23:00,17:17:48,17:14:34,17:16:43,,,,,,,17:08:00,17:34:09,17:27:05,17:37:01,,,,17:33:00,,17:35:18,17:40:00,,
113309648237430501,16:59:00,,17:12:52,,17:07:42,,,,17:16:55,17:19:31,,,17:27:00,,16:57:26,,,,16:54:00,,,,,,,16:59:35,17:01:00,17:09:01,17:10:00,17:11:00,17:05:48,17:02:34,17:04:43,,,,,,,16:56:00,17:22:09,17:15:05,17:25:01,,,,17:21:00,,17:23:18,17:28:00,,
113309649237430501,16:47:00,,17:00:52,,16:55:42,,,,17:04:55,17:07:31,,,17:15:00,,16:45:26,,,,16:42:00,,,,,,,16:47:35,16:49:00,16:57:01,16:58:00,16:59:00,16:53:48,16:50:34,16:52:43,,,,,,,16:44:00,17:10:09,17:03:05,17:13:01,,,,17:09:00,,17:11:18,17:16:00,,
113309650237430501,16:35:00,,16:48:52,,16:43:42,,,,16:52:55,16:55:31,,,17:04:00,,16:33:26,,,,16:30:00,,,,,,,16:35:35,16:37:00,16:45:01,16:46:00,16:47:00,16:41:48,16:38:34,16:40:43,,,,,,,16:32:00,16:58:21,16:51:05,17:01:41,,,,16:57:00,,16:59:41,17:05:00,,
113309651237430501,16:23:00,,16:36:52,,16:31:42,,,,16:40:55,16:43:31,,,16:52:00,,16:21:26,,,,16:18:00,,,,,,,16:23:35,16:25:00,16:33:01,16:34:00,16:35:00,16:29:48,16:26:34,16:28:43,,,,,,,16:20:00,16:46:21,16:39:05,16:49:41,,,,16:45:00,,16:47:41,16:53:00,,
113309652237430501,16:11:00,,16:24:52,,16:19:42,,,,16:28:55,16:31:31,,,16:40:00,,16:09:26,,,,16:06:00,,,,,,,16:11:35,16:13:00,16:21:01,16:22:00,16:23:00,16:17:48,16:14:34,16:16:43,,,,,,,16:08:00,16:34:21,16:27:05,16:37:41,,,,16:33:00,,16:35:41,16:41:00,,
113309653237430501,15:59:00,,16:12:52,,16:07:42,,,,16:16:55,16:19:31,,,16:28:00,,15:57:26,,,,15:54:00,,,,,,,15:59:35,16:01:00,16:09:01,16:10:00,16:11:00,16:05:48,16:02:34,16:04:43,,,,,,,15:56:00,16:22:21,16:15:05,16:25:41,,,,16:21:00,,16:23:41,16:29:00,,
113309654237430501,15:47:00,,16:00:52,,15:55:42,,,,16:04:55,16:07:31,,,16:16:00,,15:45:26,,,,15:42:00,,,,,,,15:47:35,15:49:00,15:57:01,15:58:00,15:59:00,15:53:48,15:50:34,15:52:43,,,,,,,15:44:00,16:10:21,16:03:05,16:13:41,,,,16:09:00,,16:11:41,16:17:00,,
113309655237430501,15:36:00,,15:49:52,,15:44:42,,,,15:53:55,15:56:31,,,16:05:00,,15:34:26,,,,15:31:00,,,,,,,15:36:35,15:38:00,15:46:01,15:47:00,15:48:00,15:42:48,15:39:34,15:41:43,,,,,,,15:33:00,15:59:21,15:52:05,16:02:41,,,,15:58:00,,16:00:41,16:06:00,,
113309656237430501,15:23:00,,15:36:52,,15:31:42,,,,15:40:55,15:43:31,,,15:52:00,,15:21:26,,,,15:18:00,,,,,,,15:23:35,15:25:00,15:33:01,15:34:00,15:35:00,15:29:48,15:26:34,15:28:43,,,,,,,15:20:00,15:46:21,15:39:05,15:49:41,,,,15:45:00,,15:47:41,15:53:00,,
113309657237430501,15:11:00,,15:24:52,,15:19:42,,,,15:28:55,15:31:31,,,15:40:00,,15:09:26,,,,15:06:00,,,,,,,15:11:35,15:13:00,15:21:01,15:22:00,15:23:00,15:17:48,15:14:34,15:16:43,,,,,,,15:08:00,15:34:21,15:27:05,15:37:41,,,,15:33:00,,15:35:41,15:41:00,,
113309658237430501,14:59:00,,15:12:52,,15:07:42,,,,15:16:55,15:19:31,,,15:28:00,,14:57:26,,,,14:54:00,,,,,,,14:59:35,15:01:00,15:09:01,15:10:00,15:11:00,15:05:48,15:02:34,15:04:43,,,,,,,14:56:00,15:22:21,15:15:05,15:25:41,,,,15:21:00,,15:23:41,15:29:00,,
113309659237430501,14:47:00,,15:00:52,,14:55:42,,,,15:04:55,15:07:31,,,15:16:00,,14:45:26,,,,14:42:00,,,,,,,14:47:35,14:49:00,14:57:01,14:58:00,14:59:00,14:53:48,14:50:34,14:52:43,,,,,,,14:44:00,15:10:21,15:03:05,15:13:41,,,,15:09:00,,15:11:41,15:17:00,,
113309660237430501,14:36:00,,14:49:41,,14:44:42,,,,14:53:20,14:55:40,,,15:04:00,,14:34:26,,,,14:31:00,,,,,,,14:36:35,14:38:00,14:46:01,14:47:00,14:48:00,14:42:48,14:39:34,14:41:43,,,,,,,14:33:00,14:58:21,14:51:41,15:01:41,,,,14:57:00,,14:59:41,15:05:00,,
113309661237430501,14:24:00,,14:37:41,,14:32:42,,,,14:41:20,14:43:40,,,14:52:00,,14:22:26,,,,14:19:00,,,,,,,14:24:35,14:26:00,14:34:01,14:35:00,14:36:00,14:30:48,14:27:34,14:29:43,,,,,,,14:21:00,14:46:21,14:39:41,14:49:41,,,,14:45:00,,14:47:41,14:53:00,,
113309662237430501,14:12:00,,14:25:41,,14:20:42,,,,14:29:20,14:31:40,,,14:40:00,,14:10:26,,,,14:07:00,,,,,,,14:12:35,14:14:00,14:22:01,14:23:00,14:24:00,14:18:48,14:15:34,14:17:43,,,,,,,14:09:00,14:34:21,14:27:41,14:37:41,,,,14:33:00,,14:35:41,14:41:00,,
113309663237430501,14:00:00,,14:13:41,,14:08:42,,,,14:17:20,14:19:40,,,14:28:00,,13:58:26,,,,13:55:00,,,,,,,14:00:35,14:02:00,14:10:01,14:11:00,14:12:00,14:06:48,14:03:34,14:05:43,,,,,,,13:57:00,14:22:21,14:15:41,14:25:41,,,,14:21:00,,14:23:41,14:29:00,,
113309664237430501,13:48:00,,14:01:41,,13:56:42,,,,14:05:20,14:07:40,,,14:16:00,,13:46:26,,,,13:43:00,,,,,,,13:48:35,13:50:00,13:58:01,13:59:00,14:00:00,13:54:48,13:51:34,13:53:43,,,,,,,13:45:00,14:10:21,14:03:41,14:13:41,,,,14:09:00,,14:11:41,14:17:00,,
113309665237430501,13:36:00,,13:49:41,,13:44:42,,,,13:53:20,13:55:40,,,14:04:00,,13:34:26,,,,13:31:00,,,,,,,13:36:35,13:38:00,13:46:01,13:47:00,13:48:00,13:42:48,13:39:34,13:41:43,,,,,,,13:33:00,13:58:21,13:51:41,14:01:41,,,,13:57:00,,13:59:41,14:05:00,,
113309666237430501,13:24:00,,13:37:41,,13:32:42,,,,13:41:20,13:43:40,,,13:52:00,,13:22:26,,,,13:19:00,,,,,,,13:24:35,13:26:00,13:34:01,13:35:00,13:36:00,13:30:48,13:27:34,13:29:43,,,,,,,13:21:00,13:46:21,13:39:41,13:49:41,,,,13:45:00,,13:47:41,13:53:00,,
113309667237430501,13:12:00,,13:25:41,,13:20:42,,,,13:29:20,13:31:40,,,13:40:00,,13:10:26,,,,13:07:00,,,,,,,13:12:35,13:14:00,13:22:01,13:23:00,13:24:00,13:18:48,13:15:34,13:17:43,,,,,,,13:09:00,13:34:21,13:27:41,13:37:41,,,,13:33:00,,13:35:41,13:41:00,,
113309668237430501,13:00:00,,13:13:41,,13:08:42,,,,13:17:20,13:19:40,,,13:28:00,,12:58:26,,,,12:55:00,,,,,,,13:00:35,13:02:00,13:10:01,13:11:00,13:12:00,13:06:48,13:03:34,13:05:43,,,,,,,12:57:00,13:22:21,13:15:41,13:25:41,,,,13:21:00,,13:23:41,13:29:00,,
113309669237430501,12:48:00,,13:01:41,,12:56:42,,,,13:05:20,13:07:40,,,13:16:00,,12:46:26,,,,12:43:00,,,,,,,12:48:35,12:50:00,12:58:01,12:59:00,13:00:00,12:54:48,12:51:34,12:53:43,,,,,,,12:45:00,13:10:21,13:03:41,13:13:41,,,,13:09:00,,13:11:41,13:17:00,,
113309670237430501,12:36:00,,12:49:41,,12:44:42,,,,12:53:20,12:55:40,,,13:04:00,,12:34:26,,,,12:31:00,,,,,,,12:36:35,12:38:00,12:46:01,12:47:00,12:48:00,12:42:48,12:39:34,12:41:43,,,,,,,12:33:00,12:58:21,12:51:41,13:01:41,,,,12:57:00,,12:59:41,13:05:00,,
113309671237430501,12:24:00,,12:37:41,,12:32:42,,,,12:41:20,12:43:40,,,12:52:00,,12:22:26,,,,12:19:00,,,,,,,12:24:35,12:26:00,12:34:01,12:35:00,12:36:00,12:30:48,12:27:34,12:29:43,,,,,,,12:21:00,12:46:21,12:39:41,12:49:41,,,,12:45:00,,12:47:41,12:53:00,,
113309672237430501,12:12:00,,12:25:41,,12:20:42,,,,12:29:20,12:31:40,,,12:40:00,,12:10:26,,,,12:07:00,,,,,,,12:12:35,12:14:00,12:22:01,12:23:00,12:24:00,12:18:48,12:15:34,12:17:43,,,,,,,12:09:00,12:34:21,12:27:41,12:37:41,,,,12:33:00,,12:35:41,12:41:00,,
113309673237430501,12:00:00,,12:13:41,,12:08:42,,,,12:17:20,12:19:40,,,12:28:00,,11:58:26,,,,11:55:00,,,,,,,12:00:35,12:02:00,12:10:01,12:11:00,12:12:00,12:06:48,12:03:34,12:05:43,,,,,,,11:57:00,12:22:21,12:15:41,12:25:41,,,,12:21:00,,12:23:41,12:29:00,,
113309674237430501,11:48:00,,12:01:41,,11:56:42,,,,12:05:20,12:07:40,,,12:16:00,,11:46:26,,,,11:43:00,,,,,,,11:48:35,11:50:00,11:58:01,11:59:00,12:00:00,11:54:48,11:51:34,11:53:43,,,,,,,11:45:00,12:10:21,12:03:41,12:13:41,,,,12:09:00,,12:11:41,12:17:00,,
113309675237430501,11:35:00,,11:48:52,,11:43:42,,,,11:52:55,11:55:31,,,12:03:00,,11:33:26,,,,11:30:00,,,,,,,11:35:35,11:37:00,11:45:01,11:46:00,11:47:00,11:41:48,11:38:34,11:40:43,,,,,,,11:32:00,11:58:09,11:51:05,12:01:01,,,,11:57:00,,11:59:18,12:04:00,,
113309676237430501,11:23:00,,11:36:52,,11:31:42,,,,11:40:55,11:43:31,,,11:51:00,,11:21:26,,,,11:18:00,,,,,,,11:23:35,11:25:00,11:33:01,11:34:00,11:35:00,11:29:48,11:26:34,11:28:43,,,,,,,11:20:00,11:46:09,11:39:05,11:49:01,,,,11:45:00,,11:47:18,11:52:00,,
113309677237430501,11:11:00,,11:24:52,,11:19:42,,,,11:28:55,11:31:31,,,11:39:00,,11:09:26,,,,11:06:00,,,,,,,11:11:35,11:13:00,11:21:01,11:22:00,11:23:00,11:17:48,11:14:34,11:16:43,,,,,,,11:08:00,11:34:09,11:27:05,11:37:01,,,,11:33:00,,11:35:18,11:40:00,,
113309678237430501,10:58:00,,11:11:52,,11:06:42,,,,11:15:55,11:18:31,,,11:26:00,,10:56:26,,,,10:53:00,,,,,,,10:58:35,11:00:00,11:08:01,11:09:00,11:10:00,11:04:48,11:01:34,11:03:43,,,,,,,10:55:00,11:21:09,11:14:05,11:24:01,,,,11:20:00,,11:22:18,11:27:00,,
113309679237430501,10:43:00,,10:56:52,,10:51:42,,,,11:00:55,11:03:31,,,11:11:00,,10:41:26,,,,10:38:00,,,,,,,10:43:35,10:45:00,10:53:01,10:54:00,10:55:00,10:49:48,10:46:34,10:48:43,,,,,,,10:40:00,11:06:09,10:59:05,11:09:01,,,,11:05:00,,11:07:18,11:12:00,,
113309680237430501,10:28:00,,10:41:52,,10:36:42,,,,10:45:55,10:48:31,,,10:56:00,,10:26:26,,,,10:23:00,,,,,,,10:28:35,10:30:00,10:38:01,10:39:00,10:40:00,10:34:48,10:31:34,10:33:43,,,,,,,10:25:00,10:51:09,10:44:05,10:54:01,,,,10:50:00,,10:52:18,10:57:00,,
113309682237430501,10:14:00,,10:26:52,,10:21:58,,,,10:30:55,10:33:31,,,10:41:00,,10:12:26,,,,10:09:00,,,,,,,10:14:35,10:16:00,10:23:07,10:24:00,10:25:00,10:20:16,10:17:23,10:19:18,,,,,,,10:11:00,10:36:09,10:29:05,10:39:01,,,,10:35:00,,10:37:18,10:42:00,,
113309683237430501,09:59:00,,10:11:52,,10:06:58,,,,10:15:55,10:18:31,,,10:26:00,,09:57:58,,,,09:55:00,,,,,,,09:59:35,10:01:00,10:08:07,10:09:00,10:10:00,10:05:16,10:02:23,10:04:18,,,,,,,09:57:00,10:21:09,10:14:05,10:24:01,,,,10:20:00,,10:22:18,10:27:00,,
113309684237430501,09:44:00,,09:56:52,,09:51:58,,,,10:00:55,10:03:31,,,10:11:00,,09:42:58,,,,09:40:00,,,,,,,09:44:35,09:46:00,09:53:07,09:54:00,09:55:00,09:50:16,09:47:23,09:49:18,,,,,,,09:42:00,10:06:09,09:59:05,10:09:01,,,,10:05:00,,10:07:18,10:12:00,,
113309685237430501,09:30:00,,09:42:52,,09:37:58,,,,09:46:55,09:49:31,,,09:57:00,,09:28:58,,,,09:26:00,,,,,,,09:30:35,09:32:00,09:39:07,09:40:00,09:41:00,09:36:16,09:33:23,09:35:18,,,,,,,09:28:00,09:52:09,09:45:05,09:55:01,,,,09:51:00,,09:53:18,09:58:00,,
113309686237430501,09:13:00,,09:25:52,,09:20:58,,,,09:29:55,09:32:31,,,09:40:00,,09:11:58,,,,09:09:00,,,,,,,09:13:35,09:15:00,09:22:07,09:23:00,09:24:00,09:19:16,09:16:23,09:18:18,,,,,,,09:11:00,09:35:09,09:28:05,09:38:01,,,,09:34:00,,09:36:18,09:41:00,,
113309687237430501,08:54:00,,09:05:52,,09:01:13,,,,09:09:55,09:12:31,,,09:20:00,,08:52:58,,,,08:50:00,,,,,,,08:54:35,08:56:00,09:02:14,09:03:00,09:04:00,08:59:44,08:57:13,08:58:54,,,,,,,08:52:00,09:15:09,09:08:05,09:18:01,,,,09:14:00,,09:16:18,09:21:00,,
113309688237430501,08:36:00,,08:47:29,,08:43:13,,,,08:50:44,08:52:49,,,09:00:00,,08:34:58,,,,08:32:00,,,,,,,08:36:35,08:38:00,08:44:14,08:45:00,08:46:00,08:41:44,08:39:13,08:40:54,,,,,,,08:34:00,08:55:09,08:49:16,08:58:01,,,,08:54:00,,08:56:18,09:01:00,,
113309689237430501,08:16:00,,08:27:29,,08:23:13,,,,08:30:44,08:32:49,,,08:40:00,,08:14:58,,,,08:12:00,,,,,,,08:16:35,08:18:00,08:24:14,08:25:00,08:26:00,08:21:44,08:19:13,08:20:54,,,,,,,08:14:00,08:35:09,08:29:16,08:38:01,,,,08:34:00,,08:36:18,08:41:00,,
113309690237430501,07:56:00,,08:07:29,,08:03:13,,,,08:10:44,08:12:49,,,08:20:00,,07:54:58,,,,07:52:00,,,,,,,07:56:35,07:58:00,08:04:14,08:05:00,08:06:00,08:01:44,07:59:13,08:00:54,,,,,,,07:54:00,08:15:09,08:09:16,08:18:01,,,,08:14:00,,08:16:18,08:21:00,,
113309691237430501,07:34:00,,07:45:29,,07:41:13,,,,07:48:44,07:50:49,,,07:58:00,,07:32:58,,,,07:30:00,,,,,,,07:34:35,07:36:00,07:42:14,07:43:00,07:44:00,07:39:44,07:37:13,07:38:54,,,,,,,07:32:00,07:53:09,07:47:16,07:56:01,,,,07:52:00,,07:54:18,07:59:00,,
113309692237430501,07:04:00,,07:15:29,,07:11:13,,,,07:18:44,07:20:49,,,07:28:00,,07:02:58,,,,07:00:00,,,,,,,07:04:35,07:06:00,07:12:14,07:13:00,07:14:00,07:09:44,07:07:13,07:08:54,,,,,,,07:02:00,07:23:09,07:17:16,07:26:01,,,,07:22:00,,07:24:18,07:29:00,,
113309693237430501,06:34:00,,06:45:29,,06:41:13,,,,06:48:44,06:50:49,,,06:58:00,,06:32:58,,,,06:30:00,,,,,,,06:34:35,06:36:00,06:42:14,06:43:00,06:44:00,06:39:44,06:37:13,06:38:54,,,,,,,06:32:00,06:53:09,06:47:16,06:56:01,,,,06:52:00,,06:54:18,06:59:00,,
113311047237430501,,21:35:11,,21:36:00,,21:40:11,21:38:00,21:38:57,,,21:30:46,21:32:37,,21:23:00,,,,,,,,,21:23:45,21:25:00,21:26:00,,,,,,,,,21:44:00,21:41:58,,,,21:42:55,,,,,21:29:01,21:33:53,21:30:00,,21:28:00,,,21:21:00,21:27:00
113311049237430501,,16:21:38,,16:23:00,,16:27:33,16:25:00,16:26:07,,,16:14:16,16:17:22,,16:02:00,,,,,,,,,16:03:07,16:05:00,16:06:00,,,,,,,,,16:32:00,16:29:38,,,,16:30:44,,,,,16:12:01,16:19:27,16:13:00,,16:11:00,,,15:59:00,16:08:31
113311051237430501,,,06:38:29,,06:34:16,,,,06:41:44,06:43:49,,,06:51:00,,,,,,,,,,,,,,,06:35:15,06:36:00,06:37:00,06:32:49,,06:32:00,,,,,,,,06:46:09,06:40:16,06:49:01,,,,06:45:00,,06:47:18,06:52:00,,
113311053237430501,,,07:38:29,,07:34:16,,,,07:41:44,07:43:49,,,07:51:00,,,,,,,,,,,,,,,07:35:15,07:36:00,07:37:00,07:32:49,,07:32:00,,,,,,,,07:46:09,07:40:16,07:49:01,,,,07:45:00,,07:47:18,07:52:00,,
113311055237430501,,,09:19:52,,09:14:49,,,,09:23:55,09:26:31,,,09:34:00,,,,,,,,,,,,,,,09:16:04,09:17:00,09:18:00,09:13:01,,09:12:00,,,,,,,,09:29:09,09:22:05,09:32:01,,,,09:28:00,,09:30:18,09:35:00,,
113311057237430501,,,13:22:41,,13:17:49,,,,13:26:20,13:28:40,,,13:37:00,,,,,,,,,,,,,,,13:19:04,13:20:00,13:21:00,13:16:01,,13:15:00,,,,,,,,13:31:21,13:24:41,13:34:41,,,,13:30:00,,13:32:41,13:38:00,,
113311136237437001,,24:39:11,,24:40:00,,24:44:11,24:42:00,24:42:57,,,24:34:46,24:36:37,,24:27:00,,,,,,,,,24:27:45,24:29:00,24:30:00,,,,,,,,,24:48:00,24:45:58,,,,24:46:55,,,,,24:33:01,24:37:53,24:34:00,,24:32:00,,,24:25:00,24:31:00
113311137237437001,,24:24:11,,24:25:00,,24:28:32,24:27:00,24:27:40,,,24:19:46,24:21:37,,24:12:00,,24:36:00,24:36:41,24:38:00,,24:39:00,24:40:20,24:41:00,24:12:45,24:14:00,24:15:00,,,,,,,,,24:31:14,24:29:48,24:32:05,24:34:00,24:35:01,24:30:28,,,,,24:18:01,24:22:53,24:19:00,,24:17:00,,,24:10:00,24:16:00
113311138237437001,,24:09:11,,24:10:00,,24:13:32,24:12:00,24:12:40,,,24:04:46,24:06:37,,23:57:00,,24:21:00,24:21:41,24:23:00,,24:24:00,24:25:20,24:26:00,23:57:45,23:59:00,24:00:00,,,,,,,,,24:16:14,24:14:48,24:17:05,24:19:00,24:20:01,24:15:28,,,,,24:03:01,24:07:53,24:04:00,,24:02:00,,,23:55:00,24:01:00
113311139237437001,,23:54:11,,23:55:00,,23:58:32,23:57:00,23:57:40,,,23:49:46,23:51:37,,23:42:00,,24:06:00,24:06:41,24:08:00,,24:09:00,24:10:20,24:11:00,23:42:45,23:44:00,23:45:00,,,,,,,,,24:01:14,23:59:48,24:02:05,24:04:00,24:05:01,24:00:28,,,,,23:48:01,23:52:53,23:49:00,,23:47:00,,,23:40:00,23:46:00
113311140237437001,23:49:00,,23:59:18,,23:55:28,,,,24:02:09,24:03:57,,,24:11:00,,23:47:58,,,,23:45:00,,,,,,,23:49:35,23:51:00,23:56:21,23:57:00,23:58:00,23:54:12,23:52:03,23:53:29,,,,,,,23:47:00,24:06:09,24:00:52,24:09:01,,,,24:05:00,,24:07:18,24:12:00,,
113311141237437001,,23:39:11,,23:40:00,,23:43:32,23:42:00,23:42:40,,,23:34:46,23:36:37,,23:27:00,,23:51:00,23:51:41,23:53:00,,23:54:00,23:55:20,23:56:00,23:27:45,23:29:00,23:30:00,,,,,,,,,23:46:14,23:44:48,23:47:05,23:49:00,23:50:01,23:45:28,,,,,23:33:01,23:37:53,23:34:00,,23:32:00,,,23:25:00,23:31:00
113311142237437001,23:34:00,,23:44:18,,23:40:28,,,,23:47:09,23:48:57,,,23:56:00,,23:32:58,,,,23:30:00,,,,,,,23:34:35,23:36:00,23:41:21,23:42:00,23:43:00,23:39:12,23:37:03,23:38:29,,,,,,,23:32:00,23:51:09,23:45:52,23:54:01,,,,23:50:00,,23:52:18,23:57:00,,
113311143237437001,,23:24:11,,23:25:00,,23:28:32,23:27:00,23:27:40,,,23:19:46,23:21:37,,23:12:00,,23:36:00,23:36:41,23:38:00,,23:39:00,23:40:20,23:41:00,23:12:45,23:14:00,23:15:00,,,,,,,,,23:31:14,23:29:48,23:32:05,23:34:00,23:35:01,23:30:28,,,,,23:18:01,23:22:53,23:19:00,,23:17:00,,,23:10:00,23:16:00
113311144237437001,23:19:00,,23:29:18,,23:25:28,,,,23:32:09,23:33:57,,,23:41:00,,23:17:58,,,,23:15:00,,,,,,,23:19:35,23:21:00,23:26:21,23:27:00,23:28:00,23:24:12,23:22:03,23:23:29,,,,,,,23:17:00,23:36:09,23:30:52,23:39:01,,,,23:35:00,,23:37:18,23:42:00,,
