trip_id,1145,1242,1348,1350,1351,1356,1894,2305,2370,2558,3225,3230,3231,3232,3233,3234,3238,3252,3253,3257,3259B,3260,3261,3263B,3281,3282,4074B,4127,4213,4214,4217,4252,4253,4258,4266,4267,4271,4594,4595,6648,6702,6706,6754,6755
113359040237605001,,20:28:09,,,20:37:01,20:38:00,,20:39:09,,20:46:00,,,,,,20:18:00,20:19:41,20:20:16,20:24:00,20:24:56,,,,,20:21:03,20:22:00,,20:45:00,,,,20:40:51,20:34:00,20:42:54,20:44:20,,,,20:26:00,,,,20:29:44,20:31:15
113359041237605001,,,20:25:00,20:25:54,,,,,20:23:29,20:17:00,20:38:16,20:40:00,20:42:03,20:43:18,20:44:16,20:46:00,,,,,,,,,,,20:31:40,,20:29:00,20:30:40,20:21:49,,,,,20:18:38,20:20:00,20:37:00,,,20:33:09,20:34:53,,
113359045237605001,,05:24:53,,,05:33:01,05:34:00,,05:34:59,,05:41:00,,,,,,05:15:00,05:16:41,05:17:16,05:21:00,05:21:56,,,,,05:18:03,05:19:00,,05:40:00,,,,05:36:26,05:30:00,05:38:12,05:39:26,,,,05:23:00,,,,05:26:16,05:27:36
113359047237605001,,05:44:53,,,05:53:01,05:54:00,,05:54:59,,06:01:00,,,,,,05:35:00,05:36:41,05:37:16,05:41:00,05:41:56,,,,,05:38:03,05:39:00,,06:00:00,,,,05:56:26,05:50:00,05:58:12,05:59:26,,,,05:43:00,,,,05:46:16,05:47:36
113359048237605001,,,,,,,,,,,,05:06:00,05:07:22,05:08:12,05:08:51,05:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113359049237605001,,,,,,,,,,,,,,,,24:30:00,24:31:41,24:32:16,24:36:00,,,,,,24:33:03,24:34:00,,,,,,,,,,,,,,,,,,
113359050237605001,,,,,,,,,,,,,,,,24:10:00,24:11:41,24:12:16,24:16:00,,,,,,24:13:03,24:14:00,,,,,,,,,,,,,,,,,,
113359421237593601,,,,,,,,,,,,05:36:00,05:37:22,05:38:12,05:38:51,05:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113359423237600501,,,,,,,,,,,,05:36:00,05:37:22,05:38:12,05:38:51,05:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113359428237605001,,,14:54:00,14:55:07,,,,,14:52:17,14:45:00,15:10:42,15:13:00,15:15:24,15:16:51,15:17:59,15:20:00,,,,,,,,,,,15:02:20,,14:59:00,15:01:05,14:50:25,,,,,14:46:50,14:48:23,15:09:00,,,15:04:12,15:06:22,,
113359429237605001,,,06:08:00,06:08:41,,,,,06:06:29,06:00:00,06:17:51,06:19:00,06:20:22,06:21:12,06:21:51,06:23:00,,,,,,,,,,,06:13:00,,06:11:00,06:12:15,06:04:49,,,,,06:01:38,06:03:00,06:17:00,,,06:14:07,06:15:25,,
113359431237605001,,,06:29:00,06:29:41,,,,,06:27:29,06:21:00,06:38:51,06:40:00,06:41:43,06:42:45,06:43:33,06:45:00,,,,,,,,,,,06:34:00,,06:32:00,06:33:15,06:25:49,,,,,06:22:38,06:24:00,06:38:00,,,06:35:07,06:36:25,,
113359432237605001,07:17:00,,,,,,,,,,,,,,,07:09:00,07:11:06,07:11:50,07:16:00,,,,,,07:12:49,07:14:00,,,,,,,,,,,,,,,,,,
113359433237605001,07:29:00,,,,,,,,,,,,,,,07:21:00,07:23:06,07:23:50,07:28:00,,,,,,07:24:49,07:26:00,,,,,,,,,,,,,,,,,,
113359434237605001,07:41:00,,,,,,,,,,,,,,,07:32:00,07:34:06,07:34:50,07:40:00,,,,,,07:35:49,07:37:00,,,,,,,,,,,,,,,,,,
113359435237605001,07:54:00,,,,,,,,,,,,,,,07:44:00,07:46:06,07:46:50,07:53:00,,,,,,07:47:49,07:49:00,,,,,,,,,,,,,,,,,,
113359436237605001,08:06:00,,,,,,,,,,,,,,,07:55:00,07:57:06,07:57:50,08:05:00,,,,,,07:58:49,08:00:00,,,,,,,,,,,,,,,,,,
113359437237605001,08:17:00,,,,,,,,,,,,,,,08:06:00,08:08:06,08:08:50,08:16:00,,,,,,08:09:49,08:11:00,,,,,,,,,,,,,,,,,,
113359438237605001,,,,,,,,,,,,,,,,08:18:00,08:20:06,08:20:50,08:28:00,,,,,,08:21:49,08:23:00,,,,,,,,,,,,,,,,,,
113359439237605001,,,,,,,,,,,,,,,,08:30:00,08:32:06,08:32:50,08:40:00,,,,,,08:33:49,08:35:00,,,,,,,,,,,,,,,,,,
113359440237605001,,,,,,,,,,,,,,,,08:42:00,08:44:06,08:44:50,08:52:00,,,,,,08:45:49,08:47:00,,,,,,,,,,,,,,,,,,
113359441237605001,,,,,,,,,,,,06:53:00,06:54:43,06:55:45,06:56:33,06:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113359442237605001,,,,,,,,,,,,07:05:00,07:06:43,07:07:45,07:08:33,07:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113359443237605001,,,,,,,,,,,,07:17:00,07:18:43,07:19:45,07:20:33,07:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113359444237605001,07:28:00,,,,,,,,,,,07:29:00,07:30:43,07:31:45,07:32:33,07:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113359445237605001,07:40:00,,,,,,,,,,,07:41:00,07:43:03,07:44:18,07:45:16,07:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113359446237605001,07:52:00,,,,,,,,,,,07:53:00,07:55:03,07:56:18,07:57:16,07:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113359447237605001,08:04:00,,,,,,,,,,,08:05:00,08:07:03,08:08:18,08:09:16,08:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113359448237605001,08:16:00,,,,,,,,,,,08:17:00,08:18:43,08:19:45,08:20:33,08:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113359449237605001,08:28:00,,,,,,,,,,,08:29:00,08:30:43,08:31:45,08:32:33,08:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113359450237605001,,,06:47:00,06:47:54,,,,,06:45:29,06:39:00,06:57:51,06:59:00,07:00:43,07:01:45,07:02:33,07:04:00,,,,,,,,,,,06:53:00,,06:51:00,06:52:15,06:43:49,,,,,06:40:38,06:42:00,06:57:00,,,06:54:07,06:55:25,,
113359451237605001,,,06:59:00,06:59:54,,,,,06:57:29,06:51:00,07:09:51,07:11:00,07:12:43,07:13:45,07:14:33,07:16:00,,,,,,,,,,,07:05:00,,07:03:00,07:04:15,06:55:49,,,,,06:52:38,06:54:00,07:09:00,,,07:06:07,07:07:25,,
113359452237605001,,,07:10:00,07:10:54,,,,,07:08:17,07:01:00,07:21:16,07:23:00,07:24:43,07:25:45,07:26:33,07:28:00,,,,,,,,,,,07:16:00,,07:14:00,07:15:15,07:06:25,,,,,07:02:50,07:04:23,07:20:00,,,07:17:07,07:18:25,,
113359453237605001,,,07:21:00,07:21:54,,,,,07:19:17,07:12:00,07:33:16,07:35:00,07:37:03,07:38:18,07:39:16,07:41:00,,,,,,,,,,,07:27:20,,07:25:00,07:26:28,07:17:25,,,,,07:13:50,07:15:23,07:32:00,,,07:28:38,07:30:09,,
113359454237605001,,,07:31:00,07:32:07,,,,,07:29:17,07:22:00,07:45:16,07:47:00,07:49:03,07:50:18,07:51:16,07:53:00,,,,,,,,,,,07:38:40,,07:36:00,07:37:40,07:27:25,,,,,07:23:50,07:25:23,07:44:00,,,07:40:09,07:41:53,,
113359455237605001,,,07:42:00,07:43:07,,,,,07:40:06,07:32:00,07:57:16,07:59:00,08:01:03,08:02:18,08:03:16,08:05:00,,,,,,,,,,,07:50:00,,07:47:00,07:48:53,07:38:01,,,,,07:34:02,07:35:45,07:56:00,,,07:51:41,07:53:38,,
113359456237605001,,,07:54:00,07:55:07,,,,,07:52:06,07:44:00,08:09:16,08:11:00,08:13:03,08:14:18,08:15:16,08:17:00,,,,,,,,,,,08:02:00,,07:59:00,08:00:53,07:50:01,,,,,07:46:02,07:47:45,08:08:00,,,08:03:41,08:05:38,,
113359457237605001,,,08:06:00,08:07:07,,,,,08:04:06,07:56:00,08:21:16,08:23:00,08:24:43,08:25:45,08:26:33,08:28:00,,,,,,,,,,,08:14:00,,08:11:00,08:12:53,08:02:01,,,,,07:58:02,07:59:45,08:20:00,,,08:15:41,08:17:38,,
113359458237605001,,,08:18:00,08:19:07,,,,,08:15:54,08:07:00,08:33:16,08:35:00,08:36:43,08:37:45,08:38:33,08:40:00,,,,,,,,,,,08:26:00,,08:23:00,08:24:53,08:13:37,,,,,08:09:14,08:11:08,08:32:00,,,08:27:41,08:29:38,,
113359459237605001,,,08:30:00,08:31:07,,,,,08:27:54,08:19:00,08:45:16,08:47:00,08:48:43,08:49:45,08:50:33,08:52:00,,,,,,,,,,,08:38:00,,08:35:00,08:36:53,08:25:37,,,,,08:21:14,08:23:08,08:44:00,,,08:39:41,08:41:38,,
113359460237605001,,,08:42:00,08:43:07,,,,,08:39:54,08:31:00,08:57:16,08:59:00,09:00:43,09:01:45,09:02:33,09:04:00,,,,,,,,,,,08:50:00,,08:47:00,08:48:53,08:37:37,,,,,08:33:14,08:35:08,08:56:00,,,08:51:41,08:53:38,,
113359461237605001,,,08:54:00,08:55:07,,,,,08:51:54,08:43:00,09:09:16,09:11:00,09:13:03,09:14:18,09:15:16,09:17:00,,,,,,,,,,,09:02:00,,08:59:00,09:00:53,08:49:37,,,,,08:45:14,08:47:08,09:08:00,,,09:03:41,09:05:38,,
113359462237605001,,,09:06:00,09:07:07,,,,,09:03:54,08:55:00,09:21:16,09:23:00,09:25:03,09:26:18,09:27:16,09:29:00,,,,,,,,,,,09:14:00,,09:11:00,09:12:53,09:01:37,,,,,08:57:14,08:59:08,09:20:00,,,09:15:41,09:17:38,,
113359463237605001,,,09:18:00,09:19:07,,,,,09:15:54,09:07:00,09:33:16,09:35:00,09:37:03,09:38:18,09:39:16,09:41:00,,,,,,,,,,,09:26:00,,09:23:00,09:24:53,09:13:37,,,,,09:09:14,09:11:08,09:32:00,,,09:27:41,09:29:38,,
113359464237605001,,,09:30:00,09:31:07,,,,,09:28:06,09:20:00,09:45:16,09:47:00,09:49:03,09:50:18,09:51:16,09:53:00,,,,,,,,,,,09:38:00,,09:35:00,09:36:53,09:26:01,,,,,09:22:02,09:23:45,09:44:00,,,09:39:41,09:41:38,,
113359465237605001,,,09:42:00,09:43:07,,,,,09:40:06,09:32:00,09:57:16,09:59:00,10:01:03,10:02:18,10:03:16,10:05:00,,,,,,,,,,,09:50:00,,09:47:00,09:48:53,09:38:01,,,,,09:34:02,09:35:45,09:56:00,,,09:51:41,09:53:38,,
113359466237605001,,,09:54:00,09:55:07,,,,,09:52:06,09:44:00,10:09:16,10:11:00,10:13:03,10:14:18,10:15:16,10:17:00,,,,,,,,,,,10:02:00,,09:59:00,10:00:53,09:50:01,,,,,09:46:02,09:47:45,10:08:00,,,10:03:41,10:05:38,,
113359467237605001,,,10:07:00,10:07:54,,,,,10:05:06,09:57:00,10:21:16,10:23:00,10:25:03,10:26:18,10:27:16,10:29:00,,,,,,,,,,,10:14:00,,10:11:00,10:12:53,10:03:01,,,,,09:59:02,10:00:45,10:20:00,,,10:15:41,10:17:38,,
113359468237605001,,,10:19:00,10:19:54,,,,,10:17:06,10:09:00,10:33:16,10:35:00,10:37:03,10:38:18,10:39:16,10:41:00,,,,,,,,,,,10:26:00,,10:23:00,10:24:53,10:15:01,,,,,10:11:02,10:12:45,10:32:00,,,10:27:41,10:29:38,,
113359469237605001,,,10:31:00,10:31:54,,,,,10:29:06,10:21:00,10:45:16,10:47:00,10:49:03,10:50:18,10:51:16,10:53:00,,,,,,,,,,,10:38:00,,10:35:00,10:36:53,10:27:01,,,,,10:23:02,10:24:45,10:44:00,,,10:39:41,10:41:38,,
113359470237605001,,,10:43:00,10:43:54,,,,,10:41:06,10:33:00,10:57:16,10:59:00,11:01:03,11:02:18,11:03:16,11:05:00,,,,,,,,,,,10:50:00,,10:47:00,10:48:53,10:39:01,,,,,10:35:02,10:36:45,10:56:00,,,10:51:41,10:53:38,,
113359471237605001,,,10:55:00,10:55:54,,,,,10:53:06,10:45:00,11:09:16,11:11:00,11:13:24,11:14:51,11:15:59,11:18:00,,,,,,,,,,,11:02:00,,10:59:00,11:00:53,10:51:01,,,,,10:47:02,10:48:45,11:08:00,,,11:03:41,11:05:38,,
113359472237605001,,,11:07:00,11:07:54,,,,,11:05:06,10:57:00,11:21:16,11:23:00,11:25:24,11:26:51,11:27:59,11:30:00,,,,,,,,,,,11:14:00,,11:11:00,11:12:53,11:03:01,,,,,10:59:02,11:00:45,11:20:00,,,11:15:41,11:17:38,,
113359473237605001,,,11:19:00,11:19:54,,,,,11:17:17,11:10:00,11:33:16,11:35:00,11:37:24,11:38:51,11:39:59,11:42:00,,,,,,,,,,,11:26:00,,11:23:00,11:24:53,11:15:25,,,,,11:11:50,11:13:23,11:32:00,,,11:27:41,11:29:38,,
113359474237605001,,,11:30:00,11:31:07,,,,,11:28:17,11:21:00,11:45:16,11:47:00,11:49:24,11:50:51,11:51:59,11:54:00,,,,,,,,,,,11:38:00,,11:35:00,11:36:53,11:26:25,,,,,11:22:50,11:24:23,11:44:00,,,11:39:41,11:41:38,,
113359475237605001,,,11:42:00,11:43:07,,,,,11:40:17,11:33:00,11:57:16,11:59:00,12:01:24,12:02:51,12:03:59,12:06:00,,,,,,,,,,,11:50:00,,11:47:00,11:48:53,11:38:25,,,,,11:34:50,11:36:23,11:56:00,,,11:51:41,11:53:38,,
113359476237605001,,,11:54:00,11:55:07,,,,,11:52:17,11:45:00,12:09:16,12:11:00,12:13:24,12:14:51,12:15:59,12:18:00,,,,,,,,,,,12:02:00,,11:59:00,12:00:53,11:50:25,,,,,11:46:50,11:48:23,12:08:00,,,12:03:41,12:05:38,,
113359477237605001,,,12:05:00,12:06:07,,,,,12:03:17,11:56:00,12:21:16,12:23:00,12:25:24,12:26:51,12:27:59,12:30:00,,,,,,,,,,,12:13:20,,12:10:00,12:12:05,12:01:25,,,,,11:57:50,11:59:23,12:20:00,,,12:15:12,12:17:22,,
113359478237605001,,,12:17:00,12:18:07,,,,,12:15:06,12:07:00,12:33:16,12:35:00,12:37:24,12:38:51,12:39:59,12:42:00,,,,,,,,,,,12:25:20,,12:22:00,12:24:05,12:13:01,,,,,12:09:02,12:10:45,12:32:00,,,12:27:12,12:29:22,,
113359479237605001,,,12:29:00,12:30:07,,,,,12:27:06,12:19:00,12:45:16,12:47:00,12:49:24,12:50:51,12:51:59,12:54:00,,,,,,,,,,,12:37:20,,12:34:00,12:36:05,12:25:01,,,,,12:21:02,12:22:45,12:44:00,,,12:39:12,12:41:22,,
113359480237605001,,,12:42:00,12:43:07,,,,,12:40:06,12:32:00,12:58:16,13:00:00,13:02:24,13:03:51,13:04:59,13:07:00,,,,,,,,,,,12:50:20,,12:47:00,12:49:05,12:38:01,,,,,12:34:02,12:35:45,12:57:00,,,12:52:12,12:54:22,,
113359481237605001,,,12:54:00,12:55:07,,,,,12:52:06,12:44:00,13:10:42,13:13:00,13:15:24,13:16:51,13:17:59,13:20:00,,,,,,,,,,,13:02:20,,12:59:00,13:01:05,12:50:01,,,,,12:46:02,12:47:45,13:09:00,,,13:04:12,13:06:22,,
113359482237605001,,,13:06:00,13:07:07,,,,,13:04:06,12:56:00,13:22:42,13:25:00,13:27:24,13:28:51,13:29:59,13:32:00,,,,,,,,,,,13:14:20,,13:11:00,13:13:05,13:02:01,,,,,12:58:02,12:59:45,13:21:00,,,13:16:12,13:18:22,,
113359483237605001,,,13:18:00,13:19:07,,,,,13:16:17,13:09:00,13:34:42,13:37:00,13:39:24,13:40:51,13:41:59,13:44:00,,,,,,,,,,,13:26:20,,13:23:00,13:25:05,13:14:25,,,,,13:10:50,13:12:23,13:33:00,,,13:28:12,13:30:22,,
113359484237605001,,,13:30:00,13:31:07,,,,,13:28:17,13:21:00,13:46:42,13:49:00,13:51:24,13:52:51,13:53:59,13:56:00,,,,,,,,,,,13:38:20,,13:35:00,13:37:05,13:26:25,,,,,13:22:50,13:24:23,13:45:00,,,13:40:12,13:42:22,,
113359485237605001,,,13:42:00,13:43:07,,,,,13:40:17,13:33:00,13:58:42,14:01:00,14:03:24,14:04:51,14:05:59,14:08:00,,,,,,,,,,,13:50:20,,13:47:00,13:49:05,13:38:25,,,,,13:34:50,13:36:23,13:57:00,,,13:52:12,13:54:22,,
113359486237605001,,,13:54:00,13:55:07,,,,,13:52:17,13:45:00,14:10:42,14:13:00,14:15:24,14:16:51,14:17:59,14:20:00,,,,,,,,,,,14:02:20,,13:59:00,14:01:05,13:50:25,,,,,13:46:50,13:48:23,14:09:00,,,14:04:12,14:06:22,,
113359487237605001,,,14:06:00,14:07:07,,,,,14:04:17,13:57:00,14:22:42,14:25:00,14:27:24,14:28:51,14:29:59,14:32:00,,,,,,,,,,,14:14:20,,14:11:00,14:13:05,14:02:25,,,,,13:58:50,14:00:23,14:21:00,,,14:16:12,14:18:22,,
113359488237605001,,,14:18:00,14:19:07,,,,,14:16:17,14:09:00,14:34:42,14:37:00,14:39:24,14:40:51,14:41:59,14:44:00,,,,,,,,,,,14:26:20,,14:23:00,14:25:05,14:14:25,,,,,14:10:50,14:12:23,14:33:00,,,14:28:12,14:30:22,,
113359489237605001,,,14:30:00,14:31:07,,,,,14:28:17,14:21:00,14:46:42,14:49:00,14:51:24,14:52:51,14:53:59,14:56:00,,,,,,,,,,,14:38:20,,14:35:00,14:37:05,14:26:25,,,,,14:22:50,14:24:23,14:45:00,,,14:40:12,14:42:22,,
113359490237605001,,,14:42:00,14:43:07,,,,,14:40:17,14:33:00,14:58:42,15:01:00,15:03:24,15:04:51,15:05:59,15:08:00,,,,,,,,,,,14:50:20,,14:47:00,14:49:05,14:38:25,,,,,14:34:50,14:36:23,14:57:00,,,14:52:12,14:54:22,,
113359491237605001,,05:17:53,,,05:26:01,05:27:00,,05:27:59,,05:34:00,,,,,,,,,,05:15:00,,,,,,,,05:33:00,,,,05:29:26,05:23:00,05:31:12,05:32:26,,,,05:16:00,,,,05:19:16,05:20:36
113359492237605001,,,05:47:00,05:47:41,,,,,05:45:29,05:39:00,05:56:51,05:58:00,05:59:22,06:00:12,06:00:51,06:02:00,,,,,,,,,,,05:52:00,,05:50:00,05:51:15,05:43:49,,,,,05:40:38,05:42:00,05:56:00,,,05:53:07,05:54:25,,
113359524237605001,,,19:36:00,19:37:07,,,,,19:34:29,19:28:00,19:50:16,19:52:00,19:54:03,19:55:18,19:56:16,19:58:00,,,,,,,,,,,19:43:40,,19:41:00,19:42:40,19:32:49,,,,,19:29:38,19:31:00,19:49:00,,,19:45:09,19:46:53,,
113359525237605001,,,15:03:00,15:04:21,,,,,15:01:17,14:54:00,15:20:42,15:23:00,15:25:24,15:26:51,15:27:59,15:30:00,,,,,,,,,,,15:12:20,,15:09:00,15:11:05,14:59:25,,,,,14:55:50,14:57:23,15:19:00,,,15:14:12,15:16:22,,
113359526237605001,,,15:13:00,15:14:21,,,,,15:11:06,15:03:00,15:30:42,15:33:00,15:35:24,15:36:51,15:37:59,15:40:00,,,,,,,,,,,15:22:20,,15:19:00,15:21:05,15:09:01,,,,,15:05:02,15:06:45,15:29:00,,,15:24:12,15:26:22,,
113359527237605001,,,15:21:00,15:22:21,,,,,15:19:06,15:11:00,15:38:42,15:41:00,15:43:24,15:44:51,15:45:59,15:48:00,,,,,,,,,,,15:30:20,,15:27:00,15:29:05,15:17:01,,,,,15:13:02,15:14:45,15:37:00,,,15:32:12,15:34:22,,
113359528237605001,,,15:29:00,15:30:21,,,,,15:27:06,15:19:00,15:47:42,15:50:00,15:52:24,15:53:51,15:54:59,15:57:00,,,,,,,,,,,15:38:40,,15:35:00,15:37:18,15:25:01,,,,,15:21:02,15:22:45,15:46:00,,,15:40:43,15:43:06,,
113359529237605001,,,15:37:00,15:38:21,,,,,15:35:06,15:27:00,15:55:42,15:58:00,16:00:24,16:01:51,16:02:59,16:05:00,,,,,,,,,,,15:46:40,,15:43:00,15:45:18,15:33:01,,,,,15:29:02,15:30:45,15:54:00,,,15:48:43,15:51:06,,
113359530237605001,,,15:46:00,15:47:21,,,,,15:44:06,15:36:00,16:04:42,16:07:00,16:09:24,16:10:51,16:11:59,16:14:00,,,,,,,,,,,15:55:40,,15:52:00,15:54:18,15:42:01,,,,,15:38:02,15:39:45,16:03:00,,,15:57:43,16:00:06,,
113359531237605001,,,15:54:00,15:55:21,,,,,15:52:06,15:44:00,16:12:42,16:15:00,16:17:24,16:18:51,16:19:59,16:22:00,,,,,,,,,,,16:03:40,,16:00:00,16:02:18,15:50:01,,,,,15:46:02,15:47:45,16:11:00,,,16:05:43,16:08:06,,
113359532237605001,,,16:03:00,16:04:21,,,,,16:01:06,15:53:00,16:21:42,16:24:00,16:26:24,16:27:51,16:28:59,16:31:00,,,,,,,,,,,16:12:40,,16:09:00,16:11:18,15:59:01,,,,,15:55:02,15:56:45,16:20:00,,,16:14:43,16:17:06,,
113359533237605001,,,16:11:00,16:12:21,,,,,16:09:06,16:01:00,16:29:42,16:32:00,16:34:24,16:35:51,16:36:59,16:39:00,,,,,,,,,,,16:20:40,,16:17:00,16:19:18,16:07:01,,,,,16:03:02,16:04:45,16:28:00,,,16:22:43,16:25:06,,
113359534237605001,,,16:20:00,16:21:21,,,,,16:18:06,16:10:00,16:38:42,16:41:00,16:43:24,16:44:51,16:45:59,16:48:00,,,,,,,,,,,16:29:40,,16:26:00,16:28:18,16:16:01,,,,,16:12:02,16:13:45,16:37:00,,,16:31:43,16:34:06,,
113359535237605001,,,16:28:00,16:29:21,,,,,16:26:06,16:18:00,16:46:42,16:49:00,16:51:24,16:52:51,16:53:59,16:56:00,,,,,,,,,,,16:37:40,,16:34:00,16:36:18,16:24:01,,,,,16:20:02,16:21:45,16:45:00,,,16:39:43,16:42:06,,
113359536237605001,,,16:36:00,16:37:34,,,,,16:34:06,16:26:00,16:55:42,16:58:00,17:00:24,17:01:51,17:02:59,17:05:00,,,,,,,,,,,16:46:40,,16:43:00,16:45:18,16:32:01,,,,,16:28:02,16:29:45,16:54:00,,,16:48:43,16:51:06,,
113359537237605001,,,16:44:00,16:45:34,,,,,16:42:06,16:34:00,17:03:42,17:06:00,17:08:24,17:09:51,17:10:59,17:13:00,,,,,,,,,,,16:54:40,,16:51:00,16:53:18,16:40:01,,,,,16:36:02,16:37:45,17:02:00,,,16:56:43,16:59:06,,
113359538237605001,,,16:54:00,16:55:34,,,,,16:52:06,16:44:00,17:12:42,17:15:00,17:17:24,17:18:51,17:19:59,17:22:00,,,,,,,,,,,17:04:20,,17:01:00,17:03:05,16:50:01,,,,,16:46:02,16:47:45,17:11:00,,,17:06:12,17:08:22,,
113359539237605001,,,17:01:00,17:02:48,,,,,16:59:06,16:51:00,17:20:42,17:23:00,17:25:24,17:26:51,17:27:59,17:30:00,,,,,,,,,,,17:12:20,,17:09:00,17:11:05,16:57:01,,,,,16:53:02,16:54:45,17:19:00,,,17:14:12,17:16:22,,
113359540237605001,,,17:10:00,17:11:48,,,,,17:08:06,17:00:00,17:29:42,17:32:00,17:34:24,17:35:51,17:36:59,17:39:00,,,,,,,,,,,17:21:20,,17:18:00,17:20:05,17:06:01,,,,,17:02:02,17:03:45,17:28:00,,,17:23:12,17:25:22,,
113359541237605001,,,17:18:00,17:19:48,,,,,17:16:06,17:08:00,17:37:42,17:40:00,17:42:24,17:43:51,17:44:59,17:47:00,,,,,,,,,,,17:29:20,,17:26:00,17:28:05,17:14:01,,,,,17:10:02,17:11:45,17:36:00,,,17:31:12,17:33:22,,
113359542237605001,,,17:27:00,17:28:48,,,,,17:25:06,17:17:00,17:46:42,17:49:00,17:51:24,17:52:51,17:53:59,17:56:00,,,,,,,,,,,17:38:20,,17:35:00,17:37:05,17:23:01,,,,,17:19:02,17:20:45,17:45:00,,,17:40:12,17:42:22,,
113359543237605001,,,17:35:00,17:36:48,,,,,17:33:06,17:25:00,17:54:42,17:57:00,17:59:24,18:00:51,18:01:59,18:04:00,,,,,,,,,,,17:46:20,,17:43:00,17:45:05,17:31:01,,,,,17:27:02,17:28:45,17:53:00,,,17:48:12,17:50:22,,
113359544237605001,,,17:44:00,17:45:48,,,,,17:42:06,17:34:00,18:03:42,18:06:00,18:08:03,18:09:18,18:10:16,18:12:00,,,,,,,,,,,17:55:20,,17:52:00,17:54:05,17:40:01,,,,,17:36:02,17:37:45,18:02:00,,,17:57:12,17:59:22,,
113359545237605001,,,17:52:00,17:53:48,,,,,17:50:06,17:42:00,18:11:42,18:14:00,18:16:03,18:17:18,18:18:16,18:20:00,,,,,,,,,,,18:03:20,,18:00:00,18:02:05,17:48:01,,,,,17:44:02,17:45:45,18:10:00,,,18:05:12,18:07:22,,
113359546237605001,,,18:02:00,18:03:34,,,,,18:00:06,17:52:00,18:20:42,18:23:00,18:25:03,18:26:18,18:27:16,18:29:00,,,,,,,,,,,18:12:20,,18:09:00,18:11:05,17:58:01,,,,,17:54:02,17:55:45,18:19:00,,,18:14:12,18:16:22,,
113359547237605001,,,18:18:00,18:19:34,,,,,18:16:06,18:08:00,18:36:16,18:38:00,18:40:03,18:41:18,18:42:16,18:44:00,,,,,,,,,,,18:28:20,,18:25:00,18:27:05,18:14:01,,,,,18:10:02,18:11:45,18:35:00,,,18:30:12,18:32:22,,
113359548237605001,,,18:34:00,18:35:34,,,,,18:32:06,18:24:00,18:51:16,18:53:00,18:55:03,18:56:18,18:57:16,18:59:00,,,,,,,,,,,18:44:00,,18:41:00,18:42:53,18:30:01,,,,,18:26:02,18:27:45,18:50:00,,,18:45:41,18:47:38,,
113359549237605001,,,18:49:00,18:50:34,,,,,18:47:06,18:39:00,19:06:16,19:08:00,19:10:03,19:11:18,19:12:16,19:14:00,,,,,,,,,,,18:59:00,,18:56:00,18:57:53,18:45:01,,,,,18:41:02,18:42:45,19:05:00,,,19:00:41,19:02:38,,
113359550237605001,,,19:05:00,19:06:07,,,,,19:03:17,18:56:00,19:20:16,19:22:00,19:24:03,19:25:18,19:26:16,19:28:00,,,,,,,,,,,19:13:00,,19:10:00,19:11:53,19:01:25,,,,,18:57:50,18:59:23,19:19:00,,,19:14:41,19:16:38,,
113359551237605001,,,19:21:00,19:22:07,,,,,19:19:29,19:13:00,19:35:16,19:37:00,19:39:03,19:40:18,19:41:16,19:43:00,,,,,,,,,,,19:28:40,,19:26:00,19:27:40,19:17:49,,,,,19:14:38,19:16:00,19:34:00,,,19:30:09,19:31:53,,
113359552237605001,,,20:07:00,20:07:54,,,,,20:05:29,19:59:00,20:20:16,20:22:00,20:24:03,20:25:18,20:26:16,20:28:00,,,,,,,,,,,20:13:40,,20:11:00,20:12:40,20:03:49,,,,,20:00:38,20:02:00,20:19:00,,,20:15:09,20:16:53,,
113359553237605001,,,19:51:00,19:52:07,,,,,19:49:29,19:43:00,20:05:16,20:07:00,20:09:03,20:10:18,20:11:16,20:13:00,,,,,,,,,,,19:58:40,,19:56:00,19:57:40,19:47:49,,,,,19:44:38,19:46:00,20:04:00,,,20:00:09,20:01:53,,
113359577237605001,,07:02:09,,,07:11:46,07:13:00,,07:14:09,,07:21:00,,,,,,06:51:00,06:53:06,06:53:50,06:58:00,06:58:56,,,,,06:54:49,06:56:00,,07:20:00,,,,07:15:51,07:08:00,07:17:54,07:19:20,,,,07:00:00,,,,07:03:44,07:05:15
113359578237605001,,07:14:09,,,07:23:46,07:25:00,,07:26:19,,07:34:00,,,,,,07:03:00,07:05:06,07:05:50,07:10:00,07:10:56,,,,,07:06:49,07:08:00,,07:33:00,,,,07:28:15,07:20:00,07:30:35,07:32:14,,,,07:12:00,,,,07:15:44,07:17:15
