gid,code_ligne,variante,succession,stop_id,descr_fr,descr_nl,alpha_fr,alpha_nl,coord_x,coord_y,mode,numero_lig,terminus,geom
2316,089b,2,5,3320B,BOURSE,BEURS,Bourse,Beurs,148495.000000,170997.000000,B,89,WESTLAND SHOPPING,0101000000000000007820024100000000A8DF0441
2407,098b,2,12,2382,CERIA,COOVI,CERIA,COOVI,144478.000000,167343.700000,B,98,CERIA,010100000000000000F0A201419A9999997D6D0441
2317,089b,2,6,3221,DANSAERT,DANSAERT,Dansaert,Dansaert,148324.000000,171205.000000,B,89,WESTLAND SHOPPING,010100000000000000201B02410000000028E60441
2318,089b,2,7,3222,PORTE DE FLANDRE,VLAAMSEPOORT,Porte de Flandre,Vlaamsepoort,148105.000000,171403.000000,B,89,WESTLAND SHOPPING,010100000000000000481402410000000058EC0441
2319,089b,2,8,3223B,PORTE DE NINOVE,NINOOFSEPOORT,Porte de Ninove,Ninoofsepoort,147887.200000,171126.700000,B,89,WESTLAND SHOPPING,01010000009A999999790D02419A999999B5E30441
2320,089b,2,9,3228,TRIANGLE,DRIEHOEK,Triangle,Driehoek,147601.700000,171069.700000,B,89,WESTLAND SHOPPING,01010000009A9999998D0402419A999999EDE10441
2321,089b,2,10,4594,DUCHESSE BRABANT,HERTOGIN BRABANT,Duchesse de Brabant,Hertogin van Brabant,147187.800000,171026.800000,B,89,WESTLAND SHOPPING,0101000000666666669EF701416666666696E00441
2322,089b,2,11,1117,DELACROIX,DELACROIX,Delacroix,Delacroix,146782.000000,170601.000000,B,89,WESTLAND SHOPPING,010100000000000000F0EA01410000000048D30441
2323,089b,2,12,2781,JACQUES BREL,JACQUES BREL,Jacques Brel,Jacques Brel,146373.000000,170229.900000,B,89,WESTLAND SHOPPING,01010000000000000028DE014133333333AFC70441
2324,089b,2,13,2783,VETERANS COLON.,KOLON. VETERANEN,Veterans Coloniaux,Koloniale Veteranen,146114.600000,170343.400000,B,89,WESTLAND SHOPPING,0101000000CDCCCCCC14D60141333333333BCB0441
2325,089b,2,14,2779,SCHEUT,SCHEUT,Scheut,Scheut,145789.000000,170799.000000,B,89,WESTLAND SHOPPING,010100000000000000E8CB01410000000078D90441
2326,089b,2,15,2768,RUE DE L'OBUS,BOMSTRAAT,Rue de l'Obus,Bomstraat,145426.000000,170782.000000,B,89,WESTLAND SHOPPING,01010000000000000090C0014100000000F0D80441
2327,089b,2,16,2750,PRINCE DE LIEGE,PRINS VAN LUIK,Prince de Liège,Prins van Luik,145108.000000,170605.000000,B,89,WESTLAND SHOPPING,010100000000000000A0B601410000000068D30441
2328,089b,2,17,1257,PAULSEN,PAULSEN,Paulsen,Paulsen,145160.000000,170374.000000,B,89,WESTLAND SHOPPING,01010000000000000040B801410000000030CC0441
2329,089b,2,18,2536,PETERBOS,PETERBOS,Peterbos,Peterbos,144861.000000,170337.000000,B,89,WESTLAND SHOPPING,010100000000000000E8AE01410000000008CB0441
2330,089b,2,19,1259,WILLEMYNS,WILLEMYNS,Willemyns,Willemyns,144866.700000,169744.300000,B,89,WESTLAND SHOPPING,01010000009A99999915AF01416666666682B80441
2331,089b,2,20,1260,FRUITS,FRUIT,Fruits,Fruit,144451.000000,169686.000000,B,89,WESTLAND SHOPPING,01010000000000000018A2014100000000B0B60441
2332,089b,2,21,1261,WESTLAND SHOPPING,WESTLAND SHOPPING,Westland Shopping,Westland Shopping,144040.000000,169778.000000,B,89,WESTLAND SHOPPING,010100000000000000409501410000000090B90441
2333,095b,1,1,2278,GRAND-PLACE,GROTE MARKT,Grand-Place,Grote Markt,148819.000000,170485.000000,B,95,WIENER,010100000000000000982A024100000000A8CF0441
2334,095b,1,2,2268,BIBLIOTHEQUE,BIBLIOTHEEK,Bibliothèque,Bibliotheek,148993.000000,170336.000000,B,95,WIENER,010100000000000000083002410000000000CB0441
2335,095b,1,3,1703,GRAND SABLON,GROTE ZAVEL,Grand Sablon,Grote Zavel,148959.000000,170147.000000,B,95,WIENER,010100000000000000F82E02410000000018C50441
2336,095b,1,4,1128,PETIT SABLON,KLEINE ZAVEL,Petit Sablon,Kleine Zavel,149093.000000,169943.000000,B,95,WIENER,0101000000000000002833024100000000B8BE0441
2337,095b,1,5,6354B,ROYALE,KONING,Royale,Koning,149281.300000,170126.200000,B,95,WIENER,0101000000666666660A3902419A99999971C40441
2338,095b,1,6,6433,TRONE,TROON,Trône,Troon,149885.000000,169988.000000,B,95,WIENER,010100000000000000E84B02410000000020C00441
2339,095b,1,7,1729,SCIENCE,WETENSCHAP,Science,Wetenschap,150043.600000,169936.700000,B,95,WIENER,0101000000CDCCCCCCDC5002419A99999985BE0441
2340,095b,1,8,1233,LUXEMBOURG,LUXEMBURG,Luxembourg,Luxemburg,150280.400000,169835.900000,B,95,WIENER,01010000003333333343580241333333335FBB0441
2341,095b,1,9,1906,IDALIE,IDALIE,Idalie,Idalie,150241.000000,169418.000000,B,95,WIENER,010100000000000000085702410000000050AE0441
2342,095b,1,10,1909,BLYCKAERTS,BLYCKAERTS,Blyckaerts,Blyckaerts,150429.000000,169169.000000,B,95,WIENER,010100000000000000E85C02410000000088A60441
2343,095b,1,11,4303,GERMOIR,MOUTERIJ,Germoir,Mouterij,150698.000000,168834.000000,B,95,WIENER,0101000000000000005065024100000000109C0441
2344,095b,1,12,4304,RODIN,RODIN,Rodin,Rodin,150930.000000,168540.000000,B,95,WIENER,010100000000000000906C024100000000E0920441
2345,095b,1,13,4305,DELPORTE,DELPORTE,Delporte,Delporte,151208.000000,168195.000000,B,95,WIENER,010100000000000000407502410000000018880441
2346,095b,1,14,4306,ETTERBEEK GARE,ETTERBEEK STATION,Etterbeek Gare,Etterbeek Station,151426.000000,167916.000000,B,95,WIENER,010100000000000000107C024100000000607F0441
2347,095b,1,15,4307,THYS,THYS,Thys,Thys,151668.000000,167491.000000,B,95,WIENER,010100000000000000A08302410000000018720441
2348,095b,1,16,3558,CIM. D'IXELLES,BEGR. VAN ELSENE,Cimetière d'Ixelles,Begraafplaats van Elsene,151540.000000,167283.000000,B,95,WIENER,010100000000000000A07F024100000000986B0441
2349,095b,1,17,4308,RELAIS,PLEISTERPLAATS,Relais,Pleisterplaats,151712.000000,166805.000000,B,95,WIENER,0101000000000000000085024100000000A85C0441
2350,095b,1,18,4309,ARCADES,ARCADEN,Arcades,Arcaden,151992.000000,166644.000000,B,95,WIENER,010100000000000000C08D024100000000A0570441
2351,095b,1,19,4310,KEYM,KEYM,Keym,Keym,152445.000000,166575.000000,B,95,WIENER,010100000000000000E89B02410000000078550441
2352,095b,1,20,4311,VANDER ELST,VANDER ELST,Vander Elst,Vander Elst,152675.000000,166084.000000,B,95,WIENER,01010000000000000018A302410000000020460441
2353,095b,1,21,1453,CALYPSO 2000,CALYPSO 2000,Calypso 2000,Calypso 2000,152892.000000,165840.000000,B,95,WIENER,010100000000000000E0A9024100000000803E0441
2354,095b,1,22,4313,LES 3 TILLEULS,DRIE LINDEN,Les Trois Tilleuls,Drie Linden,153084.000000,165793.000000,B,95,WIENER,010100000000000000E0AF024100000000083D0441
2355,095b,1,23,4314,CERISAIE,KERSEBOOMGAARD,Cerisaie,Kerseboomgaard,153526.000000,165797.000000,B,95,WIENER,010100000000000000B0BD024100000000283D0441
2356,095b,1,24,4315,FAUCONNERIE,VALKERIJ,Fauconnerie,Valkerij,153781.000000,165657.000000,B,95,WIENER,010100000000000000A8C5024100000000C8380441
2357,095b,1,25,4318,WIENER,WIENER,Wiener,Wiener,153597.000000,165355.000000,B,95,WIENER,010100000000000000E8BF024100000000582F0441
2358,095b,2,1,4351,WIENER,WIENER,Wiener,Wiener,153554.000000,165360.000000,B,95,GRAND-PLACE,01010000000000000090BE024100000000802F0441
2359,095b,2,2,4348,MIRAVAL,MIRAVAL,Miraval,Miraval,153191.000000,165531.000000,B,95,GRAND-PLACE,01010000000000000038B3024100000000D8340441
2360,095b,2,3,4355,LES 3 TILLEULS,DRIE LINDEN,Les Trois Tilleuls,Drie Linden,153110.000000,165811.000000,B,95,GRAND-PLACE,010100000000000000B0B0024100000000983D0441
2496,205b,2,2,1639,ALMA,ALMA,Alma,Alma,156099.000000,170856.000000,B,205,GARE CENTRALE,010100000000000000180E03410000000040DB0441
2361,095b,2,4,1455,CALYPSO 2000,CALYPSO 2000,Calypso 2000,Calypso 2000,152837.000000,165853.000000,B,95,GRAND-PLACE,01010000000000000028A8024100000000E83E0441
2362,095b,2,5,4357,VANDER ELST,VANDER ELST,Vander Elst,Vander Elst,152680.000000,166105.000000,B,95,GRAND-PLACE,01010000000000000040A3024100000000C8460441
2363,095b,2,6,4358,KEYM,KEYM,Keym,Keym,152426.000000,166621.000000,B,95,GRAND-PLACE,010100000000000000509B024100000000E8560441
2364,095b,2,7,4359,ARCADES,ARCADEN,Arcades,Arcaden,151974.000000,166672.000000,B,95,GRAND-PLACE,010100000000000000308D02410000000080580441
2365,095b,2,8,4360,RELAIS,PLEISTERPLAATS,Relais,Pleisterplaats,151667.000000,166845.000000,B,95,GRAND-PLACE,0101000000000000009883024100000000E85D0441
2366,095b,2,9,3514,CIM. D'IXELLES,BEGR. VAN ELSENE,Cimetière d'Ixelles,Begraafplaats van Elsene,151547.000000,167281.000000,B,95,GRAND-PLACE,010100000000000000D87F024100000000886B0441
2367,095b,2,10,4362,THYS,THYS,Thys,Thys,151683.000000,167455.000000,B,95,GRAND-PLACE,0101000000000000001884024100000000F8700441
2368,095b,2,11,4363,ETTERBEEK GARE,ETTERBEEK STATION,Etterbeek Gare,Etterbeek Station,151418.000000,167941.000000,B,95,GRAND-PLACE,010100000000000000D07B02410000000028800441
2369,095b,2,12,4364,DELPORTE,DELPORTE,Delporte,Delporte,151200.000000,168213.000000,B,95,GRAND-PLACE,0101000000000000000075024100000000A8880441
2370,095b,2,13,4365,RODIN,RODIN,Rodin,Rodin,150922.000000,168568.000000,B,95,GRAND-PLACE,010100000000000000506C024100000000C0930441
2371,095b,2,14,4366,GERMOIR,MOUTERIJ,Germoir,Mouterij,150771.000000,168761.000000,B,95,GRAND-PLACE,0101000000000000009867024100000000C8990441
2372,095b,2,15,1981,BLYCKAERTS,BLYCKAERTS,Blyckaerts,Blyckaerts,150426.000000,169197.000000,B,95,GRAND-PLACE,010100000000000000D05C02410000000068A70441
2373,095b,2,16,1983,IDALIE,IDALIE,Idalie,Idalie,150148.000000,169557.000000,B,95,GRAND-PLACE,0101000000000000002054024100000000A8B20441
2374,095b,2,17,4367B,LUXEMBOURG,LUXEMBURG,Luxembourg,Luxemburg,150287.000000,169752.000000,B,95,GRAND-PLACE,0101000000000000007858024100000000C0B80441
2375,095b,2,18,1776,SCIENCE,WETENSCHAP,Science,Wetenschap,150035.600000,169946.000000,B,95,GRAND-PLACE,0101000000CDCCCCCC9C50024100000000D0BE0441
2376,095b,2,19,6432,TRONE,TROON,Trône,Troon,149829.000000,170014.000000,B,95,GRAND-PLACE,010100000000000000284A024100000000F0C00441
2377,095b,2,20,1124,TRONE,TROON,Trône,Troon,149726.000000,170136.000000,B,95,GRAND-PLACE,010100000000000000F046024100000000C0C40441
2378,095b,2,21,1165,ROYALE,KONING,Royale,Koning,149248.300000,170107.400000,B,95,GRAND-PLACE,0101000000666666660238024133333333DBC30441
2379,095b,2,22,3630,GRAND SABLON,GROTE ZAVEL,Grand Sablon,Grote Zavel,148971.400000,170197.900000,B,95,GRAND-PLACE,0101000000333333335B2F024133333333AFC60441
2380,095b,2,23,1781,GRAND-PLACE,GROTE MARKT,Grand-Place,Grote Markt,148801.000000,170511.000000,B,95,GRAND-PLACE,010100000000000000082A02410000000078D00441
2381,095b,2,24,2392,BOURSE,BEURS,Bourse,Beurs,148559.300000,170688.500000,B,95,GRAND-PLACE,0101000000666666667A2202410000000004D60441
2382,095b,2,25,2278,GRAND-PLACE,GROTE MARKT,Grand-Place,Grote Markt,148819.000000,170485.000000,B,95,GRAND-PLACE,010100000000000000982A024100000000A8CF0441
2383,098b,1,1,2384,CERIA,COOVI,CERIA,COOVI,144460.700000,167296.500000,B,98,HEROS,01010000009A99999965A2014100000000046C0441
2384,098b,1,2,3810,BOLLINCKX,BOLLINCKX,Bollinckx,Bollinckx,145649.000000,167031.000000,B,98,HEROS,01010000000000000088C7014100000000B8630441
2385,098b,1,3,3814,MOZART,MOZART,Mozart,Mozart,145518.000000,166651.000000,B,98,HEROS,01010000000000000070C3014100000000D8570441
2386,098b,1,4,5963,PATHE,PATHE,Pathé,Pathé,145305.600000,165884.000000,B,98,HEROS,0101000000CDCCCCCCCCBC014100000000E03F0441
2387,098b,1,5,9649B,DORENT,DORENT,Dorent,Dorent,145282.300000,164848.200000,B,98,HEROS,01010000006666666612BC01419A999999811F0441
2388,098b,1,6,2660,DROGENBOS-SHOP.,DROGENBOS-SHOP.,Drogenbos-Shopping,Drogenbos-Shopping,145775.000000,164707.000000,B,98,HEROS,01010000000000000078CB014100000000181B0441
2389,098b,1,7,5923,EGGERGAT,EGGERGAT,Eggergat,Eggergat,146277.000000,164964.000000,B,98,HEROS,01010000000000000028DB01410000000020230441
2390,098b,1,8,5921B,CARREFOUR STALLE,KRUISPUNT STALLE,Carrefour Stalle,Kruispunt Stalle,146620.200000,165054.300000,B,98,HEROS,01010000009A999999E1E5014166666666F2250441
2391,098b,1,9,5916,EGIDE VAN OPHEM,EGIDE VAN OPHEM,Egide Van Ophem,Egide Van Ophem,146857.900000,165085.100000,B,98,HEROS,0101000000333333334FED0141CDCCCCCCE8260441
2392,098b,1,10,5917,WAGON,WAGEN,Wagon,Wagen,147230.000000,165153.000000,B,98,HEROS,010100000000000000F0F801410000000008290441
2393,098b,1,11,1985B,GLOBE,GLOBE,Globe,Globe,147782.800000,165567.400000,B,98,HEROS,010100000066666666360A024133333333FB350441
2394,098b,1,12,5058,HEROS,HELDEN,Héros,Helden,148084.000000,165899.000000,B,98,HEROS,010100000000000000A01302410000000058400441
2395,098b,1,13,1951,HEROS,HELDEN,Héros,Helden,148160.000000,165875.000000,B,98,HEROS,0101000000000000000016024100000000983F0441
2396,098b,2,1,1951,HEROS,HELDEN,Héros,Helden,148160.000000,165875.000000,B,98,CERIA,0101000000000000000016024100000000983F0441
2397,098b,2,2,1984B,GLOBE,GLOBE,Globe,Globe,147791.000000,165580.100000,B,98,CERIA,010100000000000000780A0241CDCCCCCC60360441
2398,098b,2,3,5952,WAGON,WAGEN,Wagon,Wagen,147200.900000,165144.000000,B,98,CERIA,01010000003333333307F8014100000000C0280441
2399,098b,2,4,5953,EGIDE VAN OPHEM,EGIDE VAN OPHEM,Egide Van Ophem,Egide Van Ophem,146828.000000,165095.300000,B,98,CERIA,01010000000000000060EC0141666666663A270441
2400,098b,2,5,5920C,CARREFOUR STALLE,KRUISPUNT STALLE,Carrefour Stalle,Kruispunt Stalle,146590.000000,165057.000000,B,98,CERIA,010100000000000000F0E401410000000008260441
2401,098b,2,6,5922,EGGERGAT,EGGERGAT,Eggergat,Eggergat,146067.000000,164869.000000,B,98,CERIA,01010000000000000098D401410000000028200441
2402,098b,2,7,2610,DROGENBOS-SHOP.,DROGENBOS-SHOP.,Drogenbos-Shopping,Drogenbos-Shopping,145857.600000,164769.000000,B,98,CERIA,0101000000CDCCCCCC0CCE014100000000081D0441
2403,098b,2,8,9686B,DORENT,DORENT,Dorent,Dorent,145329.500000,164884.600000,B,98,CERIA,0101000000000000008CBD0141CDCCCCCCA4200441
2404,098b,2,9,5964,PATHE,PATHE,Pathé,Pathé,145316.000000,165948.000000,B,98,CERIA,01010000000000000020BD014100000000E0410441
2405,098b,2,10,3815,MOZART,MOZART,Mozart,Mozart,145542.000000,166700.000000,B,98,CERIA,01010000000000000030C401410000000060590441
2406,098b,2,11,3851,BOLLINCKX,BOLLINCKX,Bollinckx,Bollinckx,145657.000000,166998.000000,B,98,CERIA,010100000000000000C8C7014100000000B0620441
2408,204b,1,1,6447,GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149173.000000,170610.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000A83502410000000090D30441
2409,204b,1,2,2301,ARENBERG,ARENBERG,Arenberg,Arenberg,149164.000000,170985.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000603502410000000048DF0441
2410,204b,1,3,2595,DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148953.400000,171122.900000,B,204,CIMETIERE DE BRUXELLES,010100000033333333CB2E02413333333397E30441
2411,204b,1,4,2303,DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148674.000000,171122.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000102602410000000090E30441
2412,204b,1,5,2212,BOURSE,BEURS,Bourse,Beurs,148447.000000,170887.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000F81E02410000000038DC0441
2413,204b,1,6,2578,ANNEESSENS,ANNEESSENS,Anneessens,Anneessens,148410.000000,170587.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000D01D024100000000D8D20441
2414,204b,1,7,1063,CESAR DE PAEPE,CESAR DE PAEPE,César De Paepe,César De Paepe,148735.000000,170275.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000F82702410000000018C90441
2415,204b,1,8,1376B,GRAND SABLON,GROTE ZAVEL,Grand Sablon,Grote Zavel,148917.500000,170111.600000,B,204,CIMETIERE DE BRUXELLES,010100000000000000AC2D0241CDCCCCCCFCC30441
2416,204b,1,9,1128,PETIT SABLON,KLEINE ZAVEL,Petit Sablon,Kleine Zavel,149093.000000,169943.000000,B,204,CIMETIERE DE BRUXELLES,0101000000000000002833024100000000B8BE0441
2417,204b,1,10,1129,ROYALE,KONING,Royale,Koning,149267.000000,170113.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000983802410000000008C40441
2418,204b,1,11,6355,PALAIS,PALEIZEN,Palais,Paleizen,149449.000000,170380.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000483E02410000000060CC0441
2419,204b,1,12,6356,PARC,PARK,Parc,Park,149550.000000,170690.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000704102410000000010D60441
2420,204b,1,13,6357,CONGRES,CONGRES,Congrès,Congres,149699.000000,171142.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000184602410000000030E40441
2421,204b,1,14,6435,BOTANIQUE,KRUIDTUIN,Botanique,Kruidtuin,149812.000000,171460.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000A04902410000000020EE0441
2422,204b,1,15,6359,GILLON,GILLON,Gillon,Gillon,149890.000000,171722.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000104C02410000000050F60441
2423,204b,1,16,6410,SAINTE-MARIE,SINT-MARIA,Sainte-Marie,Sint-Maria,149973.200000,171975.400000,B,204,CIMETIERE DE BRUXELLES,01010000009A999999A94E0241333333333BFE0441
2424,204b,1,17,6418,ROBIANO,ROBIANO,Robiano,Robiano,150182.000000,172213.000000,B,204,CIMETIERE DE BRUXELLES,0101000000000000003055024100000000A8050541
2425,204b,1,18,6203,COTEAUX,WIJNHEUVELEN,Coteaux,Wijnheuvelen,150596.000000,172123.000000,B,204,CIMETIERE DE BRUXELLES,0101000000000000002062024100000000D8020541
2426,204b,1,19,6210,BIENFAITEURS,WELDOENERS,Bienfaiteurs,Weldoeners,151058.000000,171925.000000,B,204,CIMETIERE DE BRUXELLES,0101000000000000009070024100000000A8FC0441
2427,204b,1,20,6214,PATRIE,VADERLAND,Patrie,Vaderland,151619.000000,171753.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000188202410000000048F70441
2428,204b,1,21,2249,MEISER,MEISER,Meiser,Meiser,151991.000000,171641.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000B88D024100000000C8F30441
2429,204b,1,22,3761,LEOPOLD III,LEOPOLD III,Léopold III,Leopold III,152094.000000,171915.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000F09002410000000058FC0441
2430,204b,1,23,3762,FRANS COURTENS,FRANS COURTENS,Frans Courtens,Frans Courtens,152294.000000,172078.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000309702410000000070010541
2431,204b,1,24,3763,PAUL LEDUC,PAUL LEDUC,Paul Leduc,Paul Leduc,152566.000000,172246.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000B09F024100000000B0060541
2432,204b,1,25,3766,OPTIMISME,OPTIMISME,Optimisme,Optimisme,152856.000000,172400.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000C0A8024100000000800B0541
2433,204b,1,26,3460,GUILLAUME,GUILLAUME,Guillaume,Guillaume,153083.000000,172302.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000D8AF02410000000070080541
2434,204b,1,27,3272,PADUWA,PADUWA,Paduwa,Paduwa,153254.000000,172148.000000,B,204,CIMETIERE DE BRUXELLES,01010000000000000030B5024100000000A0030541
2435,204b,1,28,3273,ARTEMIS,ARTEMIS,Artémis,Artémis,153322.000000,172354.000000,B,204,CIMETIERE DE BRUXELLES,01010000000000000050B7024100000000100A0541
2436,204b,1,29,3274,CIM. DE BRUXELLES,BEGR. VAN BRUSSEL,Cimetière de Bruxelles,Begraafplaats van Brussel,153517.000000,172650.000000,B,204,CIMETIERE DE BRUXELLES,01010000000000000068BD02410000000050130541
2437,204b,1,30,3285,DIABLOTINS,DUIVELTJES,Diablotins,Duiveltjes,153754.000000,172778.000000,B,204,CIMETIERE DE BRUXELLES,010100000000000000D0C402410000000050170541
2438,204b,1,31,3401,CIM. DE BRUXELLES,BEGR. VAN BRUSSEL,Cimetière de Bruxelles,Begraafplaats van Brussel,153481.000000,172653.000000,B,204,CIMETIERE DE BRUXELLES,01010000000000000048BC02410000000068130541
2439,204b,2,1,3401,CIM. DE BRUXELLES,BEGR. VAN BRUSSEL,Cimetière de Bruxelles,Begraafplaats van Brussel,153481.000000,172653.000000,B,204,GARE CENTRALE,01010000000000000048BC02410000000068130541
2440,204b,2,2,3210B,ARTEMIS,ARTEMIS,Artémis,Artémis,153340.000000,172437.000000,B,204,GARE CENTRALE,010100000000000000E0B7024100000000A80C0541
2441,204b,2,3,1535,PADUWA,PADUWA,Paduwa,Paduwa,153202.000000,172142.000000,B,204,GARE CENTRALE,01010000000000000090B302410000000070030541
2442,204b,2,4,3402,GUILLAUME,GUILLAUME,Guillaume,Guillaume,153090.000000,172322.000000,B,204,GARE CENTRALE,01010000000000000010B002410000000010090541
2443,204b,2,5,3240,OPTIMISME,OPTIMISME,Optimisme,Optimisme,152846.000000,172413.000000,B,204,GARE CENTRALE,01010000000000000070A8024100000000E80B0541
2444,204b,2,6,3704,PAUL LEDUC,PAUL LEDUC,Paul Leduc,Paul Leduc,152529.000000,172240.000000,B,204,GARE CENTRALE,010100000000000000889E02410000000080060541
2445,204b,2,7,3705,FRANS COURTENS,FRANS COURTENS,Frans Courtens,Frans Courtens,152281.000000,172087.000000,B,204,GARE CENTRALE,010100000000000000C896024100000000B8010541
2446,204b,2,8,5308,LEOPOLD III,LEOPOLD III,Léopold III,Leopold III,152030.000000,171819.000000,B,204,GARE CENTRALE,010100000000000000F08E02410000000058F90441
2447,204b,2,9,2248,MEISER,MEISER,Meiser,Meiser,152001.000000,171660.000000,B,204,GARE CENTRALE,010100000000000000088E02410000000060F40441
2448,204b,2,10,3298,PATRIE,VADERLAND,Patrie,Vaderland,151542.000000,171825.000000,B,204,GARE CENTRALE,010100000000000000B07F02410000000088F90441
2449,204b,2,11,3299,BIENFAITEURS,WELDOENERS,Bienfaiteurs,Weldoeners,151116.000000,171992.000000,B,204,GARE CENTRALE,0101000000000000006072024100000000C0FE0441
2450,204b,2,12,3309,COTEAUX,WIJNHEUVELEN,Coteaux,Wijnheuvelen,150641.000000,172117.000000,B,204,GARE CENTRALE,0101000000000000008863024100000000A8020541
2451,204b,2,13,6416,ROBIANO,ROBIANO,Robiano,Robiano,150167.000000,172188.000000,B,204,GARE CENTRALE,010100000000000000B854024100000000E0040541
2452,204b,2,14,6411,SAINTE-MARIE,SINT-MARIA,Sainte-Marie,Sint-Maria,149955.000000,171967.000000,B,204,GARE CENTRALE,010100000000000000184E024100000000F8FD0441
2453,204b,2,15,5735,GILLON,GILLON,Gillon,Gillon,149876.000000,171722.000000,B,204,GARE CENTRALE,010100000000000000A04B02410000000050F60441
2454,204b,2,16,6438,BOTANIQUE,KRUIDTUIN,Botanique,Kruidtuin,149790.000000,171480.000000,B,204,GARE CENTRALE,010100000000000000F048024100000000C0EE0441
2455,204b,2,17,6308,CONGRES,CONGRES,Congrès,Congres,149682.000000,171113.000000,B,204,GARE CENTRALE,010100000000000000904502410000000048E30441
2456,204b,2,18,3062,ROSA PARKS,ROSA PARKS,Rosa Parks,Rosa Parks,149469.000000,170766.000000,B,204,GARE CENTRALE,010100000000000000E83E02410000000070D80441
2457,204b,2,19,6442,GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149340.000000,170677.000000,B,204,GARE CENTRALE,010100000000000000E03A024100000000A8D50441
2458,204b,2,20,6447,GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149173.000000,170610.000000,B,204,GARE CENTRALE,010100000000000000A83502410000000090D30441
